time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
6.00,7.61,14946.16,180.00,4.662,0.00,50.0,0.00
7.00,7.61,14941.54,180.00,4.618,0.00,50.0,0.00
8.00,7.61,14936.96,180.00,4.576,0.00,50.0,0.00
9.00,7.61,14932.43,180.00,4.535,0.00,50.0,0.00
10.00,7.61,14927.94,180.00,4.494,0.00,50.0,0.00
11.00,7.61,14923.48,180.00,4.454,0.00,50.0,0.00
12.00,7.61,14919.07,180.00,4.415,0.00,50.0,0.00
13.00,7.61,14914.69,180.00,4.377,0.00,50.0,0.00
14.00,7.61,14910.35,180.00,4.339,5.00,50.0,0.06
15.00,7.61,14906.05,180.00,4.302,5.00,50.0,0.11
16.00,7.61,14901.78,180.01,4.266,5.00,50.0,0.17
17.00,7.61,14897.55,180.01,4.231,5.00,50.0,0.22
18.00,7.61,14893.36,180.01,4.196,5.00,50.0,0.27
19.00,7.60,14889.19,180.02,4.162,5.00,50.0,0.32
20.00,7.60,14885.06,180.02,4.129,5.00,50.0,0.36
21.00,7.60,14880.97,180.03,4.097,5.00,50.0,0.41
22.00,7.60,14876.90,180.04,4.065,5.00,50.0,0.45
23.00,7.60,14872.87,180.05,4.033,5.00,50.0,0.49
24.00,7.59,14868.87,180.06,4.003,5.00,50.0,0.53
25.00,7.59,14864.89,180.07,3.973,5.00,50.0,0.57
26.00,7.58,14860.95,180.08,3.943,5.00,50.0,0.61
27.00,7.58,14857.04,180.09,3.914,10.00,50.0,0.70
28.00,7.57,14853.15,180.10,3.886,10.00,50.0,0.80
29.00,7.57,14849.29,180.12,3.858,10.00,50.0,0.88
30.00,7.56,14845.46,180.13,3.831,10.00,50.0,0.97
31.00,7.55,14841.66,180.15,3.805,10.00,50.0,1.05
32.00,7.54,14837.88,180.17,3.778,10.00,50.0,1.13
33.00,7.53,14834.13,180.19,3.753,10.00,50.0,1.21
34.00,7.52,14830.40,180.21,3.728,10.00,50.0,1.28
35.00,7.50,14826.69,180.23,3.703,10.00,50.0,1.35
36.00,7.49,14823.01,180.26,3.679,10.00,50.0,1.42
37.00,7.47,14819.36,180.28,3.656,10.00,50.0,1.49
38.00,7.45,14815.73,180.31,3.632,10.00,50.0,1.55
39.00,7.43,14812.12,180.33,3.610,10.00,50.0,1.62
40.00,7.41,14808.53,180.36,3.588,10.00,50.0,1.68
41.00,7.39,14804.96,180.39,3.566,15.00,50.0,1.79
42.00,7.37,14801.42,180.42,3.545,15.00,50.0,1.90
43.00,7.34,14797.90,180.46,3.524,15.00,50.0,2.01
44.00,7.31,14794.39,180.49,3.503,15.00,50.0,2.12
45.00,7.28,14790.91,180.53,3.483,15.00,50.0,2.22
46.00,7.25,14787.45,180.57,3.463,15.00,50.0,2.31
47.00,7.22,14784.00,180.61,3.444,15.00,50.0,2.41
48.00,7.18,14780.58,180.65,3.425,15.00,50.0,2.50
49.00,7.14,14777.17,180.69,3.407,15.00,50.0,2.59
50.00,7.10,14773.78,180.74,3.389,15.00,50.0,2.67
51.00,7.06,14770.41,180.78,3.371,15.00,50.0,2.75
52.00,7.01,14767.06,180.83,3.353,15.00,50.0,2.83
53.00,6.96,14763.72,180.88,3.336,15.00,50.0,2.91
54.00,6.91,14760.40,180.93,3.320,20.00,50.0,3.04
55.00,6.86,14757.10,180.98,3.303,20.00,50.0,3.17
56.00,6.80,14753.81,181.04,3.287,20.00,50.0,3.29
57.00,6.74,14750.54,181.09,3.271,20.00,50.0,3.41
58.00,6.68,14747.29,181.15,3.256,20.00,50.0,3.53
59.00,6.62,14744.05,181.21,3.241,20.00,50.0,3.64
60.00,6.55,14740.82,181.28,3.226,20.00,50.0,3.75
61.00,6.48,14737.61,181.34,3.212,20.00,50.0,3.85
62.00,6.40,14734.41,181.41,3.197,20.00,50.0,3.95
63.00,6.32,14731.23,181.47,3.183,20.00,50.0,4.05
64.00,6.24,14728.06,181.54,3.170,20.00,50.0,4.14
65.00,6.16,14724.91,181.61,3.156,20.00,50.0,4.23
66.00,6.07,14721.77,181.68,3.143,20.00,50.0,4.32
67.00,5.98,14718.64,181.76,3.130,20.00,50.0,4.40
68.00,5.88,14715.52,181.83,3.118,20.00,50.0,4.48
69.00,5.78,14712.42,181.91,3.105,20.00,50.0,4.56
70.00,5.68,14709.32,181.99,3.093,20.00,50.0,4.64
71.00,5.57,14706.25,182.06,3.081,20.00,50.0,4.71
72.00,5.46,14703.18,182.14,3.070,20.00,50.0,4.79
73.00,5.35,14700.12,182.23,3.058,20.00,50.0,4.85
74.00,5.23,14697.08,182.31,3.047,20.00,50.0,4.92
75.00,5.11,14694.04,182.39,3.036,20.00,50.0,4.99
76.00,4.98,14691.02,182.47,3.026,20.00,50.0,5.05
77.00,4.85,14688.01,182.56,3.015,20.00,50.0,5.11
78.00,4.72,14685.01,182.65,3.005,20.00,50.0,5.17
79.00,4.58,14682.01,182.73,2.995,20.00,50.0,5.22
80.00,4.44,14679.03,182.82,2.985,20.00,50.0,5.28
81.00,4.29,14676.06,182.91,2.975,20.00,50.0,5.33
82.00,4.14,14673.10,183.00,2.966,20.00,50.0,5.38
83.00,3.98,14670.15,183.09,2.956,20.00,50.0,5.43
84.00,3.82,14667.20,183.18,2.947,20.00,50.0,5.48
85.00,3.66,14664.27,183.27,2.938,20.00,50.0,5.52
86.00,3.49,14661.35,183.37,2.929,20.00,50.0,5.57
87.00,3.32,14658.43,183.46,2.921,20.00,50.0,5.61
88.00,3.15,14655.52,183.55,2.912,20.00,50.0,5.65
89.00,2.97,14652.62,183.65,2.904,20.00,50.0,5.69
90.00,2.78,14649.73,183.74,2.896,20.00,50.0,5.73
91.00,2.59,14646.85,183.84,2.888,20.00,50.0,5.77
92.00,2.40,14643.98,183.94,2.880,20.00,50.0,5.81
93.00,2.20,14641.11,184.03,2.873,20.00,50.0,5.84
94.00,2.00,14638.25,184.13,2.865,20.00,50.0,5.87
95.00,1.80,14635.40,184.23,2.858,20.00,50.0,5.91
96.00,1.59,14632.56,184.33,2.851,20.00,50.0,5.94
97.00,1.37,14629.72,184.43,2.844,20.00,50.0,5.97
98.00,1.15,14626.90,184.53,2.837,20.00,50.0,6.00
99.00,0.93,14624.07,184.63,2.830,20.00,50.0,6.03
100.00,0.70,14621.26,184.73,2.824,20.00,50.0,6.06
101.00,0.47,14618.45,184.83,2.817,20.00,50.0,6.08
102.00,0.23,14615.65,184.93,2.811,20.00,50.0,6.11
103.00,-0.01,14612.86,185.04,2.805,20.00,50.0,6.13
104.00,-0.25,14610.07,185.14,2.799,20.00,50.0,6.16
105.00,-0.50,14607.29,185.24,2.793,20.00,50.0,6.18
106.00,-0.76,14604.51,185.34,2.787,20.00,50.0,6.20
107.00,-1.02,14601.74,185.45,2.781,20.00,50.0,6.22
108.00,-1.28,14598.98,185.55,2.775,20.00,50.0,6.25
109.00,-1.55,14596.23,185.66,2.770,20.00,50.0,6.27
110.00,-1.82,14593.47,185.76,2.764,20.00,50.0,6.29
111.00,-2.10,14590.73,185.87,2.759,20.00,50.0,6.30
112.00,-2.38,14587.99,185.97,2.754,20.00,50.0,6.32
113.00,-2.67,14585.26,186.08,2.749,20.00,50.0,6.34
114.00,-2.96,14582.53,186.18,2.744,20.00,50.0,6.36
115.00,-3.25,14579.80,186.29,2.739,20.00,50.0,6.37
116.00,-3.55,14577.09,186.40,2.734,20.00,50.0,6.39
117.00,-3.86,14574.37,186.50,2.730,20.00,50.0,6.41
118.00,-4.16,14571.67,186.61,2.725,20.00,50.0,6.42
119.00,-4.48,14568.96,186.72,2.720,20.00,50.0,6.44
120.00,-4.80,14566.27,186.83,2.716,20.00,50.0,6.45
121.00,-5.12,14563.57,186.93,2.712,20.00,50.0,6.46
122.00,-5.44,14560.89,187.04,2.708,20.00,50.0,6.48
123.00,-5.78,14558.20,187.15,2.703,20.00,50.0,6.49
124.00,-6.11,14555.52,187.26,2.699,20.00,50.0,6.50
125.00,-6.45,14552.85,187.37,2.695,20.00,50.0,6.51
126.00,-6.80,14550.18,187.47,2.691,20.00,50.0,6.53
127.00,-7.15,14547.52,187.58,2.688,20.00,50.0,6.54
128.00,-7.50,14544.86,187.69,2.684,20.00,50.0,6.55
129.00,-7.86,14542.20,187.80,2.680,20.00,50.0,6.56
130.00,-8.22,14539.55,187.91,2.677,20.00,50.0,6.57
131.00,-8.59,14536.90,188.02,2.673,20.00,50.0,6.58
132.00,-8.96,14534.26,188.13,2.670,20.00,50.0,6.59
133.00,-9.34,14531.62,188.24,2.666,20.00,50.0,6.60
134.00,-9.72,14528.98,188.35,2.663,20.00,50.0,6.60
135.00,-10.11,14526.35,188.46,2.660,20.00,50.0,6.61
136.00,-10.50,14523.72,188.57,2.656,20.00,50.0,6.62
137.00,-10.90,14521.10,188.68,2.653,20.00,50.0,6.63
138.00,-11.30,14518.48,188.79,2.650,20.00,50.0,6.64
139.00,-11.70,14515.87,188.90,2.647,20.00,50.0,6.64
140.00,-12.11,14513.25,189.01,2.644,20.00,50.0,6.65
141.00,-12.52,14510.64,189.13,2.641,20.00,50.0,6.66
142.00,-12.94,14508.04,189.24,2.639,20.00,50.0,6.66
143.00,-13.36,14505.44,189.35,2.636,20.00,50.0,6.67
144.00,-13.79,14502.84,189.46,2.633,20.00,50.0,6.68
145.00,-14.22,14500.24,189.57,2.630,20.00,50.0,6.68
146.00,-14.66,14497.65,189.68,2.628,20.00,50.0,6.69
147.00,-15.10,14495.07,189.79,2.625,20.00,50.0,6.69
148.00,-15.55,14492.48,189.90,2.623,20.00,50.0,6.70
149.00,-16.00,14489.90,190.02,2.620,20.00,50.0,6.70
150.00,-16.45,14487.32,190.13,2.618,20.00,50.0,6.71
151.00,-16.91,14484.75,190.24,2.615,20.00,50.0,6.71
152.00,-17.38,14482.18,190.35,2.613,20.00,50.0,6.72
153.00,-17.85,14479.61,190.46,2.611,20.00,50.0,6.72
154.00,-18.32,14477.04,190.58,2.609,20.00,50.0,6.73
155.00,-18.80,14474.48,190.69,2.607,20.00,50.0,6.73
156.00,-19.28,14471.92,190.80,2.604,20.00,50.0,6.74
157.00,-19.77,14469.36,190.91,2.602,20.00,50.0,6.74
158.00,-20.26,14466.81,191.03,2.600,20.00,50.0,6.74
159.00,-20.76,14464.26,191.14,2.598,20.00,50.0,6.75
160.00,-21.26,14461.71,191.25,2.596,20.00,50.0,6.75
161.00,-21.77,14459.17,191.36,2.594,20.00,50.0,6.76
162.00,-22.28,14456.63,191.48,2.592,20.00,50.0,6.76
163.00,-22.79,14454.09,191.59,2.591,20.00,50.0,6.76
