time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
5.00,12.36,-26.70,0.00,4.706,0.00,50.0,0.00
6.00,12.36,-22.03,0.00,4.662,0.00,50.0,0.00
7.00,12.36,-17.42,0.00,4.618,0.00,50.0,0.00
8.00,12.36,-12.84,0.00,4.576,0.00,50.0,0.00
9.00,12.36,-8.30,0.00,4.535,0.00,50.0,0.00
10.00,12.36,-3.81,0.00,4.494,0.00,50.0,0.00
11.00,12.36,0.64,0.00,4.454,0.00,50.0,0.00
12.00,12.36,5.06,0.00,4.415,0.00,50.0,0.00
13.00,12.36,9.44,0.00,4.377,0.00,50.0,0.00
14.00,12.36,13.77,0.00,4.339,0.00,50.0,0.00
15.00,12.36,18.08,0.00,4.302,0.00,50.0,0.00
16.00,12.36,22.34,0.00,4.266,0.00,50.0,0.00
17.00,12.36,26.57,0.00,4.231,0.00,50.0,0.00
18.00,12.36,30.77,0.00,4.196,0.00,50.0,0.00
19.00,12.36,34.93,0.00,4.162,0.00,50.0,0.00
20.00,12.36,39.06,0.00,4.129,0.00,50.0,0.00
21.00,12.36,43.15,0.00,4.087,5.00,40.0,0.06
22.00,12.36,47.19,0.00,4.045,5.00,40.0,0.11
23.00,12.36,51.20,0.01,4.004,5.00,40.0,0.17
24.00,12.36,55.16,0.01,3.964,5.00,40.0,0.22
25.00,12.36,59.09,0.01,3.925,5.00,40.0,0.27
26.00,12.36,62.97,0.02,3.886,5.00,40.0,0.32
27.00,12.36,66.82,0.02,3.848,5.00,40.0,0.36
28.00,12.37,70.63,0.03,3.811,5.00,40.0,0.41
29.00,12.37,74.41,0.04,3.775,5.00,40.0,0.45
30.00,12.37,78.15,0.05,3.740,5.00,40.0,0.49
31.00,12.37,81.85,0.06,3.705,5.00,40.0,0.53
32.00,12.38,85.52,0.07,3.671,5.00,40.0,0.57
33.00,12.38,89.16,0.08,3.637,5.00,40.0,0.61
34.00,12.39,92.76,0.09,3.605,5.00,40.0,0.65
35.00,12.39,96.34,0.10,3.573,5.00,40.0,0.68
36.00,12.40,99.88,0.11,3.541,5.00,40.0,0.72
37.00,12.40,103.38,0.12,3.505,10.00,35.0,0.81
38.00,12.41,106.85,0.14,3.470,10.00,35.0,0.90
39.00,12.42,110.29,0.15,3.436,10.00,35.0,0.98
40.00,12.43,113.69,0.17,3.402,10.00,35.0,1.06
41.00,12.44,117.06,0.19,3.369,10.00,35.0,1.14
42.00,12.45,120.40,0.21,3.337,10.00,35.0,1.22
43.00,12.46,123.70,0.23,3.305,10.00,35.0,1.29
44.00,12.48,126.98,0.26,3.274,10.00,35.0,1.36
45.00,12.49,130.22,0.28,3.243,10.00,35.0,1.43
46.00,12.51,133.43,0.30,3.213,10.00,35.0,1.50
47.00,12.52,136.62,0.33,3.184,10.00,35.0,1.56
48.00,12.54,139.77,0.36,3.155,10.00,35.0,1.62
49.00,12.56,142.90,0.39,3.127,10.00,35.0,1.68
50.00,12.58,146.00,0.42,3.100,10.00,35.0,1.74
51.00,12.60,149.07,0.45,3.073,10.00,35.0,1.80
52.00,12.63,152.12,0.48,3.046,10.00,35.0,1.85
53.00,12.65,155.14,0.51,3.020,10.00,35.0,1.91
54.00,12.68,158.13,0.54,2.995,10.00,35.0,1.96
55.00,12.71,161.10,0.57,2.970,10.00,35.0,2.01
56.00,12.74,164.05,0.61,2.946,15.00,35.0,2.11
57.00,12.77,166.97,0.65,2.922,15.00,35.0,2.21
58.00,12.80,169.87,0.68,2.898,15.00,35.0,2.31
59.00,12.84,172.74,0.72,2.875,15.00,35.0,2.40
60.00,12.87,175.60,0.77,2.853,15.00,35.0,2.49
61.00,12.91,178.43,0.81,2.831,15.00,35.0,2.58
62.00,12.95,181.24,0.85,2.809,15.00,35.0,2.67
63.00,12.99,184.02,0.90,2.788,15.00,35.0,2.75
64.00,13.03,186.79,0.95,2.767,15.00,35.0,2.83
65.00,13.08,189.54,0.99,2.747,15.00,35.0,2.91
66.00,13.13,192.26,1.04,2.727,15.00,35.0,2.98
67.00,13.18,194.97,1.10,2.707,15.00,35.0,3.05
68.00,13.23,197.66,1.15,2.688,15.00,35.0,3.12
69.00,13.28,200.33,1.20,2.670,15.00,35.0,3.19
70.00,13.34,202.98,1.25,2.651,15.00,35.0,3.26
71.00,13.39,205.61,1.31,2.633,15.00,35.0,3.32
72.00,13.45,208.23,1.37,2.615,20.00,35.0,3.44
73.00,13.52,210.82,1.43,2.598,20.00,35.0,3.55
74.00,13.58,213.40,1.49,2.581,20.00,35.0,3.66
75.00,13.65,215.97,1.55,2.565,20.00,35.0,3.77
76.00,13.72,218.51,1.62,2.548,20.00,35.0,3.87
77.00,13.79,221.05,1.68,2.532,20.00,35.0,3.97
78.00,13.86,223.56,1.75,2.517,20.00,35.0,4.07
79.00,13.94,226.06,1.82,2.501,20.00,35.0,4.16
80.00,14.02,228.55,1.89,2.486,20.00,35.0,4.25
81.00,14.10,231.02,1.96,2.472,20.00,35.0,4.34
82.00,14.18,233.47,2.04,2.457,20.00,35.0,4.42
83.00,14.27,235.91,2.11,2.443,20.00,35.0,4.50
84.00,14.36,238.34,2.19,2.424,25.00,30.0,4.64
85.00,14.45,240.74,2.27,2.406,25.00,30.0,4.77
86.00,14.54,243.13,2.35,2.388,25.00,30.0,4.89
87.00,14.64,245.49,2.43,2.370,25.00,30.0,5.02
88.00,14.74,247.84,2.52,2.352,25.00,30.0,5.14
89.00,14.84,250.18,2.61,2.335,25.00,30.0,5.25
90.00,14.95,252.49,2.69,2.319,25.00,30.0,5.36
91.00,15.06,254.79,2.79,2.302,25.00,30.0,5.47
92.00,15.17,257.08,2.88,2.286,25.00,30.0,5.57
93.00,15.28,259.34,2.97,2.271,25.00,30.0,5.67
94.00,15.40,261.60,3.07,2.255,25.00,30.0,5.77
95.00,15.52,263.83,3.17,2.240,25.00,30.0,5.86
96.00,15.64,266.06,3.27,2.225,25.00,30.0,5.95
97.00,15.77,268.26,3.37,2.211,25.00,30.0,6.04
98.00,15.90,270.45,3.47,2.196,25.00,30.0,6.12
99.00,16.03,272.63,3.57,2.183,25.00,30.0,6.21
100.00,16.16,274.80,3.68,2.169,25.00,30.0,6.28
101.00,16.30,276.95,3.78,2.156,25.00,30.0,6.36
102.00,16.44,279.09,3.89,2.142,25.00,30.0,6.43
103.00,16.59,281.21,4.00,2.130,25.00,30.0,6.51
104.00,16.74,283.32,4.11,2.117,25.00,30.0,6.57
105.00,16.89,285.42,4.22,2.105,25.00,30.0,6.64
106.00,17.04,287.51,4.33,2.093,25.00,30.0,6.71
107.00,17.20,289.58,4.44,2.081,25.00,30.0,6.77
108.00,17.36,291.65,4.56,2.069,25.00,30.0,6.83
109.00,17.52,293.70,4.67,2.058,25.00,30.0,6.89
110.00,17.69,295.74,4.79,2.047,25.00,30.0,6.94
111.00,17.86,297.77,4.90,2.036,25.00,30.0,7.00
112.00,18.03,299.78,5.02,2.025,25.00,30.0,7.05
113.00,18.21,301.79,5.14,2.014,25.00,30.0,7.10
114.00,18.39,303.79,5.26,2.004,25.00,30.0,7.15
115.00,18.57,305.77,5.38,1.994,25.00,30.0,7.20
116.00,18.76,307.75,5.50,1.984,25.00,30.0,7.24
117.00,18.95,309.71,5.62,1.974,25.00,30.0,7.29
118.00,19.14,311.67,5.74,1.965,25.00,30.0,7.33
119.00,19.33,313.61,5.87,1.956,25.00,30.0,7.37
120.00,19.53,315.55,5.99,1.947,25.00,30.0,7.41
121.00,19.73,317.48,6.11,1.938,25.00,30.0,7.45
122.00,19.94,319.40,6.24,1.929,25.00,30.0,7.49
123.00,20.15,321.30,6.36,1.920,25.00,30.0,7.52
124.00,20.36,323.20,6.49,1.912,25.00,30.0,7.56
125.00,20.58,325.10,6.62,1.904,25.00,30.0,7.59
126.00,20.79,326.98,6.74,1.896,25.00,30.0,7.62
127.00,21.02,328.85,6.87,1.888,25.00,30.0,7.66
128.00,21.24,330.72,7.00,1.880,25.00,30.0,7.69
129.00,21.47,332.58,7.13,1.872,25.00,30.0,7.72
130.00,21.70,334.43,7.26,1.865,25.00,30.0,7.74
131.00,21.93,336.27,7.39,1.858,25.00,30.0,7.77
132.00,22.17,338.11,7.52,1.850,25.00,30.0,7.80
133.00,22.41,339.93,7.65,1.843,25.00,30.0,7.82
134.00,22.66,341.75,7.78,1.837,25.00,30.0,7.85
135.00,22.91,343.57,7.91,1.830,25.00,30.0,7.87
136.00,23.16,345.37,8.04,1.823,25.00,30.0,7.90
137.00,23.41,347.17,8.17,1.817,25.00,30.0,7.92
138.00,23.67,348.96,8.30,1.810,25.00,30.0,7.94
139.00,23.93,350.75,8.44,1.804,25.00,30.0,7.96
