time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
5.00,7.61,14950.82,180.00,4.706,0.00,50.0,0.00
6.00,7.61,14946.16,180.00,4.662,0.00,50.0,0.00
7.00,7.61,14941.54,180.00,4.618,0.00,50.0,0.00
8.00,7.61,14936.96,180.00,4.576,0.00,50.0,0.00
9.00,7.61,14932.43,180.00,4.535,0.00,50.0,0.00
10.00,7.61,14927.94,180.00,4.494,0.00,50.0,0.00
11.00,7.61,14923.48,180.00,4.454,0.00,50.0,0.00
12.00,7.61,14919.07,180.00,4.415,0.00,50.0,0.00
13.00,7.61,14914.69,180.00,4.377,0.00,50.0,0.00
14.00,7.61,14910.35,180.00,4.339,0.00,50.0,0.00
15.00,7.61,14906.05,180.00,4.302,0.00,50.0,0.00
16.00,7.61,14901.78,180.00,4.266,0.00,50.0,0.00
17.00,7.61,14897.55,180.00,4.231,0.00,50.0,0.00
18.00,7.61,14893.36,180.00,4.196,0.00,50.0,0.00
19.00,7.61,14889.20,180.00,4.152,5.00,40.0,0.06
20.00,7.61,14885.09,180.00,4.109,5.00,40.0,0.11
21.00,7.61,14881.03,180.01,4.067,5.00,40.0,0.17
22.00,7.61,14877.00,180.01,4.026,5.00,40.0,0.22
23.00,7.61,14873.02,180.01,3.985,5.00,40.0,0.27
24.00,7.60,14869.07,180.02,3.946,5.00,40.0,0.32
25.00,7.60,14865.16,180.02,3.907,5.00,40.0,0.36
26.00,7.60,14861.29,180.03,3.869,5.00,40.0,0.41
27.00,7.60,14857.46,180.04,3.831,5.00,40.0,0.45
28.00,7.60,14853.67,180.05,3.795,5.00,40.0,0.49
29.00,7.59,14849.91,180.06,3.759,5.00,40.0,0.53
30.00,7.59,14846.19,180.07,3.724,5.00,40.0,0.57
31.00,7.59,14842.50,180.08,3.689,5.00,40.0,0.61
32.00,7.58,14838.84,180.09,3.655,5.00,40.0,0.65
33.00,7.58,14835.22,180.10,3.622,5.00,40.0,0.68
34.00,7.57,14831.63,180.11,3.590,5.00,40.0,0.72
35.00,7.56,14828.07,180.12,3.558,5.00,40.0,0.75
36.00,7.55,14824.55,180.14,3.527,5.00,40.0,0.78
37.00,7.55,14821.05,180.15,3.496,5.00,40.0,0.81
38.00,7.54,14817.58,180.16,3.466,5.00,40.0,0.84
39.00,7.53,14814.15,180.18,3.437,5.00,40.0,0.87
40.00,7.52,14810.74,180.19,3.403,10.00,35.0,0.96
41.00,7.51,14807.37,180.21,3.370,10.00,35.0,1.04
42.00,7.49,14804.04,180.23,3.338,10.00,35.0,1.12
43.00,7.48,14800.73,180.25,3.306,10.00,35.0,1.20
44.00,7.47,14797.45,180.27,3.275,10.00,35.0,1.27
45.00,7.45,14794.21,180.29,3.244,10.00,35.0,1.34
46.00,7.43,14791.00,180.32,3.215,10.00,35.0,1.41
47.00,7.42,14787.81,180.34,3.185,10.00,35.0,1.48
48.00,7.40,14784.65,180.37,3.157,10.00,35.0,1.55
49.00,7.38,14781.53,180.39,3.128,10.00,35.0,1.61
50.00,7.36,14778.42,180.42,3.101,10.00,35.0,1.67
51.00,7.33,14775.35,180.45,3.074,10.00,35.0,1.73
52.00,7.31,14772.30,180.48,3.047,10.00,35.0,1.78
53.00,7.28,14769.28,180.51,3.021,10.00,35.0,1.84
54.00,7.26,14766.29,180.54,2.996,10.00,35.0,1.89
55.00,7.23,14763.32,180.58,2.971,15.00,35.0,2.00
56.00,7.20,14760.37,180.61,2.947,15.00,35.0,2.10
57.00,7.17,14757.45,180.65,2.923,15.00,35.0,2.21
58.00,7.14,14754.55,180.69,2.899,15.00,35.0,2.30
59.00,7.10,14751.67,180.73,2.876,15.00,35.0,2.40
60.00,7.06,14748.82,180.77,2.854,15.00,35.0,2.49
61.00,7.03,14745.99,180.81,2.832,15.00,35.0,2.58
62.00,6.99,14743.18,180.86,2.810,15.00,35.0,2.66
63.00,6.95,14740.39,180.90,2.789,15.00,35.0,2.75
64.00,6.90,14737.62,180.95,2.768,15.00,35.0,2.83
65.00,6.86,14734.87,181.00,2.748,15.00,35.0,2.90
66.00,6.81,14732.15,181.05,2.728,15.00,35.0,2.98
67.00,6.76,14729.44,181.10,2.708,15.00,35.0,3.05
68.00,6.71,14726.75,181.15,2.689,15.00,35.0,3.12
69.00,6.65,14724.08,181.20,2.670,15.00,35.0,3.19
70.00,6.60,14721.43,181.26,2.652,15.00,35.0,3.25
71.00,6.54,14718.80,181.31,2.634,15.00,35.0,3.32
72.00,6.48,14716.18,181.37,2.616,15.00,35.0,3.38
73.00,6.42,14713.58,181.43,2.599,20.00,35.0,3.49
74.00,6.36,14711.00,181.49,2.582,20.00,35.0,3.60
75.00,6.29,14708.44,181.55,2.565,20.00,35.0,3.71
76.00,6.22,14705.89,181.61,2.549,20.00,35.0,3.82
77.00,6.15,14703.36,181.68,2.533,20.00,35.0,3.92
78.00,6.07,14700.84,181.74,2.517,20.00,35.0,4.02
79.00,6.00,14698.34,181.81,2.502,20.00,35.0,4.11
80.00,5.92,14695.86,181.88,2.487,20.00,35.0,4.20
81.00,5.84,14693.38,181.95,2.472,20.00,35.0,4.29
82.00,5.75,14690.93,182.03,2.458,20.00,35.0,4.38
83.00,5.67,14688.49,182.10,2.444,20.00,35.0,4.46
84.00,5.58,14686.06,182.18,2.430,20.00,35.0,4.54
85.00,5.49,14683.64,182.25,2.416,20.00,35.0,4.62
86.00,5.39,14681.24,182.33,2.403,20.00,35.0,4.69
87.00,5.30,14678.86,182.41,2.390,20.00,35.0,4.76
88.00,5.20,14676.48,182.49,2.377,20.00,35.0,4.83
89.00,5.09,14674.12,182.57,2.364,20.00,35.0,4.90
90.00,4.99,14671.77,182.66,2.352,20.00,35.0,4.97
91.00,4.88,14669.43,182.74,2.340,20.00,35.0,5.03
92.00,4.77,14667.11,182.83,2.328,25.00,35.0,5.15
93.00,4.65,14664.79,182.91,2.317,25.00,35.0,5.26
94.00,4.54,14662.49,183.00,2.305,25.00,35.0,5.37
95.00,4.42,14660.20,183.09,2.294,25.00,35.0,5.48
96.00,4.29,14657.92,183.19,2.283,25.00,35.0,5.58
97.00,4.17,14655.65,183.28,2.273,25.00,35.0,5.68
98.00,4.04,14653.39,183.38,2.262,25.00,35.0,5.78
99.00,3.90,14651.14,183.48,2.252,25.00,35.0,5.87
100.00,3.77,14648.90,183.58,2.242,25.00,35.0,5.96
101.00,3.63,14646.68,183.68,2.232,25.00,35.0,6.05
102.00,3.49,14644.46,183.78,2.222,25.00,35.0,6.13
103.00,3.34,14642.25,183.88,2.213,25.00,35.0,6.21
104.00,3.19,14640.05,183.99,2.204,25.00,35.0,6.29
105.00,3.04,14637.86,184.09,2.195,25.00,35.0,6.37
106.00,2.88,14635.68,184.20,2.186,25.00,35.0,6.44
107.00,2.72,14633.51,184.31,2.177,25.00,35.0,6.51
108.00,2.56,14631.35,184.42,2.169,25.00,35.0,6.58
109.00,2.39,14629.20,184.53,2.160,25.00,35.0,6.65
110.00,2.22,14627.05,184.64,2.152,25.00,35.0,6.71
111.00,2.05,14624.91,184.75,2.144,25.00,35.0,6.77
112.00,1.87,14622.78,184.87,2.136,25.00,35.0,6.83
113.00,1.69,14620.66,184.98,2.128,25.00,35.0,6.89
114.00,1.51,14618.55,185.10,2.121,25.00,35.0,6.95
115.00,1.32,14616.45,185.22,2.113,25.00,35.0,7.00
116.00,1.13,14614.35,185.33,2.106,25.00,35.0,7.05
117.00,0.93,14612.26,185.45,2.099,25.00,35.0,7.10
118.00,0.74,14610.18,185.57,2.092,25.00,35.0,7.15
119.00,0.53,14608.09,185.69,2.095,20.00,45.0,7.14
