time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
6.00,-5993.70,24.84,45.00,4.604,0.00,40.0,0.00
7.00,-5990.48,28.06,45.00,4.552,0.00,40.0,0.00
8.00,-5987.30,31.25,45.00,4.501,0.00,40.0,0.00
9.00,-5984.15,34.39,45.00,4.451,0.00,40.0,0.00
10.00,-5981.04,37.51,45.00,4.402,0.00,40.0,0.00
11.00,-5977.96,40.58,45.00,4.354,0.00,40.0,0.00
12.00,-5974.91,43.63,45.00,4.307,0.00,40.0,0.00
13.00,-5971.90,46.64,45.00,4.261,0.00,40.0,0.00
14.00,-5968.91,49.63,45.00,4.226,5.00,50.0,0.06
15.00,-5965.95,52.59,45.00,4.191,5.00,50.0,0.11
16.00,-5963.01,55.53,45.01,4.157,5.00,50.0,0.17
17.00,-5960.09,58.45,45.01,4.124,5.00,50.0,0.22
18.00,-5957.20,61.34,45.01,4.092,5.00,50.0,0.27
19.00,-5954.33,64.21,45.02,4.060,5.00,50.0,0.32
20.00,-5951.48,67.06,45.02,4.029,5.00,50.0,0.36
21.00,-5948.65,69.89,45.03,3.998,5.00,50.0,0.41
22.00,-5945.84,72.69,45.04,3.968,5.00,50.0,0.45
23.00,-5943.05,75.47,45.05,3.939,5.00,50.0,0.49
24.00,-5940.29,78.24,45.06,3.910,5.00,50.0,0.53
25.00,-5937.54,80.98,45.07,3.882,5.00,50.0,0.57
26.00,-5934.81,83.70,45.08,3.854,5.00,50.0,0.61
27.00,-5932.10,86.40,45.09,3.827,5.00,50.0,0.65
28.00,-5929.41,89.09,45.10,3.801,10.00,50.0,0.74
29.00,-5926.73,91.75,45.11,3.775,10.00,50.0,0.83
30.00,-5924.08,94.40,45.13,3.749,10.00,50.0,0.92
31.00,-5921.44,97.02,45.15,3.724,10.00,50.0,1.00
32.00,-5918.82,99.63,45.16,3.700,10.00,50.0,1.08
33.00,-5916.21,102.23,45.18,3.676,10.00,50.0,1.16
34.00,-5913.62,104.80,45.20,3.652,10.00,50.0,1.24
35.00,-5911.04,107.36,45.22,3.629,10.00,50.0,1.31
36.00,-5908.48,109.90,45.25,3.606,10.00,50.0,1.38
37.00,-5905.94,112.42,45.27,3.584,10.00,50.0,1.45
38.00,-5903.41,114.93,45.30,3.563,10.00,50.0,1.51
39.00,-5900.89,117.42,45.32,3.541,10.00,50.0,1.58
40.00,-5898.39,119.89,45.35,3.521,10.00,50.0,1.64
41.00,-5895.90,122.35,45.38,3.500,10.00,50.0,1.70
42.00,-5893.42,124.80,45.41,3.480,15.00,50.0,1.81
43.00,-5890.96,127.23,45.44,3.461,15.00,50.0,1.92
44.00,-5888.50,129.64,45.48,3.441,15.00,50.0,2.03
45.00,-5886.06,132.04,45.51,3.423,15.00,50.0,2.14
46.00,-5883.64,134.43,45.55,3.404,15.00,50.0,2.24
47.00,-5881.22,136.80,45.59,3.386,15.00,50.0,2.33
48.00,-5878.81,139.16,45.63,3.368,15.00,50.0,2.43
49.00,-5876.42,141.50,45.67,3.351,15.00,50.0,2.52
50.00,-5874.03,143.83,45.71,3.334,15.00,50.0,2.60
51.00,-5871.66,146.15,45.76,3.317,15.00,50.0,2.69
52.00,-5869.29,148.45,45.80,3.301,15.00,50.0,2.77
53.00,-5866.94,150.74,45.85,3.285,15.00,50.0,2.85
54.00,-5864.59,153.02,45.90,3.269,15.00,50.0,2.93
