time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
29103.00,37326.21,42266.37,40.20,2.500,0.00,50.0,0.00
29104.00,37327.82,42268.28,40.20,2.500,0.00,50.0,0.00
29105.00,37329.44,42270.19,40.20,2.500,0.00,50.0,0.00
29106.00,37331.05,42272.10,40.20,2.500,0.00,50.0,0.00
29107.00,37332.67,42274.01,40.20,2.500,0.00,50.0,0.00
29108.00,37334.28,42275.92,40.20,2.500,0.00,50.0,0.00
29109.00,37335.89,42277.82,40.20,2.500,0.00,50.0,0.00
29110.00,37337.51,42279.73,40.20,2.500,0.00,50.0,0.00
29111.00,37339.12,42281.64,40.20,2.500,0.00,50.0,0.00
29112.00,37340.73,42283.55,40.20,2.500,0.00,50.0,0.00
29113.00,37342.35,42285.46,40.20,2.500,0.00,50.0,0.00
29114.00,37343.96,42287.37,40.20,2.500,0.00,50.0,0.00
29115.00,37345.57,42289.28,40.20,2.500,0.00,50.0,0.00
29116.00,37347.19,42291.19,40.20,2.500,0.00,50.0,0.00
29117.00,37348.80,42293.10,40.20,2.500,0.00,50.0,0.00
29118.00,37350.42,42295.01,40.20,2.500,0.00,50.0,0.00
29119.00,37352.03,42296.92,40.20,2.500,0.00,50.0,0.00
29120.00,37353.64,42298.83,40.20,2.500,0.00,50.0,0.00
29121.00,37355.26,42300.74,40.20,2.500,0.00,50.0,0.00
29122.00,37356.87,42302.65,40.20,2.500,0.00,50.0,0.00
29123.00,37358.48,42304.56,40.20,2.500,0.00,50.0,0.00
29124.00,37360.10,42306.47,40.20,2.500,0.00,50.0,0.00
29125.00,37361.71,42308.38,40.20,2.500,0.00,50.0,0.00
29126.00,37363.32,42310.29,40.20,2.500,0.00,50.0,0.00
29127.00,37364.94,42312.20,40.20,2.500,0.00,50.0,0.00
29128.00,37366.55,42314.10,40.20,2.500,0.00,50.0,0.00
29129.00,37368.17,42316.01,40.20,2.500,0.00,50.0,0.00
29130.00,37369.78,42317.92,40.20,2.500,0.00,50.0,0.00
29131.00,37371.39,42319.83,40.20,2.500,0.00,50.0,0.00
29132.00,37373.01,42321.74,40.20,2.500,0.00,50.0,0.00
29133.00,37374.62,42323.65,40.20,2.500,0.00,50.0,0.00
29134.00,37376.23,42325.56,40.20,2.500,0.00,50.0,0.00
29135.00,37377.85,42327.47,40.20,2.500,0.00,50.0,0.00
29136.00,37379.46,42329.38,40.20,2.500,0.00,50.0,0.00
29137.00,37381.08,42331.29,40.20,2.500,0.00,50.0,0.00
29138.00,37382.69,42333.20,40.20,2.500,0.00,50.0,0.00
29139.00,37384.30,42335.11,40.20,2.500,0.00,50.0,0.00
29140.00,37385.92,42337.02,40.20,2.500,0.00,50.0,0.00
29141.00,37387.53,42338.93,40.20,2.500,0.00,50.0,0.00
29142.00,37389.14,42340.84,40.20,2.500,0.00,50.0,0.00
29143.00,37390.76,42342.75,40.20,2.500,0.00,50.0,0.00
29144.00,37392.37,42344.66,40.20,2.500,0.00,50.0,0.00
29145.00,37393.98,42346.57,40.20,2.500,0.00,50.0,0.00
29146.00,37395.60,42348.48,40.20,2.500,0.00,50.0,0.00
29147.00,37397.21,42350.39,40.20,2.500,0.00,50.0,0.00
29148.00,37398.83,42352.29,40.20,2.500,0.00,50.0,0.00
29149.00,37400.44,42354.20,40.20,2.500,0.00,50.0,0.00
29150.00,37402.05,42356.11,40.20,2.500,0.00,50.0,0.00
29151.00,37403.67,42358.02,40.20,2.500,0.00,50.0,0.00
29152.00,37405.28,42359.93,40.20,2.500,0.00,50.0,0.00
29153.00,37406.89,42361.84,40.20,2.500,0.00,50.0,0.00
29154.00,37408.51,42363.75,40.20,2.500,0.00,50.0,0.00
29155.00,37410.12,42365.66,40.20,2.500,0.00,50.0,0.00
29156.00,37411.73,42367.57,40.20,2.500,0.00,50.0,0.00
29157.00,37413.35,42369.48,40.20,2.500,0.00,50.0,0.00
29158.00,37414.96,42371.39,40.20,2.500,0.00,50.0,0.00
29159.00,37416.58,42373.30,40.20,2.500,0.00,50.0,0.00
29160.00,37418.19,42375.21,40.20,2.500,0.00,50.0,0.00
29161.00,37419.80,42377.12,40.20,2.500,0.00,50.0,0.00
29162.00,37421.42,42379.03,40.20,2.500,0.00,50.0,0.00
29163.00,37423.03,42380.94,40.20,2.500,0.00,50.0,0.00
29164.00,37424.64,42382.85,40.20,2.500,0.00,50.0,0.00
29165.00,37426.26,42384.76,40.20,2.500,0.00,50.0,0.00
29166.00,37427.87,42386.67,40.20,2.500,0.00,50.0,0.00
29167.00,37429.48,42388.58,40.20,2.500,0.00,50.0,0.00
29168.00,37431.10,42390.48,40.20,2.500,0.00,50.0,0.00
29169.00,37432.71,42392.39,40.20,2.500,0.00,50.0,0.00
29170.00,37434.33,42394.30,40.20,2.500,0.00,50.0,0.00
29171.00,37435.94,42396.21,40.20,2.500,0.00,50.0,0.00
29172.00,37437.55,42398.12,40.20,2.500,0.00,50.0,0.00
29173.00,37439.17,42400.03,40.20,2.500,0.00,50.0,0.00
29174.00,37440.78,42401.94,40.20,2.500,0.00,50.0,0.00
29175.00,37442.39,42403.85,40.20,2.500,0.00,50.0,0.00
29176.00,37444.01,42405.76,40.20,2.500,0.00,50.0,0.00
29177.00,37445.62,42407.67,40.20,2.500,0.00,50.0,0.00
29178.00,37447.23,42409.58,40.20,2.500,0.00,50.0,0.00
29179.00,37448.85,42411.49,40.20,2.500,0.00,50.0,0.00
29180.00,37450.46,42413.40,40.20,2.500,0.00,50.0,0.00
29181.00,37452.08,42415.31,40.20,2.500,0.00,50.0,0.00
29182.00,37453.69,42417.22,40.20,2.500,0.00,50.0,0.00
29183.00,37455.30,42419.13,40.20,2.500,0.00,50.0,0.00
29184.00,37456.92,42421.04,40.20,2.500,0.00,50.0,0.00
29185.00,37458.53,42422.95,40.20,2.500,0.00,50.0,0.00
29186.00,37460.14,42424.86,40.20,2.500,0.00,50.0,0.00
29187.00,37461.76,42426.76,40.20,2.500,0.00,50.0,0.00
29188.00,37463.37,42428.67,40.20,2.500,0.00,50.0,0.00
29189.00,37464.98,42430.58,40.20,2.500,0.00,50.0,0.00
29190.00,37466.60,42432.49,40.20,2.500,0.00,50.0,0.00
29191.00,37468.21,42434.40,40.20,2.500,0.00,50.0,0.00
29192.00,37469.83,42436.31,40.20,2.500,0.00,50.0,0.00
29193.00,37471.44,42438.22,40.20,2.500,0.00,50.0,0.00
29194.00,37473.05,42440.13,40.20,2.500,0.00,50.0,0.00
29195.00,37474.67,42442.04,40.20,2.500,0.00,50.0,0.00
29196.00,37476.28,42443.95,40.20,2.500,0.00,50.0,0.00
