time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
95.00,984.28,2647.58,180.00,2.859,0.00,50.0
96.00,984.28,2644.73,180.00,2.852,0.00,50.0
97.00,984.28,2641.89,180.00,2.845,0.00,50.0
98.00,984.28,2639.05,180.00,2.838,0.00,50.0
99.00,984.28,2636.22,180.00,2.832,0.00,50.0
100.00,984.28,2633.39,180.00,2.825,0.00,50.0
101.00,984.28,2630.57,180.00,2.818,0.00,50.0
102.00,984.28,2627.76,180.00,2.812,0.00,50.0
103.00,984.28,2624.95,180.00,2.806,0.00,50.0
104.00,984.28,2622.15,180.00,2.800,0.00,50.0
105.00,984.28,2619.36,180.00,2.794,0.00,50.0
106.00,984.28,2616.57,180.00,2.788,0.00,50.0
107.00,984.28,2613.79,180.00,2.782,0.00,50.0
108.00,984.28,2611.01,180.00,2.776,0.00,50.0
109.00,984.28,2608.24,180.00,2.771,0.00,50.0
110.00,984.28,2605.48,180.00,2.765,0.00,50.0
111.00,984.28,2602.72,180.00,2.760,0.00,50.0
112.00,984.28,2599.96,180.00,2.755,0.00,50.0
113.00,984.28,2597.21,180.00,2.750,0.00,50.0
114.00,984.28,2594.47,180.00,2.745,0.00,50.0
115.00,984.28,2591.73,180.00,2.740,0.00,50.0
116.00,984.28,2588.99,180.00,2.735,0.00,50.0
117.00,984.28,2586.26,180.00,2.730,0.00,50.0
118.00,984.28,2583.54,180.00,2.726,0.00,50.0
119.00,984.28,2580.82,180.00,2.721,0.00,50.0
120.00,984.28,2578.10,180.00,2.717,0.00,50.0
121.00,984.28,2575.39,180.00,2.713,0.00,50.0
122.00,984.28,2572.68,180.00,2.708,0.00,50.0
123.00,984.28,2569.97,180.00,2.704,0.00,50.0
124.00,984.28,2567.27,180.00,2.700,0.00,50.0
125.00,984.28,2564.58,180.00,2.696,0.00,50.0
