time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
95.00,1488.29,-214.57,333.00,2.859,0.00,50.0
96.00,1487.00,-212.03,333.00,2.852,0.00,50.0
97.00,1485.71,-209.49,333.00,2.845,0.00,50.0
98.00,1484.42,-206.96,333.00,2.838,0.00,50.0
99.00,1483.13,-204.44,333.00,2.832,0.00,50.0
100.00,1481.85,-201.92,333.00,2.825,0.00,50.0
101.00,1480.57,-199.41,333.00,2.818,0.00,50.0
102.00,1479.29,-196.91,333.00,2.812,0.00,50.0
103.00,1478.02,-194.41,333.00,2.806,0.00,50.0
104.00,1476.75,-191.91,333.00,2.800,0.00,50.0
105.00,1475.48,-189.42,333.00,2.794,0.00,50.0
106.00,1474.21,-186.94,333.00,2.788,0.00,50.0
107.00,1472.95,-184.46,333.00,2.782,0.00,50.0
108.00,1471.69,-181.99,333.00,2.776,0.00,50.0
109.00,1470.43,-179.52,333.00,2.771,0.00,50.0
110.00,1469.18,-177.05,333.00,2.765,0.00,50.0
111.00,1467.92,-174.59,333.00,2.760,0.00,50.0
112.00,1466.67,-172.14,333.00,2.755,0.00,50.0
113.00,1465.42,-169.69,333.00,2.750,0.00,50.0
114.00,1464.18,-167.24,333.00,2.745,0.00,50.0
115.00,1462.93,-164.80,333.00,2.740,0.00,50.0
116.00,1461.69,-162.37,333.00,2.735,0.00,50.0
117.00,1460.45,-159.93,333.00,2.730,0.00,50.0
118.00,1459.22,-157.50,333.00,2.726,0.00,50.0
119.00,1457.98,-155.08,333.00,2.721,0.00,50.0
120.00,1456.75,-152.66,333.00,2.717,0.00,50.0
121.00,1455.52,-150.24,333.00,2.713,0.00,50.0
122.00,1454.29,-147.83,333.00,2.708,0.00,50.0
123.00,1453.06,-145.42,333.00,2.704,0.00,50.0
124.00,1451.83,-143.01,333.00,2.700,0.00,50.0
125.00,1450.61,-140.61,333.00,2.696,0.00,50.0
