time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
5.00,12.36,-26.70,0.00,4.706,0.00,50.0,0.00
6.00,12.36,-22.03,0.00,4.662,0.00,50.0,0.00
7.00,12.36,-17.42,0.00,4.618,0.00,50.0,0.00
8.00,12.36,-12.84,0.00,4.576,0.00,50.0,0.00
9.00,12.36,-8.30,0.00,4.535,0.00,50.0,0.00
10.00,12.36,-3.81,0.00,4.494,0.00,50.0,0.00
11.00,12.36,0.64,0.00,4.454,0.00,50.0,0.00
12.00,12.36,5.06,0.00,4.415,0.00,50.0,0.00
13.00,12.36,9.44,0.00,4.377,5.00,50.0,0.06
14.00,12.36,13.77,0.00,4.339,5.00,50.0,0.11
15.00,12.36,18.08,0.01,4.302,5.00,50.0,0.17
16.00,12.36,22.34,0.01,4.266,5.00,50.0,0.22
17.00,12.36,26.57,0.01,4.231,5.00,50.0,0.27
18.00,12.36,30.77,0.02,4.196,5.00,50.0,0.32
19.00,12.36,34.93,0.02,4.162,5.00,50.0,0.36
20.00,12.37,39.06,0.03,4.129,5.00,50.0,0.41
21.00,12.37,43.16,0.04,4.097,5.00,50.0,0.45
22.00,12.37,47.22,0.05,4.065,5.00,50.0,0.49
23.00,12.37,51.26,0.06,4.033,5.00,50.0,0.53
24.00,12.38,55.26,0.07,4.003,5.00,50.0,0.57
25.00,12.38,59.23,0.08,3.973,5.00,50.0,0.61
26.00,12.39,63.17,0.09,3.943,5.00,50.0,0.65
27.00,12.39,67.09,0.10,3.914,5.00,50.0,0.68
28.00,12.40,70.98,0.11,3.886,10.00,50.0,0.77
29.00,12.41,74.83,0.13,3.858,10.00,50.0,0.86
30.00,12.42,78.66,0.14,3.831,10.00,50.0,0.95
31.00,12.43,82.47,0.16,3.805,10.00,50.0,1.03
32.00,12.44,86.25,0.18,3.778,10.00,50.0,1.11
33.00,12.45,90.00,0.20,3.753,10.00,50.0,1.19
34.00,12.46,93.73,0.22,3.728,10.00,50.0,1.26
35.00,12.48,97.43,0.24,3.703,10.00,50.0,1.34
36.00,12.49,101.11,0.26,3.679,10.00,50.0,1.41
37.00,12.51,104.77,0.29,3.656,10.00,50.0,1.47
38.00,12.53,108.40,0.31,3.632,10.00,50.0,1.54
39.00,12.55,112.01,0.34,3.610,10.00,50.0,1.60
40.00,12.57,115.60,0.37,3.588,10.00,50.0,1.66
41.00,12.59,119.16,0.40,3.566,10.00,50.0,1.72
42.00,12.61,122.71,0.43,3.545,10.00,50.0,1.78
43.00,12.64,126.23,0.46,3.524,10.00,50.0,1.83
44.00,12.67,129.73,0.49,3.503,10.00,50.0,1.89
45.00,12.70,133.22,0.52,3.483,15.00,50.0,1.99
46.00,12.73,136.68,0.56,3.463,15.00,50.0,2.10
47.00,12.76,140.12,0.59,3.444,15.00,50.0,2.20
48.00,12.80,143.55,0.63,3.425,15.00,50.0,2.30
49.00,12.84,146.96,0.67,3.407,15.00,50.0,2.39
50.00,12.88,150.34,0.71,3.389,15.00,50.0,2.49
51.00,12.92,153.71,0.76,3.371,15.00,50.0,2.57
52.00,12.96,157.07,0.80,3.353,15.00,50.0,2.66
53.00,13.01,160.40,0.85,3.336,15.00,50.0,2.74
54.00,13.06,163.72,0.89,3.320,15.00,50.0,2.82
55.00,13.11,167.03,0.94,3.303,15.00,50.0,2.90
56.00,13.16,170.31,0.99,3.287,15.00,50.0,2.97
57.00,13.22,173.58,1.04,3.271,15.00,50.0,3.05
58.00,13.28,176.84,1.09,3.256,15.00,50.0,3.12
59.00,13.34,180.08,1.15,3.241,20.00,50.0,3.24
60.00,13.41,183.30,1.20,3.226,20.00,50.0,3.36
61.00,13.47,186.52,1.26,3.212,20.00,50.0,3.48
62.00,13.54,189.71,1.32,3.197,20.00,50.0,3.59
63.00,13.62,192.90,1.38,3.183,20.00,50.0,3.70
64.00,13.69,196.06,1.45,3.170,20.00,50.0,3.81
65.00,13.77,199.22,1.51,3.156,20.00,50.0,3.91
66.00,13.86,202.36,1.58,3.143,20.00,50.0,4.01
67.00,13.94,205.49,1.65,3.130,20.00,50.0,4.10
68.00,14.03,208.61,1.72,3.118,20.00,50.0,4.19
69.00,14.12,211.71,1.79,3.105,20.00,50.0,4.28
70.00,14.22,214.80,1.86,3.093,20.00,50.0,4.37
71.00,14.32,217.88,1.93,3.081,20.00,50.0,4.45
72.00,14.43,220.95,2.01,3.070,20.00,50.0,4.53
73.00,14.53,224.01,2.09,3.058,20.00,50.0,4.61
74.00,14.64,227.05,2.17,3.047,20.00,50.0,4.68
75.00,14.76,230.09,2.24,3.036,20.00,50.0,4.76
76.00,14.88,233.11,2.32,3.026,20.00,50.0,4.83
77.00,15.00,236.12,2.41,3.015,20.00,50.0,4.89
78.00,15.13,239.12,2.49,3.005,20.00,50.0,4.96
79.00,15.26,242.12,2.57,2.995,20.00,50.0,5.02
80.00,15.39,245.10,2.66,2.985,20.00,50.0,5.08
81.00,15.53,248.07,2.74,2.975,20.00,50.0,5.14
82.00,15.67,251.03,2.83,2.966,20.00,50.0,5.20
83.00,15.82,253.98,2.92,2.956,20.00,50.0,5.25
84.00,15.97,256.93,3.01,2.947,20.00,50.0,5.31
85.00,16.12,259.86,3.10,2.938,20.00,50.0,5.36
86.00,16.28,262.79,3.19,2.929,20.00,50.0,5.41
87.00,16.44,265.70,3.28,2.921,20.00,50.0,5.46
88.00,16.61,268.61,3.37,2.912,20.00,50.0,5.50
89.00,16.78,271.51,3.46,2.904,20.00,50.0,5.55
90.00,16.95,274.40,3.55,2.896,20.00,50.0,5.59
91.00,17.13,277.28,3.65,2.888,20.00,50.0,5.64
92.00,17.31,280.16,3.74,2.880,20.00,50.0,5.68
93.00,17.50,283.03,3.84,2.873,20.00,50.0,5.72
94.00,17.69,285.88,3.93,2.865,20.00,50.0,5.75
95.00,17.89,288.74,4.03,2.858,20.00,50.0,5.79
96.00,18.09,291.58,4.13,2.851,20.00,50.0,5.83
97.00,18.29,294.42,4.22,2.844,20.00,50.0,5.86
98.00,18.50,297.24,4.32,2.837,20.00,50.0,5.89
99.00,18.72,300.07,4.42,2.830,20.00,50.0,5.93
100.00,18.93,302.88,4.52,2.824,20.00,50.0,5.96
101.00,19.16,305.69,4.62,2.817,20.00,50.0,5.99
102.00,19.38,308.49,4.72,2.811,20.00,50.0,6.02
103.00,19.61,311.29,4.82,2.805,20.00,50.0,6.04
104.00,19.85,314.08,4.92,2.799,20.00,50.0,6.07
105.00,20.09,316.86,5.02,2.793,20.00,50.0,6.10
106.00,20.33,319.63,5.13,2.787,20.00,50.0,6.12
107.00,20.58,322.40,5.23,2.781,20.00,50.0,6.15
108.00,20.83,325.17,5.33,2.775,20.00,50.0,6.17
109.00,21.09,327.93,5.44,2.770,20.00,50.0,6.19
110.00,21.35,330.68,5.54,2.764,20.00,50.0,6.22
111.00,21.62,333.42,5.64,2.759,20.00,50.0,6.24
112.00,21.89,336.16,5.75,2.754,20.00,50.0,6.26
113.00,22.17,338.90,5.85,2.749,20.00,50.0,6.28
114.00,22.45,341.63,5.96,2.744,20.00,50.0,6.30
115.00,22.73,344.35,6.06,2.739,20.00,50.0,6.32
116.00,23.02,347.07,6.17,2.734,20.00,50.0,6.33
117.00,23.31,349.79,6.27,2.730,20.00,50.0,6.35
118.00,23.61,352.49,6.38,2.725,20.00,50.0,6.37
119.00,23.91,355.20,6.49,2.720,20.00,50.0,6.38
120.00,24.22,357.90,6.59,2.716,20.00,50.0,6.40
121.00,24.53,360.59,6.70,2.712,20.00,50.0,6.42
122.00,24.85,363.28,6.81,2.708,20.00,50.0,6.43
123.00,25.17,365.96,6.91,2.703,20.00,50.0,6.44
124.00,25.49,368.64,7.02,2.699,20.00,50.0,6.46
125.00,25.82,371.32,7.13,2.695,20.00,50.0,6.47
126.00,26.15,373.99,7.24,2.691,20.00,50.0,6.48
127.00,26.49,376.66,7.35,2.688,20.00,50.0,6.50
128.00,26.84,379.32,7.45,2.684,20.00,50.0,6.51
129.00,27.18,381.98,7.56,2.680,20.00,50.0,6.52
130.00,27.54,384.63,7.67,2.677,20.00,50.0,6.53
131.00,27.89,387.28,7.78,2.673,20.00,50.0,6.54
132.00,28.25,389.92,7.89,2.670,20.00,50.0,6.55
133.00,28.62,392.56,8.00,2.666,20.00,50.0,6.56
134.00,28.99,395.20,8.11,2.663,20.00,50.0,6.57
135.00,29.37,397.83,8.22,2.660,20.00,50.0,6.58
136.00,29.75,400.46,8.33,2.656,20.00,50.0,6.59
137.00,30.13,403.09,8.44,2.653,20.00,50.0,6.60
138.00,30.52,405.71,8.55,2.650,20.00,50.0,6.61
139.00,30.91,408.33,8.66,2.647,20.00,50.0,6.62
