time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
13.00,8781.21,8513.45,0.00,4.384,0.00,50.0
14.00,8781.21,8517.80,0.00,4.346,0.00,50.0
15.00,8781.21,8522.11,0.00,4.309,0.00,50.0
16.00,8781.21,8526.38,0.00,4.273,0.00,50.0
17.00,8781.21,8530.62,0.00,4.238,0.00,50.0
18.00,8781.21,8534.82,0.00,4.203,0.00,50.0
19.00,8781.21,8538.99,0.00,4.169,0.00,50.0
20.00,8781.21,8543.13,0.00,4.136,0.00,50.0
21.00,8781.21,8547.23,0.00,4.103,0.00,50.0
22.00,8781.21,8551.30,0.00,4.071,0.00,50.0
23.00,8781.21,8555.34,0.00,4.039,0.00,50.0
24.00,8781.21,8559.35,0.00,4.009,0.00,50.0
25.00,8781.21,8563.33,0.00,3.978,0.00,50.0
26.00,8781.21,8567.28,0.00,3.949,0.00,50.0
27.00,8781.21,8571.20,0.00,3.920,0.00,50.0
28.00,8781.21,8575.09,0.00,3.892,0.00,50.0
29.00,8781.21,8578.95,0.00,3.864,0.00,50.0
30.00,8781.21,8582.79,0.00,3.836,0.00,50.0
31.00,8781.21,8586.60,0.00,3.810,0.00,50.0
32.00,8781.21,8590.38,0.00,3.784,0.00,50.0
33.00,8781.21,8594.14,0.00,3.758,0.00,50.0
34.00,8781.21,8597.87,0.00,3.733,0.00,50.0
35.00,8781.21,8601.58,0.00,3.708,0.00,50.0
36.00,8781.21,8605.27,0.00,3.684,0.00,50.0
37.00,8781.21,8608.93,0.00,3.660,0.00,50.0
38.00,8781.21,8612.56,0.00,3.637,0.00,50.0
39.00,8781.21,8616.18,0.00,3.614,0.00,50.0
40.00,8781.21,8619.77,0.00,3.592,0.00,50.0
41.00,8781.21,8623.34,0.00,3.570,0.00,50.0
42.00,8781.21,8626.89,0.00,3.549,0.00,50.0
43.00,8781.21,8630.42,0.00,3.528,0.00,50.0
44.00,8781.21,8633.92,0.00,3.507,0.00,50.0
45.00,8781.21,8637.41,0.00,3.487,0.00,50.0
46.00,8781.21,8640.88,0.00,3.467,0.00,50.0
47.00,8781.21,8644.33,0.00,3.448,0.00,50.0
48.00,8781.21,8647.75,0.00,3.429,0.00,50.0
49.00,8781.21,8651.17,0.00,3.410,0.00,50.0
50.00,8781.21,8654.56,0.00,3.392,0.00,50.0
51.00,8781.21,8657.93,0.00,3.374,0.00,50.0
52.00,8781.21,8661.29,0.00,3.357,0.00,50.0
53.00,8781.21,8664.63,0.00,3.340,0.00,50.0
54.00,8781.21,8667.95,0.00,3.323,0.00,50.0
55.00,8781.21,8671.26,0.00,3.306,0.00,50.0
56.00,8781.21,8674.55,0.00,3.290,0.00,50.0
57.00,8781.21,8677.82,0.00,3.275,0.00,50.0
58.00,8781.21,8681.08,0.00,3.259,0.00,50.0
59.00,8781.21,8684.33,0.00,3.244,0.00,50.0
60.00,8781.21,8687.55,0.00,3.229,0.00,50.0
61.00,8781.21,8690.77,0.00,3.214,0.00,50.0
62.00,8781.21,8693.97,0.00,3.200,0.00,50.0
63.00,8781.21,8697.16,0.00,3.186,0.00,50.0
64.00,8781.21,8700.33,0.00,3.172,0.00,50.0
65.00,8781.21,8703.49,0.00,3.159,0.00,50.0
