time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
107.00,6.20,-3637.43,1.94,2.782,0.00,50.0
108.00,6.29,-3634.66,1.95,2.776,0.00,50.0
109.00,6.39,-3631.89,1.96,2.771,0.00,50.0
110.00,6.48,-3629.13,1.98,2.765,0.00,50.0
111.00,6.58,-3626.37,1.99,2.760,0.00,50.0
112.00,6.67,-3623.61,2.00,2.755,0.00,50.0
113.00,6.77,-3620.87,2.01,2.750,0.00,50.0
114.00,6.86,-3618.12,2.02,2.745,0.00,50.0
115.00,6.96,-3615.38,2.03,2.740,0.00,50.0
116.00,7.06,-3612.65,2.04,2.735,0.00,50.0
117.00,7.16,-3609.92,2.05,2.730,0.00,50.0
118.00,7.25,-3607.20,2.06,2.726,0.00,50.0
119.00,7.35,-3604.48,2.07,2.721,0.00,50.0
120.00,7.45,-3601.76,2.08,2.717,0.00,50.0
121.00,7.55,-3599.05,2.09,2.713,0.00,50.0
122.00,7.65,-3596.35,2.10,2.708,0.00,50.0
123.00,7.75,-3593.64,2.11,2.704,0.00,50.0
124.00,7.85,-3590.95,2.12,2.700,0.00,50.0
125.00,7.95,-3588.25,2.12,2.696,0.00,50.0
126.00,8.05,-3585.56,2.13,2.692,0.00,50.0
127.00,8.14,-3582.87,2.14,2.688,0.00,50.0
128.00,8.25,-3580.19,2.14,2.685,0.00,50.0
129.00,8.35,-3577.51,2.15,2.681,0.00,50.0
130.00,8.45,-3574.84,2.16,2.677,0.00,50.0
131.00,8.55,-3572.17,2.16,2.674,0.00,50.0
132.00,8.65,-3569.50,2.17,2.670,0.00,50.0
133.00,8.75,-3566.83,2.18,2.667,0.00,50.0
134.00,8.85,-3564.17,2.18,2.663,0.00,50.0
135.00,8.95,-3561.51,2.19,2.660,0.00,50.0
136.00,9.05,-3558.86,2.19,2.657,0.00,50.0
137.00,9.15,-3556.21,2.20,2.654,0.00,50.0
138.00,9.26,-3553.56,2.20,2.651,0.00,50.0
139.00,9.36,-3550.91,2.21,2.648,0.00,50.0
140.00,9.46,-3548.27,2.21,2.645,0.00,50.0
141.00,9.56,-3545.63,2.22,2.642,0.00,50.0
142.00,9.66,-3542.99,2.22,2.639,0.00,50.0
143.00,9.76,-3540.36,2.22,2.636,0.00,50.0
144.00,9.87,-3537.73,2.23,2.634,0.00,50.0
145.00,9.97,-3535.10,2.23,2.631,0.00,50.0
146.00,10.07,-3532.47,2.23,2.628,0.00,50.0
147.00,10.17,-3529.85,2.24,2.626,0.00,50.0
148.00,10.28,-3527.23,2.24,2.623,0.00,50.0
149.00,10.38,-3524.61,2.25,2.621,0.00,50.0
150.00,10.48,-3521.99,2.25,2.618,0.00,50.0
151.00,10.58,-3519.38,2.25,2.616,0.00,50.0
152.00,10.69,-3516.76,2.25,2.614,0.00,50.0
153.00,10.79,-3514.16,2.26,2.611,0.00,50.0
154.00,10.89,-3511.55,2.26,2.609,0.00,50.0
155.00,10.99,-3508.94,2.26,2.607,0.00,50.0
156.00,11.10,-3506.34,2.27,2.605,0.00,50.0
157.00,11.20,-3503.74,2.27,2.603,0.00,50.0
158.00,11.30,-3501.14,2.27,2.601,0.00,50.0
159.00,11.41,-3498.54,2.27,2.599,0.00,50.0
160.00,11.51,-3495.95,2.28,2.597,0.00,50.0
161.00,11.61,-3493.36,2.28,2.595,0.00,50.0
162.00,11.72,-3490.77,2.28,2.593,0.00,50.0
163.00,11.82,-3488.18,2.28,2.591,0.00,50.0
164.00,11.92,-3485.59,2.28,2.589,0.00,50.0
165.00,12.03,-3483.01,2.29,2.587,0.00,50.0
166.00,12.13,-3480.42,2.29,2.586,0.00,50.0
167.00,12.23,-3477.84,2.29,2.584,0.00,50.0
168.00,12.33,-3475.26,2.29,2.582,0.00,50.0
169.00,12.44,-3472.68,2.29,2.581,0.00,50.0
170.00,12.54,-3470.10,2.30,2.579,0.00,50.0
171.00,12.64,-3467.53,2.30,2.577,0.00,50.0
172.00,12.75,-3464.95,2.30,2.576,0.00,50.0
173.00,12.85,-3462.38,2.30,2.574,0.00,50.0
174.00,12.95,-3459.81,2.30,2.573,0.00,50.0
175.00,13.06,-3457.24,2.30,2.571,0.00,50.0
176.00,13.16,-3454.67,2.30,2.570,0.00,50.0
177.00,13.26,-3452.11,2.31,2.569,0.00,50.0
178.00,13.37,-3449.54,2.31,2.567,0.00,50.0
179.00,13.47,-3446.98,2.31,2.566,0.00,50.0
180.00,13.57,-3444.42,2.31,2.565,0.00,50.0
181.00,13.68,-3441.86,2.31,2.563,0.00,50.0
182.00,13.78,-3439.30,2.31,2.562,0.00,50.0
183.00,13.88,-3436.74,2.31,2.561,0.00,50.0
184.00,13.99,-3434.18,2.31,2.560,0.00,50.0
185.00,14.09,-3431.62,2.31,2.558,0.00,50.0
186.00,14.19,-3429.07,2.32,2.557,0.00,50.0
187.00,14.30,-3426.51,2.32,2.556,0.00,50.0
188.00,14.40,-3423.96,2.32,2.555,0.00,50.0
189.00,14.50,-3421.41,2.32,2.554,0.00,50.0
190.00,14.61,-3418.86,2.32,2.553,0.00,50.0
191.00,14.71,-3416.31,2.32,2.552,0.00,50.0
192.00,14.81,-3413.76,2.32,2.551,0.00,50.0
193.00,14.92,-3411.21,2.32,2.550,0.00,50.0
194.00,15.02,-3408.67,2.32,2.549,0.00,50.0
195.00,15.12,-3406.12,2.32,2.548,0.00,50.0
196.00,15.23,-3403.58,2.32,2.547,0.00,50.0
197.00,15.33,-3401.03,2.32,2.546,0.00,50.0
198.00,15.43,-3398.49,2.32,2.545,0.00,50.0
199.00,15.53,-3395.95,2.32,2.544,0.00,50.0
200.00,15.64,-3393.41,2.33,2.543,0.00,50.0
201.00,15.74,-3390.87,2.33,2.542,0.00,50.0
202.00,15.84,-3388.33,2.33,2.541,0.00,50.0
203.00,15.95,-3385.79,2.33,2.541,0.00,50.0
204.00,16.05,-3383.25,2.33,2.540,0.00,50.0
205.00,16.15,-3380.71,2.33,2.539,0.00,50.0
206.00,16.26,-3378.18,2.33,2.538,0.00,50.0
207.00,16.36,-3375.64,2.33,2.537,0.00,50.0
208.00,16.46,-3373.11,2.33,2.537,0.00,50.0
209.00,16.57,-3370.57,2.33,2.536,0.00,50.0
210.00,16.67,-3368.04,2.33,2.535,0.00,50.0
211.00,16.77,-3365.51,2.33,2.535,0.00,50.0
212.00,16.88,-3362.98,2.33,2.534,0.00,50.0
213.00,16.98,-3360.45,2.33,2.533,0.00,50.0
214.00,17.08,-3357.92,2.33,2.532,0.00,50.0
215.00,17.18,-3355.39,2.33,2.532,0.00,50.0
216.00,17.29,-3352.86,2.33,2.531,0.00,50.0
217.00,17.39,-3350.33,2.33,2.531,0.00,50.0
218.00,17.49,-3347.80,2.33,2.530,0.00,50.0
219.00,17.60,-3345.27,2.33,2.529,0.00,50.0
220.00,17.70,-3342.75,2.33,2.529,0.00,50.0
221.00,17.80,-3340.22,2.33,2.528,0.00,50.0
222.00,17.91,-3337.70,2.33,2.528,0.00,50.0
223.00,18.01,-3335.17,2.33,2.527,0.00,50.0
224.00,18.11,-3332.65,2.34,2.527,0.00,50.0
225.00,18.21,-3330.12,2.34,2.526,0.00,50.0
226.00,18.32,-3327.60,2.34,2.525,0.00,50.0
227.00,18.42,-3325.08,2.34,2.525,0.00,50.0
228.00,18.52,-3322.55,2.34,2.524,0.00,50.0
229.00,18.63,-3320.03,2.34,2.524,0.00,50.0
230.00,18.73,-3317.51,2.34,2.524,0.00,50.0
231.00,18.83,-3314.99,2.34,2.523,0.00,50.0
232.00,18.93,-3312.47,2.34,2.523,0.00,50.0
233.00,19.04,-3309.95,2.34,2.522,0.00,50.0
234.00,19.14,-3307.43,2.34,2.522,0.00,50.0
235.00,19.24,-3304.91,2.34,2.521,0.00,50.0
236.00,19.35,-3302.39,2.34,2.521,0.00,50.0
237.00,19.45,-3299.87,2.34,2.520,0.00,50.0
238.00,19.55,-3297.36,2.34,2.520,0.00,50.0
239.00,19.65,-3294.84,2.34,2.520,0.00,50.0
240.00,19.76,-3292.32,2.34,2.519,0.00,50.0
241.00,19.86,-3289.80,2.34,2.519,0.00,50.0
242.00,19.96,-3287.29,2.34,2.518,0.00,50.0
243.00,20.06,-3284.77,2.34,2.518,0.00,50.0
244.00,20.17,-3282.26,2.34,2.518,0.00,50.0
245.00,20.27,-3279.74,2.34,2.517,0.00,50.0
246.00,20.37,-3277.23,2.34,2.517,0.00,50.0
247.00,20.48,-3274.71,2.34,2.517,0.00,50.0
248.00,20.58,-3272.20,2.34,2.516,0.00,50.0
249.00,20.68,-3269.68,2.34,2.516,0.00,50.0
250.00,20.78,-3267.17,2.34,2.516,0.00,50.0
251.00,20.89,-3264.66,2.34,2.515,0.00,50.0
252.00,20.99,-3262.14,2.34,2.515,0.00,50.0
253.00,21.09,-3259.63,2.34,2.515,0.00,50.0
254.00,21.19,-3257.12,2.34,2.514,0.00,50.0
255.00,21.30,-3254.61,2.34,2.514,0.00,50.0
256.00,21.40,-3252.09,2.34,2.514,0.00,50.0
257.00,21.50,-3249.58,2.34,2.514,0.00,50.0
258.00,21.61,-3247.07,2.34,2.513,0.00,50.0
259.00,21.71,-3244.56,2.34,2.513,0.00,50.0
260.00,21.81,-3242.05,2.34,2.513,0.00,50.0
261.00,21.91,-3239.54,2.34,2.513,0.00,50.0
262.00,22.02,-3237.03,2.34,2.512,0.00,50.0
263.00,22.12,-3234.52,2.34,2.512,0.00,50.0
264.00,22.22,-3232.01,2.34,2.512,0.00,50.0
265.00,22.32,-3229.50,2.34,2.512,0.00,50.0
266.00,22.43,-3226.99,2.34,2.511,0.00,50.0
267.00,22.53,-3224.48,2.34,2.511,0.00,50.0
268.00,22.63,-3221.97,2.34,2.511,0.00,50.0
269.00,22.73,-3219.46,2.34,2.511,0.00,50.0
270.00,22.84,-3216.96,2.34,2.510,0.00,50.0
271.00,22.94,-3214.45,2.34,2.510,0.00,50.0
272.00,23.04,-3211.94,2.34,2.510,0.00,50.0
273.00,23.14,-3209.43,2.34,2.510,0.00,50.0
274.00,23.25,-3206.92,2.34,2.510,0.00,50.0
275.00,23.35,-3204.42,2.34,2.509,0.00,50.0
276.00,23.45,-3201.91,2.34,2.509,0.00,50.0
277.00,23.55,-3199.40,2.34,2.509,0.00,50.0
278.00,23.66,-3196.90,2.34,2.509,0.00,50.0
279.00,23.76,-3194.39,2.34,2.509,0.00,50.0
280.00,23.86,-3191.88,2.34,2.509,0.00,50.0
281.00,23.96,-3189.38,2.34,2.508,0.00,50.0
282.00,24.07,-3186.87,2.34,2.508,0.00,50.0
283.00,24.17,-3184.36,2.34,2.508,0.00,50.0
284.00,24.27,-3181.86,2.34,2.508,0.00,50.0
285.00,24.37,-3179.35,2.34,2.508,0.00,50.0
286.00,24.48,-3176.85,2.34,2.508,0.00,50.0
287.00,24.58,-3174.34,2.34,2.507,0.00,50.0
288.00,24.68,-3171.84,2.34,2.507,0.00,50.0
289.00,24.78,-3169.33,2.34,2.507,0.00,50.0
290.00,24.89,-3166.83,2.34,2.507,0.00,50.0
291.00,24.99,-3164.32,2.34,2.507,0.00,50.0
292.00,25.09,-3161.82,2.34,2.507,0.00,50.0
293.00,25.19,-3159.31,2.34,2.507,0.00,50.0
294.00,25.30,-3156.81,2.34,2.506,0.00,50.0
295.00,25.40,-3154.30,2.34,2.506,0.00,50.0
296.00,25.50,-3151.80,2.34,2.506,0.00,50.0
297.00,25.60,-3149.30,2.34,2.506,0.00,50.0
298.00,25.71,-3146.79,2.34,2.506,0.00,50.0
299.00,25.81,-3144.29,2.34,2.506,0.00,50.0
300.00,25.91,-3141.79,2.34,2.506,0.00,50.0
301.00,26.01,-3139.28,2.34,2.506,0.00,50.0
302.00,26.12,-3136.78,2.34,2.505,0.00,50.0
303.00,26.22,-3134.28,2.34,2.505,0.00,50.0
304.00,26.32,-3131.77,2.34,2.505,0.00,50.0
305.00,26.42,-3129.27,2.34,2.505,0.00,50.0
306.00,26.52,-3126.77,2.34,2.505,0.00,50.0
307.00,26.63,-3124.26,2.34,2.505,0.00,50.0
308.00,26.73,-3121.76,2.34,2.505,0.00,50.0
309.00,26.83,-3119.26,2.34,2.505,0.00,50.0
310.00,26.93,-3116.75,2.34,2.505,0.00,50.0
311.00,27.04,-3114.25,2.34,2.505,0.00,50.0
312.00,27.14,-3111.75,2.34,2.504,0.00,50.0
313.00,27.24,-3109.25,2.34,2.504,0.00,50.0
314.00,27.34,-3106.75,2.34,2.504,0.00,50.0
315.00,27.45,-3104.24,2.34,2.504,0.00,50.0
316.00,27.55,-3101.74,2.34,2.504,0.00,50.0
317.00,27.65,-3099.24,2.34,2.504,0.00,50.0
318.00,27.75,-3096.74,2.34,2.504,0.00,50.0
319.00,27.86,-3094.24,2.34,2.504,0.00,50.0
320.00,27.96,-3091.73,2.34,2.504,0.00,50.0
321.00,28.06,-3089.23,2.34,2.504,0.00,50.0
322.00,28.16,-3086.73,2.34,2.504,0.00,50.0
323.00,28.26,-3084.23,2.34,2.504,0.00,50.0
324.00,28.37,-3081.73,2.34,2.504,0.00,50.0
325.00,28.47,-3079.23,2.34,2.503,0.00,50.0
326.00,28.57,-3076.73,2.34,2.503,0.00,50.0
327.00,28.67,-3074.22,2.34,2.503,0.00,50.0
328.00,28.78,-3071.72,2.34,2.503,0.00,50.0
329.00,28.88,-3069.22,2.34,2.503,0.00,50.0
330.00,28.98,-3066.72,2.34,2.503,0.00,50.0
331.00,29.08,-3064.22,2.34,2.503,0.00,50.0
332.00,29.19,-3061.72,2.34,2.503,0.00,50.0
333.00,29.29,-3059.22,2.34,2.503,0.00,50.0
334.00,29.39,-3056.72,2.34,2.503,0.00,50.0
335.00,29.49,-3054.22,2.34,2.503,0.00,50.0
336.00,29.59,-3051.72,2.34,2.503,0.00,50.0
337.00,29.70,-3049.22,2.34,2.503,0.00,50.0
338.00,29.80,-3046.71,2.34,2.503,0.00,50.0
339.00,29.90,-3044.21,2.34,2.503,0.00,50.0
340.00,30.00,-3041.71,2.34,2.503,0.00,50.0
341.00,30.11,-3039.21,2.34,2.502,0.00,50.0
342.00,30.21,-3036.71,2.34,2.502,0.00,50.0
343.00,30.31,-3034.21,2.34,2.502,0.00,50.0
344.00,30.41,-3031.71,2.34,2.502,0.00,50.0
345.00,30.52,-3029.21,2.34,2.502,0.00,50.0
346.00,30.62,-3026.71,2.34,2.502,0.00,50.0
347.00,30.72,-3024.21,2.34,2.502,0.00,50.0
348.00,30.82,-3021.71,2.34,2.502,0.00,50.0
349.00,30.92,-3019.21,2.34,2.502,0.00,50.0
350.00,31.03,-3016.71,2.34,2.502,0.00,50.0
351.00,31.13,-3014.21,2.34,2.502,0.00,50.0
352.00,31.23,-3011.71,2.34,2.502,0.00,50.0
353.00,31.33,-3009.21,2.34,2.502,0.00,50.0
354.00,31.44,-3006.71,2.34,2.502,0.00,50.0
355.00,31.54,-3004.21,2.34,2.502,0.00,50.0
356.00,31.64,-3001.71,2.34,2.502,0.00,50.0
357.00,31.74,-2999.21,2.34,2.502,0.00,50.0
358.00,31.85,-2996.71,2.34,2.502,0.00,50.0
359.00,31.95,-2994.21,2.34,2.502,0.00,50.0
360.00,32.05,-2991.71,2.34,2.502,0.00,50.0
361.00,32.15,-2989.21,2.34,2.502,0.00,50.0
362.00,32.25,-2986.71,2.34,2.502,0.00,50.0
363.00,32.36,-2984.22,2.34,2.502,0.00,50.0
364.00,32.46,-2981.72,2.34,2.502,0.00,50.0
365.00,32.56,-2979.22,2.34,2.502,0.00,50.0
366.00,32.66,-2976.72,2.34,2.502,0.00,50.0
367.00,32.77,-2974.22,2.34,2.501,0.00,50.0
368.00,32.87,-2971.72,2.34,2.501,0.00,50.0
369.00,32.97,-2969.22,2.34,2.501,0.00,50.0
370.00,33.07,-2966.72,2.34,2.501,0.00,50.0
371.00,33.17,-2964.22,2.34,2.501,0.00,50.0
372.00,33.28,-2961.72,2.34,2.501,0.00,50.0
373.00,33.38,-2959.22,2.34,2.501,0.00,50.0
374.00,33.48,-2956.72,2.34,2.501,0.00,50.0
375.00,33.58,-2954.22,2.34,2.501,0.00,50.0
376.00,33.69,-2951.72,2.34,2.501,0.00,50.0
377.00,33.79,-2949.23,2.34,2.501,0.00,50.0
378.00,33.89,-2946.73,2.34,2.501,0.00,50.0
379.00,33.99,-2944.23,2.34,2.501,0.00,50.0
380.00,34.09,-2941.73,2.34,2.501,0.00,50.0
381.00,34.20,-2939.23,2.34,2.501,0.00,50.0
382.00,34.30,-2936.73,2.34,2.501,0.00,50.0
383.00,34.40,-2934.23,2.34,2.501,0.00,50.0
384.00,34.50,-2931.73,2.34,2.501,0.00,50.0
385.00,34.61,-2929.23,2.34,2.501,0.00,50.0
386.00,34.71,-2926.73,2.34,2.501,0.00,50.0
387.00,34.81,-2924.24,2.34,2.501,0.00,50.0
388.00,34.91,-2921.74,2.34,2.501,0.00,50.0
389.00,35.01,-2919.24,2.34,2.501,0.00,50.0
390.00,35.12,-2916.74,2.34,2.501,0.00,50.0
391.00,35.22,-2914.24,2.34,2.501,0.00,50.0
392.00,35.32,-2911.74,2.34,2.501,0.00,50.0
393.00,35.42,-2909.24,2.34,2.501,0.00,50.0
394.00,35.53,-2906.74,2.34,2.501,0.00,50.0
395.00,35.63,-2904.25,2.34,2.501,0.00,50.0
396.00,35.73,-2901.75,2.34,2.501,0.00,50.0
397.00,35.83,-2899.25,2.34,2.501,0.00,50.0
398.00,35.93,-2896.75,2.34,2.501,0.00,50.0
399.00,36.04,-2894.25,2.34,2.501,0.00,50.0
400.00,36.14,-2891.75,2.34,2.501,0.00,50.0
401.00,36.24,-2889.25,2.34,2.501,0.00,50.0
402.00,36.34,-2886.75,2.34,2.501,0.00,50.0
403.00,36.45,-2884.26,2.34,2.501,0.00,50.0
404.00,36.55,-2881.76,2.34,2.501,0.00,50.0
405.00,36.65,-2879.26,2.34,2.501,0.00,50.0
406.00,36.75,-2876.76,2.34,2.501,0.00,50.0
407.00,36.86,-2874.26,2.34,2.501,0.00,50.0
408.00,36.96,-2871.76,2.34,2.501,0.00,50.0
409.00,37.06,-2869.26,2.34,2.501,0.00,50.0
410.00,37.16,-2866.77,2.34,2.501,0.00,50.0
411.00,37.26,-2864.27,2.34,2.501,0.00,50.0
412.00,37.37,-2861.77,2.34,2.501,0.00,50.0
413.00,37.47,-2859.27,2.34,2.501,0.00,50.0
414.00,37.57,-2856.77,2.34,2.501,0.00,50.0
415.00,37.67,-2854.27,2.34,2.501,0.00,50.0
416.00,37.77,-2851.77,2.34,2.501,0.00,50.0
417.00,37.88,-2849.28,2.34,2.501,0.00,50.0
418.00,37.98,-2846.78,2.34,2.501,0.00,50.0
419.00,38.08,-2844.28,2.34,2.501,0.00,50.0
420.00,38.18,-2841.78,2.34,2.501,0.00,50.0
421.00,38.29,-2839.28,2.34,2.500,0.00,50.0
422.00,38.39,-2836.78,2.34,2.500,0.00,50.0
423.00,38.49,-2834.29,2.34,2.500,0.00,50.0
424.00,38.59,-2831.79,2.34,2.500,0.00,50.0
425.00,38.69,-2829.29,2.34,2.500,0.00,50.0
426.00,38.80,-2826.79,2.34,2.500,0.00,50.0
427.00,38.90,-2824.29,2.34,2.500,0.00,50.0
428.00,39.00,-2821.79,2.34,2.500,0.00,50.0
429.00,39.10,-2819.30,2.34,2.500,0.00,50.0
430.00,39.21,-2816.80,2.34,2.500,0.00,50.0
431.00,39.31,-2814.30,2.34,2.500,0.00,50.0
432.00,39.41,-2811.80,2.34,2.500,0.00,50.0
433.00,39.51,-2809.30,2.34,2.500,0.00,50.0
434.00,39.61,-2806.80,2.34,2.500,0.00,50.0
435.00,39.72,-2804.31,2.34,2.500,0.00,50.0
436.00,39.82,-2801.81,2.34,2.500,0.00,50.0
437.00,39.92,-2799.31,2.34,2.500,0.00,50.0
438.00,40.02,-2796.81,2.34,2.500,0.00,50.0
439.00,40.13,-2794.31,2.34,2.500,0.00,50.0
440.00,40.23,-2791.81,2.34,2.500,0.00,50.0
441.00,40.33,-2789.32,2.34,2.500,0.00,50.0
442.00,40.43,-2786.82,2.34,2.500,0.00,50.0
443.00,40.53,-2784.32,2.34,2.500,0.00,50.0
444.00,40.64,-2781.82,2.34,2.500,0.00,50.0
445.00,40.74,-2779.32,2.34,2.500,0.00,50.0
446.00,40.84,-2776.83,2.34,2.500,0.00,50.0
447.00,40.94,-2774.33,2.34,2.500,0.00,50.0
448.00,41.05,-2771.83,2.34,2.500,0.00,50.0
449.00,41.15,-2769.33,2.34,2.500,0.00,50.0
450.00,41.25,-2766.83,2.34,2.500,0.00,50.0
451.00,41.35,-2764.33,2.34,2.500,0.00,50.0
452.00,41.45,-2761.84,2.34,2.500,0.00,50.0
453.00,41.56,-2759.34,2.34,2.500,0.00,50.0
454.00,41.66,-2756.84,2.34,2.500,0.00,50.0
455.00,41.76,-2754.34,2.34,2.500,0.00,50.0
456.00,41.86,-2751.84,2.34,2.500,0.00,50.0
457.00,41.97,-2749.35,2.34,2.500,0.00,50.0
458.00,42.07,-2746.85,2.34,2.500,0.00,50.0
459.00,42.17,-2744.35,2.34,2.500,0.00,50.0
460.00,42.27,-2741.85,2.34,2.500,0.00,50.0
461.00,42.37,-2739.35,2.34,2.500,0.00,50.0
462.00,42.48,-2736.85,2.34,2.500,0.00,50.0
463.00,42.58,-2734.36,2.34,2.500,0.00,50.0
464.00,42.68,-2731.86,2.34,2.500,0.00,50.0
465.00,42.78,-2729.36,2.34,2.500,0.00,50.0
466.00,42.89,-2726.86,2.34,2.500,0.00,50.0
467.00,42.99,-2724.36,2.34,2.500,0.00,50.0
468.00,43.09,-2721.87,2.34,2.500,0.00,50.0
469.00,43.19,-2719.37,2.34,2.500,0.00,50.0
