time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
9.00,5028.51,19.27,0.00,4.535,0.00,50.0,0.00
10.00,5028.51,23.76,0.00,4.494,0.00,50.0,0.00
11.00,5028.51,28.22,0.00,4.454,0.00,50.0,0.00
12.00,5028.51,32.63,0.00,4.415,0.00,50.0,0.00
13.00,5028.51,37.01,0.00,4.377,0.00,50.0,0.00
14.00,5028.51,41.35,0.00,4.339,0.00,50.0,0.00
15.00,5028.51,45.65,0.00,4.302,0.00,50.0,0.00
16.00,5028.51,49.91,0.00,4.266,0.00,50.0,0.00
17.00,5028.51,54.15,0.00,4.231,0.00,50.0,0.00
18.00,5028.51,58.34,0.00,4.196,0.00,50.0,0.00
19.00,5028.51,62.50,0.00,4.162,0.00,50.0,0.00
20.00,5028.51,66.63,0.00,4.129,0.00,50.0,0.00
21.00,5028.51,70.72,0.00,4.087,5.00,40.0,0.06
22.00,5028.51,74.77,0.00,4.045,5.00,40.0,0.11
23.00,5028.51,78.77,0.01,4.004,5.00,40.0,0.17
24.00,5028.51,82.73,0.01,3.964,5.00,40.0,0.22
25.00,5028.51,86.66,0.01,3.925,5.00,40.0,0.27
26.00,5028.51,90.54,0.02,3.886,5.00,40.0,0.32
27.00,5028.51,94.39,0.02,3.848,5.00,40.0,0.36
28.00,5028.51,98.20,0.03,3.811,5.00,40.0,0.41
29.00,5028.51,101.98,0.04,3.775,5.00,40.0,0.45
30.00,5028.52,105.72,0.05,3.740,5.00,40.0,0.49
31.00,5028.52,109.42,0.06,3.705,5.00,40.0,0.53
32.00,5028.52,113.09,0.07,3.671,5.00,40.0,0.57
33.00,5028.53,116.73,0.08,3.637,5.00,40.0,0.61
34.00,5028.53,120.34,0.09,3.605,5.00,40.0,0.65
35.00,5028.54,123.90,0.10,3.563,10.00,30.0,0.74
36.00,5028.54,127.42,0.11,3.521,10.00,30.0,0.83
37.00,5028.55,130.90,0.13,3.481,10.00,30.0,0.92
38.00,5028.56,134.34,0.15,3.441,10.00,30.0,1.00
39.00,5028.57,137.74,0.16,3.402,10.00,30.0,1.08
40.00,5028.58,141.11,0.18,3.364,10.00,30.0,1.16
41.00,5028.59,144.44,0.20,3.327,10.00,30.0,1.24
42.00,5028.60,147.73,0.22,3.291,10.00,30.0,1.31
43.00,5028.61,150.98,0.25,3.255,10.00,30.0,1.38
44.00,5028.62,154.20,0.27,3.220,10.00,30.0,1.45
45.00,5028.64,157.39,0.30,3.185,10.00,30.0,1.51
46.00,5028.66,160.54,0.32,3.152,10.00,30.0,1.58
47.00,5028.67,163.66,0.35,3.119,10.00,30.0,1.64
48.00,5028.69,166.75,0.38,3.091,15.00,35.0,1.76
49.00,5028.71,169.81,0.41,3.064,15.00,35.0,1.87
50.00,5028.73,172.85,0.44,3.038,15.00,35.0,1.98
51.00,5028.76,175.86,0.48,3.012,15.00,35.0,2.08
52.00,5028.78,178.85,0.52,2.987,15.00,35.0,2.19
53.00,5028.81,181.81,0.55,2.962,15.00,35.0,2.28
54.00,5028.84,184.75,0.59,2.938,15.00,35.0,2.38
55.00,5028.87,187.66,0.63,2.914,15.00,35.0,2.47
56.00,5028.90,190.55,0.68,2.891,15.00,35.0,2.56
57.00,5028.93,193.42,0.72,2.868,15.00,35.0,2.65
58.00,5028.97,196.27,0.77,2.846,15.00,35.0,2.73
59.00,5029.01,199.09,0.81,2.824,15.00,35.0,2.81
60.00,5029.05,201.89,0.86,2.802,15.00,35.0,2.89
61.00,5029.09,204.67,0.91,2.781,15.00,35.0,2.96
62.00,5029.13,207.43,0.96,2.761,15.00,35.0,3.04
63.00,5029.18,210.17,1.01,2.736,20.00,30.0,3.16
64.00,5029.23,212.88,1.07,2.711,20.00,30.0,3.29
65.00,5029.28,215.57,1.13,2.687,20.00,30.0,3.41
66.00,5029.33,218.23,1.18,2.663,20.00,30.0,3.52
67.00,5029.38,220.87,1.24,2.640,20.00,30.0,3.63
68.00,5029.44,223.48,1.31,2.617,20.00,30.0,3.74
69.00,5029.50,226.08,1.37,2.594,20.00,30.0,3.84
70.00,5029.56,228.65,1.44,2.573,20.00,30.0,3.94
71.00,5029.63,231.20,1.50,2.551,20.00,30.0,4.04
72.00,5029.69,233.73,1.57,2.530,20.00,30.0,4.13
73.00,5029.76,236.24,1.64,2.510,20.00,30.0,4.23
74.00,5029.83,238.73,1.72,2.489,20.00,30.0,4.31
75.00,5029.91,241.19,1.79,2.470,20.00,30.0,4.40
76.00,5029.98,243.65,1.86,2.455,25.00,35.0,4.54
77.00,5030.06,246.09,1.94,2.441,25.00,35.0,4.67
78.00,5030.14,248.51,2.02,2.427,25.00,35.0,4.80
79.00,5030.23,250.93,2.10,2.414,25.00,35.0,4.93
80.00,5030.32,253.32,2.19,2.400,25.00,35.0,5.05
81.00,5030.41,255.71,2.27,2.387,25.00,35.0,5.17
82.00,5030.50,258.08,2.36,2.375,25.00,35.0,5.28
83.00,5030.60,260.44,2.45,2.362,25.00,35.0,5.39
84.00,5030.70,262.79,2.54,2.350,25.00,35.0,5.50
85.00,5030.80,265.13,2.64,2.338,25.00,35.0,5.60
86.00,5030.91,267.45,2.73,2.326,25.00,35.0,5.70
87.00,5031.02,269.76,2.83,2.315,25.00,35.0,5.79
88.00,5031.14,272.06,2.93,2.303,25.00,35.0,5.89
89.00,5031.25,274.35,3.03,2.292,25.00,35.0,5.97
90.00,5031.37,276.63,3.13,2.281,25.00,35.0,6.06
91.00,5031.50,278.90,3.23,2.271,25.00,35.0,6.15
92.00,5031.62,281.15,3.33,2.255,25.00,30.0,6.23
93.00,5031.75,283.39,3.44,2.240,25.00,30.0,6.30
94.00,5031.89,285.61,3.55,2.225,25.00,30.0,6.38
95.00,5032.02,287.81,3.65,2.211,25.00,30.0,6.45
96.00,5032.16,290.01,3.76,2.197,25.00,30.0,6.52
97.00,5032.31,292.18,3.87,2.183,25.00,30.0,6.59
98.00,5032.45,294.35,3.98,2.169,25.00,30.0,6.66
99.00,5032.60,296.50,4.09,2.156,25.00,30.0,6.72
100.00,5032.76,298.64,4.21,2.143,25.00,30.0,6.78
101.00,5032.91,300.76,4.32,2.130,25.00,30.0,6.84
102.00,5033.07,302.87,4.44,2.117,25.00,30.0,6.90
103.00,5033.24,304.97,4.55,2.105,25.00,30.0,6.96
104.00,5033.40,307.06,4.67,2.093,25.00,30.0,7.01
105.00,5033.57,309.13,4.79,2.081,25.00,30.0,7.06
106.00,5033.74,311.19,4.91,2.069,25.00,30.0,7.11
107.00,5033.92,313.24,5.02,2.058,25.00,30.0,7.16
108.00,5034.10,315.28,5.14,2.047,25.00,30.0,7.21
109.00,5034.28,317.31,5.27,2.036,25.00,30.0,7.25
110.00,5034.47,319.33,5.39,2.025,25.00,30.0,7.30
111.00,5034.66,321.33,5.51,2.015,25.00,30.0,7.34
112.00,5034.85,323.33,5.63,2.004,25.00,30.0,7.38
113.00,5035.04,325.31,5.76,1.994,25.00,30.0,7.42
114.00,5035.24,327.29,5.88,1.984,25.00,30.0,7.46
115.00,5035.45,329.25,6.01,1.975,25.00,30.0,7.50
116.00,5035.65,331.20,6.13,1.965,25.00,30.0,7.53
117.00,5035.86,333.15,6.26,1.956,25.00,30.0,7.57
118.00,5036.07,335.08,6.38,1.947,25.00,30.0,7.60
119.00,5036.29,337.01,6.51,1.938,25.00,30.0,7.63
120.00,5036.51,338.93,6.64,1.929,25.00,30.0,7.66
121.00,5036.73,340.83,6.77,1.920,25.00,30.0,7.69
122.00,5036.95,342.73,6.90,1.912,25.00,30.0,7.72
123.00,5037.18,344.62,7.02,1.904,25.00,30.0,7.75
124.00,5037.41,346.50,7.15,1.896,25.00,30.0,7.78
125.00,5037.65,348.38,7.28,1.888,25.00,30.0,7.81
126.00,5037.89,350.24,7.42,1.880,25.00,30.0,7.83
127.00,5038.13,352.10,7.55,1.872,25.00,30.0,7.86
128.00,5038.37,353.95,7.68,1.865,25.00,30.0,7.88
129.00,5038.62,355.79,7.81,1.858,25.00,30.0,7.90
130.00,5038.87,357.62,7.94,1.851,25.00,30.0,7.92
131.00,5039.13,359.45,8.07,1.844,25.00,30.0,7.95
132.00,5039.39,361.27,8.21,1.837,25.00,30.0,7.97
133.00,5039.65,363.08,8.34,1.830,25.00,30.0,7.99
134.00,5039.91,364.88,8.47,1.823,25.00,30.0,8.01
135.00,5040.18,366.68,8.61,1.817,25.00,30.0,8.03
136.00,5040.45,368.47,8.74,1.811,25.00,30.0,8.04
137.00,5040.73,370.25,8.88,1.804,25.00,30.0,8.06
138.00,5041.00,372.03,9.01,1.798,25.00,30.0,8.08
139.00,5041.28,373.80,9.14,1.792,25.00,30.0,8.09
140.00,5041.57,375.56,9.28,1.786,25.00,30.0,8.11
141.00,5041.85,377.32,9.42,1.781,25.00,30.0,8.13
142.00,5042.15,379.07,9.55,1.775,25.00,30.0,8.14
143.00,5042.44,380.82,9.69,1.770,25.00,30.0,8.16
144.00,5042.74,382.56,9.82,1.764,25.00,30.0,8.17
145.00,5043.04,384.29,9.96,1.759,25.00,30.0,8.18
146.00,5043.34,386.02,10.10,1.754,25.00,30.0,8.20
147.00,5043.65,387.74,10.23,1.749,25.00,30.0,8.21
148.00,5043.96,389.45,10.37,1.744,25.00,30.0,8.22
149.00,5044.27,391.16,10.51,1.739,25.00,30.0,8.23
150.00,5044.58,392.87,10.64,1.734,25.00,30.0,8.24
151.00,5044.90,394.57,10.78,1.729,25.00,30.0,8.25
