time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
6.00,-5993.70,24.84,45.00,4.604,0.00,40.0,0.00
7.00,-5990.48,28.06,45.00,4.552,0.00,40.0,0.00
8.00,-5987.30,31.25,45.00,4.501,0.00,40.0,0.00
9.00,-5984.15,34.39,45.00,4.451,0.00,40.0,0.00
10.00,-5981.04,37.51,45.00,4.402,0.00,40.0,0.00
11.00,-5977.96,40.58,45.00,4.354,0.00,40.0,0.00
12.00,-5974.91,43.63,45.00,4.307,0.00,40.0,0.00
13.00,-5971.90,46.64,45.00,4.261,0.00,40.0,0.00
14.00,-5968.92,49.62,45.00,4.216,5.00,40.0,0.06
15.00,-5965.97,52.57,45.00,4.171,5.00,40.0,0.11
16.00,-5963.05,55.49,45.01,4.128,5.00,40.0,0.17
17.00,-5960.16,58.38,45.01,4.085,5.00,40.0,0.22
18.00,-5957.30,61.24,45.01,4.044,5.00,40.0,0.27
19.00,-5954.47,64.07,45.02,4.003,5.00,40.0,0.32
20.00,-5951.67,66.87,45.02,3.963,5.00,40.0,0.36
21.00,-5948.89,69.64,45.03,3.924,5.00,40.0,0.41
22.00,-5946.14,72.39,45.04,3.885,5.00,40.0,0.45
23.00,-5943.42,75.11,45.05,3.847,5.00,40.0,0.49
24.00,-5940.72,77.80,45.06,3.810,5.00,40.0,0.53
25.00,-5938.05,80.47,45.07,3.774,5.00,40.0,0.57
26.00,-5935.40,83.11,45.08,3.739,5.00,40.0,0.61
27.00,-5932.78,85.72,45.09,3.704,5.00,40.0,0.65
28.00,-5930.18,88.31,45.10,3.670,5.00,40.0,0.68
29.00,-5927.61,90.88,45.11,3.636,5.00,40.0,0.72
30.00,-5925.05,93.42,45.12,3.604,10.00,40.0,0.81
31.00,-5922.52,95.94,45.14,3.572,10.00,40.0,0.90
32.00,-5920.01,98.44,45.15,3.540,10.00,40.0,0.98
33.00,-5917.53,100.92,45.17,3.509,10.00,40.0,1.06
34.00,-5915.06,103.37,45.19,3.479,10.00,40.0,1.14
35.00,-5912.61,105.80,45.21,3.450,10.00,40.0,1.22
36.00,-5910.18,108.21,45.23,3.421,10.00,40.0,1.29
37.00,-5907.77,110.60,45.26,3.392,10.00,40.0,1.36
38.00,-5905.39,112.97,45.28,3.364,10.00,40.0,1.43
39.00,-5903.01,115.31,45.30,3.337,10.00,40.0,1.50
40.00,-5900.66,117.64,45.33,3.310,10.00,40.0,1.56
41.00,-5898.33,119.95,45.36,3.284,10.00,40.0,1.62
42.00,-5896.01,122.24,45.39,3.258,10.00,40.0,1.68
43.00,-5893.71,124.51,45.42,3.233,10.00,40.0,1.74
44.00,-5891.42,126.76,45.45,3.209,10.00,40.0,1.80
45.00,-5889.15,129.00,45.48,3.184,10.00,40.0,1.85
46.00,-5886.90,131.21,45.51,3.161,10.00,40.0,1.91
47.00,-5884.66,133.41,45.54,3.138,10.00,40.0,1.96
48.00,-5882.44,135.60,45.57,3.115,10.00,40.0,2.01
49.00,-5880.23,137.76,45.61,3.093,10.00,40.0,2.05
50.00,-5878.03,139.91,45.64,3.071,10.00,40.0,2.10
51.00,-5875.85,142.04,45.68,3.049,10.00,40.0,2.14
52.00,-5873.69,144.16,45.72,3.028,10.00,40.0,2.19
53.00,-5871.53,146.26,45.75,3.008,10.00,40.0,2.23
54.00,-5869.39,148.34,45.79,2.988,10.00,40.0,2.27
