time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
4718.00,-5926.04,3399.36,294.80,2.500,0.00,50.0,0.00
4719.00,-5928.31,3400.41,294.80,2.500,0.00,50.0,0.00
4720.00,-5930.58,3401.46,294.80,2.500,0.00,50.0,0.00
4721.00,-5932.85,3402.51,294.80,2.500,0.00,50.0,0.00
4722.00,-5935.12,3403.55,294.80,2.500,0.00,50.0,0.00
4723.00,-5937.39,3404.60,294.80,2.500,0.00,50.0,0.00
4724.00,-5939.66,3405.65,294.80,2.500,0.00,50.0,0.00
4725.00,-5941.93,3406.70,294.80,2.500,0.00,50.0,0.00
4726.00,-5944.19,3407.75,294.80,2.500,0.00,50.0,0.00
4727.00,-5946.46,3408.80,294.80,2.500,0.00,50.0,0.00
4728.00,-5948.73,3409.85,294.80,2.500,0.00,50.0,0.00
4729.00,-5951.00,3410.89,294.80,2.500,0.00,50.0,0.00
4730.00,-5953.27,3411.94,294.80,2.500,0.00,50.0,0.00
4731.00,-5955.54,3412.99,294.80,2.500,0.00,50.0,0.00
4732.00,-5957.81,3414.04,294.80,2.500,0.00,50.0,0.00
4733.00,-5960.08,3415.09,294.80,2.500,0.00,50.0,0.00
4734.00,-5962.35,3416.14,294.80,2.500,0.00,50.0,0.00
4735.00,-5964.62,3417.19,294.80,2.500,0.00,50.0,0.00
4736.00,-5966.89,3418.24,294.80,2.500,0.00,50.0,0.00
4737.00,-5969.16,3419.28,294.80,2.500,0.00,50.0,0.00
4738.00,-5971.43,3420.33,294.80,2.500,0.00,50.0,0.00
4739.00,-5973.70,3421.38,294.80,2.500,0.00,50.0,0.00
4740.00,-5975.97,3422.43,294.80,2.500,0.00,50.0,0.00
4741.00,-5978.24,3423.48,294.80,2.500,0.00,50.0,0.00
4742.00,-5980.51,3424.53,294.80,2.500,0.00,50.0,0.00
4743.00,-5982.78,3425.58,294.80,2.500,0.00,50.0,0.00
4744.00,-5985.04,3426.62,294.80,2.500,0.00,50.0,0.00
4745.00,-5987.31,3427.67,294.80,2.500,0.00,50.0,0.00
4746.00,-5989.58,3428.72,294.80,2.500,0.00,50.0,0.00
4747.00,-5991.85,3429.77,294.80,2.500,0.00,50.0,0.00
4748.00,-5994.12,3430.82,294.80,2.500,0.00,50.0,0.00
4749.00,-5996.39,3431.87,294.80,2.500,0.00,50.0,0.00
4750.00,-5998.66,3432.92,294.80,2.500,0.00,50.0,0.00
4751.00,-6000.93,3433.96,294.80,2.500,0.00,50.0,0.00
4752.00,-6003.20,3435.01,294.80,2.500,0.00,50.0,0.00
4753.00,-6005.47,3436.06,294.80,2.500,0.00,50.0,0.00
4754.00,-6007.74,3437.11,294.80,2.500,0.00,50.0,0.00
4755.00,-6010.01,3438.16,294.80,2.500,0.00,50.0,0.00
4756.00,-6012.28,3439.21,294.80,2.500,0.00,50.0,0.00
4757.00,-6014.55,3440.26,294.80,2.500,0.00,50.0,0.00
4758.00,-6016.82,3441.31,294.80,2.500,0.00,50.0,0.00
4759.00,-6019.09,3442.35,294.80,2.500,0.00,50.0,0.00
4760.00,-6021.36,3443.40,294.80,2.500,0.00,50.0,0.00
4761.00,-6023.63,3444.45,294.80,2.500,0.00,50.0,0.00
4762.00,-6025.89,3445.50,294.80,2.500,0.00,50.0,0.00
4763.00,-6028.16,3446.55,294.80,2.500,0.00,50.0,0.00
4764.00,-6030.43,3447.60,294.80,2.500,0.00,50.0,0.00
4765.00,-6032.70,3448.65,294.80,2.500,0.00,50.0,0.00
4766.00,-6034.97,3449.69,294.80,2.500,0.00,50.0,0.00
4767.00,-6037.24,3450.74,294.80,2.500,0.00,50.0,0.00
