time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
94.00,5.93,-3674.09,2.65,2.867,10.00,50.0
95.00,6.06,-3671.23,2.71,2.859,5.00,50.0
96.00,6.20,-3668.38,2.76,2.852,5.00,50.0
97.00,6.34,-3665.54,2.82,2.845,5.00,50.0
98.00,6.48,-3662.71,2.87,2.838,5.00,50.0
99.00,6.62,-3659.88,2.93,2.832,5.00,50.0
100.00,6.76,-3657.06,2.98,2.825,5.00,50.0
101.00,6.91,-3654.24,3.03,2.818,5.00,50.0
102.00,7.06,-3651.44,3.08,2.812,5.00,50.0
103.00,7.21,-3648.63,3.13,2.806,5.00,50.0
104.00,7.36,-3645.84,3.18,2.800,5.00,50.0
105.00,7.52,-3643.05,3.23,2.794,5.00,50.0
106.00,7.67,-3640.27,3.28,2.788,5.00,50.0
107.00,7.83,-3637.49,3.33,2.782,5.00,50.0
108.00,7.99,-3634.72,3.38,2.776,5.00,50.0
109.00,8.16,-3631.95,3.42,2.771,5.00,50.0
110.00,8.32,-3629.19,3.47,2.765,0.00,50.0
111.00,8.49,-3626.43,3.51,2.760,0.00,50.0
112.00,8.66,-3623.68,3.55,2.755,0.00,50.0
113.00,8.83,-3620.94,3.59,2.750,0.00,50.0
114.00,9.00,-3618.20,3.63,2.745,0.00,50.0
115.00,9.18,-3615.47,3.67,2.740,0.00,50.0
116.00,9.35,-3612.74,3.71,2.735,0.00,50.0
117.00,9.53,-3610.01,3.74,2.730,0.00,50.0
118.00,9.70,-3607.29,3.78,2.726,0.00,50.0
119.00,9.88,-3604.58,3.81,2.721,0.00,50.0
120.00,10.06,-3601.87,3.84,2.717,0.00,50.0
121.00,10.25,-3599.16,3.87,2.713,0.00,50.0
122.00,10.43,-3596.46,3.90,2.708,0.00,50.0
123.00,10.61,-3593.76,3.93,2.704,0.00,50.0
124.00,10.80,-3591.07,3.96,2.700,0.00,50.0
125.00,10.99,-3588.38,3.99,2.696,0.00,50.0
126.00,11.17,-3585.69,4.01,2.692,0.00,50.0
127.00,11.36,-3583.01,4.04,2.688,0.00,50.0
128.00,11.55,-3580.33,4.06,2.685,0.00,50.0
129.00,11.74,-3577.66,4.09,2.681,0.00,50.0
130.00,11.93,-3574.99,4.11,2.677,0.00,50.0
131.00,12.12,-3572.32,4.13,2.674,0.00,50.0
132.00,12.31,-3569.66,4.15,2.670,0.00,50.0
133.00,12.51,-3567.00,4.17,2.667,0.00,50.0
134.00,12.70,-3564.34,4.19,2.663,0.00,50.0
135.00,12.90,-3561.69,4.21,2.660,0.00,50.0
136.00,13.09,-3559.04,4.23,2.657,0.00,50.0
137.00,13.29,-3556.39,4.25,2.654,0.00,50.0
138.00,13.48,-3553.75,4.27,2.651,0.00,50.0
139.00,13.68,-3551.11,4.28,2.648,0.00,50.0
140.00,13.88,-3548.47,4.30,2.645,0.00,50.0
141.00,14.08,-3545.83,4.32,2.642,0.00,50.0
142.00,14.27,-3543.20,4.33,2.639,0.00,50.0
143.00,14.47,-3540.57,4.35,2.636,0.00,50.0
144.00,14.67,-3537.95,4.36,2.634,0.00,50.0
145.00,14.87,-3535.32,4.37,2.631,0.00,50.0
146.00,15.07,-3532.70,4.39,2.628,0.00,50.0
147.00,15.27,-3530.09,4.40,2.626,0.00,50.0
148.00,15.48,-3527.47,4.41,2.623,0.00,50.0
149.00,15.68,-3524.86,4.42,2.621,0.00,50.0
150.00,15.88,-3522.25,4.44,2.618,0.00,50.0
151.00,16.08,-3519.64,4.45,2.616,0.00,50.0
152.00,16.28,-3517.03,4.46,2.614,0.00,50.0
153.00,16.49,-3514.43,4.47,2.611,0.00,50.0
154.00,16.69,-3511.83,4.48,2.609,0.00,50.0
155.00,16.89,-3509.23,4.49,2.607,0.00,50.0
156.00,17.10,-3506.63,4.50,2.605,0.00,50.0
157.00,17.30,-3504.04,4.51,2.603,0.00,50.0
158.00,17.51,-3501.45,4.52,2.601,0.00,50.0
159.00,17.71,-3498.85,4.52,2.599,0.00,50.0
160.00,17.92,-3496.27,4.53,2.597,0.00,50.0
161.00,18.12,-3493.68,4.54,2.595,0.00,50.0
162.00,18.33,-3491.09,4.55,2.593,0.00,50.0
163.00,18.53,-3488.51,4.56,2.591,0.00,50.0
164.00,18.74,-3485.93,4.56,2.589,0.00,50.0
165.00,18.94,-3483.35,4.57,2.587,0.00,50.0
166.00,19.15,-3480.77,4.58,2.586,0.00,50.0
167.00,19.36,-3478.20,4.58,2.584,0.00,50.0
168.00,19.56,-3475.62,4.59,2.582,0.00,50.0
169.00,19.77,-3473.05,4.60,2.581,0.00,50.0
170.00,19.97,-3470.48,4.60,2.579,0.00,50.0
171.00,20.18,-3467.91,4.61,2.577,0.00,50.0
172.00,20.39,-3465.34,4.61,2.576,0.00,50.0
173.00,20.60,-3462.78,4.62,2.574,0.00,50.0
174.00,20.80,-3460.21,4.62,2.573,0.00,50.0
175.00,21.01,-3457.65,4.63,2.571,0.00,50.0
176.00,21.22,-3455.09,4.63,2.570,0.00,50.0
177.00,21.42,-3452.53,4.64,2.569,0.00,50.0
178.00,21.63,-3449.97,4.64,2.567,0.00,50.0
179.00,21.84,-3447.41,4.65,2.566,0.00,50.0
180.00,22.05,-3444.86,4.65,2.565,0.00,50.0
181.00,22.26,-3442.30,4.65,2.563,0.00,50.0
182.00,22.46,-3439.75,4.66,2.562,0.00,50.0
183.00,22.67,-3437.20,4.66,2.561,0.00,50.0
184.00,22.88,-3434.65,4.67,2.560,0.00,50.0
185.00,23.09,-3432.10,4.67,2.558,0.00,50.0
186.00,23.30,-3429.55,4.67,2.557,0.00,50.0
187.00,23.50,-3427.00,4.68,2.556,0.00,50.0
188.00,23.71,-3424.45,4.68,2.555,0.00,50.0
189.00,23.92,-3421.91,4.68,2.554,0.00,50.0
190.00,24.13,-3419.36,4.68,2.553,0.00,50.0
191.00,24.34,-3416.82,4.69,2.552,0.00,50.0
192.00,24.55,-3414.28,4.69,2.551,0.00,50.0
193.00,24.75,-3411.74,4.69,2.550,0.00,50.0
194.00,24.96,-3409.20,4.70,2.549,0.00,50.0
195.00,25.17,-3406.66,4.70,2.548,0.00,50.0
196.00,25.38,-3404.12,4.70,2.547,0.00,50.0
197.00,25.59,-3401.58,4.70,2.546,0.00,50.0
198.00,25.80,-3399.05,4.71,2.545,0.00,50.0
199.00,26.01,-3396.51,4.71,2.544,0.00,50.0
200.00,26.21,-3393.98,4.71,2.543,0.00,50.0
201.00,26.42,-3391.44,4.71,2.542,0.00,50.0
202.00,26.63,-3388.91,4.71,2.541,0.00,50.0
203.00,26.84,-3386.38,4.72,2.541,0.00,50.0
204.00,27.05,-3383.85,4.72,2.540,0.00,50.0
205.00,27.26,-3381.32,4.72,2.539,0.00,50.0
206.00,27.47,-3378.79,4.72,2.538,0.00,50.0
207.00,27.68,-3376.26,4.72,2.537,0.00,50.0
208.00,27.88,-3373.73,4.72,2.537,0.00,50.0
209.00,28.09,-3371.20,4.73,2.536,0.00,50.0
210.00,28.30,-3368.68,4.73,2.535,0.00,50.0
211.00,28.51,-3366.15,4.73,2.535,0.00,50.0
212.00,28.72,-3363.62,4.73,2.534,0.00,50.0
213.00,28.93,-3361.10,4.73,2.533,0.00,50.0
214.00,29.14,-3358.58,4.73,2.532,0.00,50.0
215.00,29.35,-3356.05,4.73,2.532,0.00,50.0
216.00,29.56,-3353.53,4.74,2.531,0.00,50.0
217.00,29.76,-3351.01,4.74,2.531,0.00,50.0
218.00,29.97,-3348.49,4.74,2.530,0.00,50.0
219.00,30.18,-3345.97,4.74,2.529,0.00,50.0
220.00,30.39,-3343.45,4.74,2.529,0.00,50.0
221.00,30.60,-3340.93,4.74,2.528,0.00,50.0
222.00,30.81,-3338.41,4.74,2.528,0.00,50.0
223.00,31.02,-3335.89,4.74,2.527,0.00,50.0
224.00,31.23,-3333.37,4.74,2.527,0.00,50.0
225.00,31.44,-3330.85,4.75,2.526,0.00,50.0
226.00,31.64,-3328.34,4.75,2.525,0.00,50.0
227.00,31.85,-3325.82,4.75,2.525,0.00,50.0
228.00,32.06,-3323.31,4.75,2.524,0.00,50.0
229.00,32.27,-3320.79,4.75,2.524,0.00,50.0
230.00,32.48,-3318.28,4.75,2.524,0.00,50.0
231.00,32.69,-3315.76,4.75,2.523,0.00,50.0
232.00,32.90,-3313.25,4.75,2.523,0.00,50.0
233.00,33.11,-3310.73,4.75,2.522,0.00,50.0
234.00,33.32,-3308.22,4.75,2.522,0.00,50.0
235.00,33.52,-3305.71,4.75,2.521,0.00,50.0
236.00,33.73,-3303.20,4.75,2.521,0.00,50.0
237.00,33.94,-3300.68,4.75,2.520,0.00,50.0
238.00,34.15,-3298.17,4.75,2.520,0.00,50.0
239.00,34.36,-3295.66,4.75,2.520,0.00,50.0
240.00,34.57,-3293.15,4.76,2.519,0.00,50.0
241.00,34.78,-3290.64,4.76,2.519,0.00,50.0
242.00,34.99,-3288.13,4.76,2.518,0.00,50.0
243.00,35.20,-3285.62,4.76,2.518,0.00,50.0
244.00,35.40,-3283.11,4.76,2.518,0.00,50.0
245.00,35.61,-3280.60,4.76,2.517,0.00,50.0
246.00,35.82,-3278.10,4.76,2.517,0.00,50.0
247.00,36.03,-3275.59,4.76,2.517,0.00,50.0
248.00,36.24,-3273.08,4.76,2.516,0.00,50.0
249.00,36.45,-3270.57,4.76,2.516,0.00,50.0
250.00,36.66,-3268.07,4.76,2.516,0.00,50.0
251.00,36.87,-3265.56,4.76,2.515,0.00,50.0
252.00,37.07,-3263.05,4.76,2.515,0.00,50.0
253.00,37.28,-3260.55,4.76,2.515,0.00,50.0
254.00,37.49,-3258.04,4.76,2.514,0.00,50.0
255.00,37.70,-3255.54,4.76,2.514,0.00,50.0
256.00,37.91,-3253.03,4.76,2.514,0.00,50.0
257.00,38.12,-3250.53,4.76,2.514,0.00,50.0
258.00,38.33,-3248.02,4.76,2.513,0.00,50.0
259.00,38.54,-3245.52,4.76,2.513,0.00,50.0
260.00,38.74,-3243.01,4.76,2.513,0.00,50.0
261.00,38.95,-3240.51,4.76,2.513,0.00,50.0
262.00,39.16,-3238.00,4.76,2.512,0.00,50.0
263.00,39.37,-3235.50,4.76,2.512,0.00,50.0
264.00,39.58,-3233.00,4.76,2.512,0.00,50.0
265.00,39.79,-3230.50,4.76,2.512,0.00,50.0
266.00,40.00,-3227.99,4.76,2.511,0.00,50.0
267.00,40.20,-3225.49,4.77,2.511,0.00,50.0
268.00,40.41,-3222.99,4.77,2.511,0.00,50.0
269.00,40.62,-3220.49,4.77,2.511,0.00,50.0
270.00,40.83,-3217.98,4.77,2.510,0.00,50.0
271.00,41.04,-3215.48,4.77,2.510,0.00,50.0
272.00,41.25,-3212.98,4.77,2.510,0.00,50.0
273.00,41.46,-3210.48,4.77,2.510,0.00,50.0
274.00,41.66,-3207.98,4.77,2.510,0.00,50.0
275.00,41.87,-3205.48,4.77,2.509,0.00,50.0
276.00,42.08,-3202.98,4.77,2.509,0.00,50.0
277.00,42.29,-3200.48,4.77,2.509,0.00,50.0
278.00,42.50,-3197.98,4.77,2.509,0.00,50.0
279.00,42.71,-3195.48,4.77,2.509,0.00,50.0
280.00,42.92,-3192.98,4.77,2.509,0.00,50.0
281.00,43.12,-3190.48,4.77,2.508,0.00,50.0
282.00,43.33,-3187.98,4.77,2.508,0.00,50.0
283.00,43.54,-3185.48,4.77,2.508,0.00,50.0
284.00,43.75,-3182.98,4.77,2.508,0.00,50.0
285.00,43.96,-3180.48,4.77,2.508,0.00,50.0
286.00,44.17,-3177.98,4.77,2.508,0.00,50.0
287.00,44.37,-3175.48,4.77,2.507,0.00,50.0
288.00,44.58,-3172.98,4.77,2.507,0.00,50.0
289.00,44.79,-3170.49,4.77,2.507,0.00,50.0
290.00,45.00,-3167.99,4.77,2.507,0.00,50.0
291.00,45.21,-3165.49,4.77,2.507,0.00,50.0
292.00,45.42,-3162.99,4.77,2.507,0.00,50.0
293.00,45.62,-3160.49,4.77,2.507,0.00,50.0
294.00,45.83,-3157.99,4.77,2.506,0.00,50.0
295.00,46.04,-3155.50,4.77,2.506,0.00,50.0
296.00,46.25,-3153.00,4.77,2.506,0.00,50.0
297.00,46.46,-3150.50,4.77,2.506,0.00,50.0
298.00,46.67,-3148.01,4.77,2.506,0.00,50.0
299.00,46.87,-3145.51,4.77,2.506,0.00,50.0
300.00,47.08,-3143.01,4.77,2.506,0.00,50.0
301.00,47.29,-3140.51,4.77,2.506,0.00,50.0
302.00,47.50,-3138.02,4.77,2.505,0.00,50.0
303.00,47.71,-3135.52,4.77,2.505,0.00,50.0
304.00,47.92,-3133.02,4.77,2.505,0.00,50.0
305.00,48.12,-3130.53,4.77,2.505,0.00,50.0
306.00,48.33,-3128.03,4.77,2.505,0.00,50.0
307.00,48.54,-3125.53,4.77,2.505,0.00,50.0
308.00,48.75,-3123.04,4.77,2.505,0.00,50.0
309.00,48.96,-3120.54,4.77,2.505,0.00,50.0
310.00,49.17,-3118.05,4.77,2.505,0.00,50.0
311.00,49.37,-3115.55,4.77,2.505,0.00,50.0
312.00,49.58,-3113.05,4.77,2.504,0.00,50.0
313.00,49.79,-3110.56,4.77,2.504,0.00,50.0
314.00,50.00,-3108.06,4.77,2.504,0.00,50.0
315.00,50.21,-3105.57,4.77,2.504,0.00,50.0
316.00,50.42,-3103.07,4.77,2.504,0.00,50.0
317.00,50.62,-3100.58,4.77,2.504,0.00,50.0
318.00,50.83,-3098.08,4.77,2.504,0.00,50.0
319.00,51.04,-3095.59,4.77,2.504,0.00,50.0
320.00,51.25,-3093.09,4.77,2.504,0.00,50.0
321.00,51.46,-3090.60,4.77,2.504,0.00,50.0
322.00,51.66,-3088.10,4.77,2.504,0.00,50.0
323.00,51.87,-3085.61,4.77,2.504,0.00,50.0
324.00,52.08,-3083.11,4.77,2.504,0.00,50.0
325.00,52.29,-3080.62,4.77,2.503,0.00,50.0
326.00,52.50,-3078.12,4.77,2.503,0.00,50.0
327.00,52.71,-3075.63,4.77,2.503,0.00,50.0
328.00,52.91,-3073.13,4.77,2.503,0.00,50.0
329.00,53.12,-3070.64,4.77,2.503,0.00,50.0
330.00,53.33,-3068.14,4.77,2.503,0.00,50.0
331.00,53.54,-3065.65,4.77,2.503,0.00,50.0
332.00,53.75,-3063.16,4.77,2.503,0.00,50.0
333.00,53.96,-3060.66,4.77,2.503,0.00,50.0
334.00,54.16,-3058.17,4.77,2.503,0.00,50.0
335.00,54.37,-3055.67,4.77,2.503,0.00,50.0
336.00,54.58,-3053.18,4.77,2.503,0.00,50.0
337.00,54.79,-3050.68,4.77,2.503,0.00,50.0
338.00,55.00,-3048.19,4.77,2.503,0.00,50.0
339.00,55.20,-3045.70,4.77,2.503,0.00,50.0
340.00,55.41,-3043.20,4.77,2.503,0.00,50.0
341.00,55.62,-3040.71,4.77,2.502,0.00,50.0
342.00,55.83,-3038.22,4.77,2.502,0.00,50.0
343.00,56.04,-3035.72,4.77,2.502,0.00,50.0
344.00,56.24,-3033.23,4.77,2.502,0.00,50.0
345.00,56.45,-3030.73,4.77,2.502,0.00,50.0
346.00,56.66,-3028.24,4.77,2.502,0.00,50.0
347.00,56.87,-3025.75,4.77,2.502,0.00,50.0
348.00,57.08,-3023.25,4.77,2.502,0.00,50.0
349.00,57.29,-3020.76,4.77,2.502,0.00,50.0
350.00,57.49,-3018.27,4.77,2.502,0.00,50.0
351.00,57.70,-3015.77,4.77,2.502,0.00,50.0
352.00,57.91,-3013.28,4.77,2.502,0.00,50.0
353.00,58.12,-3010.79,4.77,2.502,0.00,50.0
354.00,58.33,-3008.29,4.77,2.502,0.00,50.0
355.00,58.53,-3005.80,4.77,2.502,0.00,50.0
356.00,58.74,-3003.31,4.77,2.502,0.00,50.0
357.00,58.95,-3000.81,4.77,2.502,0.00,50.0
358.00,59.16,-2998.32,4.77,2.502,0.00,50.0
359.00,59.37,-2995.83,4.77,2.502,0.00,50.0
360.00,59.57,-2993.33,4.77,2.502,0.00,50.0
361.00,59.78,-2990.84,4.77,2.502,0.00,50.0
362.00,59.99,-2988.35,4.77,2.502,0.00,50.0
363.00,60.20,-2985.86,4.77,2.502,0.00,50.0
364.00,60.41,-2983.36,4.77,2.502,0.00,50.0
365.00,60.61,-2980.87,4.77,2.502,0.00,50.0
366.00,60.82,-2978.38,4.77,2.502,0.00,50.0
367.00,61.03,-2975.88,4.77,2.501,0.00,50.0
368.00,61.24,-2973.39,4.77,2.501,0.00,50.0
369.00,61.45,-2970.90,4.77,2.501,0.00,50.0
370.00,61.65,-2968.41,4.77,2.501,0.00,50.0
371.00,61.86,-2965.91,4.77,2.501,0.00,50.0
372.00,62.07,-2963.42,4.77,2.501,0.00,50.0
373.00,62.28,-2960.93,4.77,2.501,0.00,50.0
374.00,62.49,-2958.44,4.77,2.501,0.00,50.0
375.00,62.70,-2955.94,4.77,2.501,0.00,50.0
376.00,62.90,-2953.45,4.77,2.501,0.00,50.0
377.00,63.11,-2950.96,4.77,2.501,0.00,50.0
378.00,63.32,-2948.47,4.77,2.501,0.00,50.0
379.00,63.53,-2945.97,4.77,2.501,0.00,50.0
380.00,63.74,-2943.48,4.77,2.501,0.00,50.0
381.00,63.94,-2940.99,4.77,2.501,0.00,50.0
382.00,64.15,-2938.50,4.77,2.501,0.00,50.0
383.00,64.36,-2936.00,4.77,2.501,0.00,50.0
384.00,64.57,-2933.51,4.77,2.501,0.00,50.0
385.00,64.78,-2931.02,4.77,2.501,0.00,50.0
386.00,64.98,-2928.53,4.77,2.501,0.00,50.0
387.00,65.19,-2926.03,4.77,2.501,0.00,50.0
388.00,65.40,-2923.54,4.77,2.501,0.00,50.0
389.00,65.61,-2921.05,4.77,2.501,0.00,50.0
390.00,65.82,-2918.56,4.77,2.501,0.00,50.0
391.00,66.02,-2916.06,4.77,2.501,0.00,50.0
392.00,66.23,-2913.57,4.77,2.501,0.00,50.0
393.00,66.44,-2911.08,4.77,2.501,0.00,50.0
394.00,66.65,-2908.59,4.77,2.501,0.00,50.0
395.00,66.86,-2906.10,4.77,2.501,0.00,50.0
396.00,67.06,-2903.60,4.77,2.501,0.00,50.0
397.00,67.27,-2901.11,4.77,2.501,0.00,50.0
398.00,67.48,-2898.62,4.77,2.501,0.00,50.0
399.00,67.69,-2896.13,4.77,2.501,0.00,50.0
400.00,67.90,-2893.64,4.77,2.501,0.00,50.0
401.00,68.10,-2891.14,4.77,2.501,0.00,50.0
402.00,68.31,-2888.65,4.77,2.501,0.00,50.0
403.00,68.52,-2886.16,4.77,2.501,0.00,50.0
404.00,68.73,-2883.67,4.77,2.501,0.00,50.0
405.00,68.94,-2881.17,4.77,2.501,0.00,50.0
406.00,69.14,-2878.68,4.77,2.501,0.00,50.0
407.00,69.35,-2876.19,4.77,2.501,0.00,50.0
408.00,69.56,-2873.70,4.77,2.501,0.00,50.0
409.00,69.77,-2871.21,4.77,2.501,0.00,50.0
410.00,69.98,-2868.71,4.77,2.501,0.00,50.0
411.00,70.18,-2866.22,4.77,2.501,0.00,50.0
412.00,70.39,-2863.73,4.77,2.501,0.00,50.0
413.00,70.60,-2861.24,4.77,2.501,0.00,50.0
414.00,70.81,-2858.75,4.77,2.501,0.00,50.0
415.00,71.02,-2856.26,4.77,2.501,0.00,50.0
416.00,71.22,-2853.76,4.77,2.501,0.00,50.0
417.00,71.43,-2851.27,4.77,2.501,0.00,50.0
418.00,71.64,-2848.78,4.77,2.501,0.00,50.0
419.00,71.85,-2846.29,4.77,2.501,0.00,50.0
420.00,72.06,-2843.80,4.77,2.501,0.00,50.0
421.00,72.26,-2841.30,4.77,2.500,0.00,50.0
422.00,72.47,-2838.81,4.77,2.500,0.00,50.0
423.00,72.68,-2836.32,4.77,2.500,0.00,50.0
424.00,72.89,-2833.83,4.77,2.500,0.00,50.0
425.00,73.10,-2831.34,4.77,2.500,0.00,50.0
426.00,73.30,-2828.85,4.77,2.500,0.00,50.0
427.00,73.51,-2826.35,4.77,2.500,0.00,50.0
428.00,73.72,-2823.86,4.77,2.500,0.00,50.0
429.00,73.93,-2821.37,4.77,2.500,0.00,50.0
430.00,74.14,-2818.88,4.77,2.500,0.00,50.0
431.00,74.34,-2816.39,4.77,2.500,0.00,50.0
432.00,74.55,-2813.89,4.77,2.500,0.00,50.0
433.00,74.76,-2811.40,4.77,2.500,0.00,50.0
434.00,74.97,-2808.91,4.77,2.500,0.00,50.0
435.00,75.18,-2806.42,4.77,2.500,0.00,50.0
436.00,75.38,-2803.93,4.77,2.500,0.00,50.0
437.00,75.59,-2801.44,4.77,2.500,0.00,50.0
438.00,75.80,-2798.94,4.77,2.500,0.00,50.0
439.00,76.01,-2796.45,4.77,2.500,0.00,50.0
440.00,76.22,-2793.96,4.77,2.500,0.00,50.0
441.00,76.42,-2791.47,4.77,2.500,0.00,50.0
442.00,76.63,-2788.98,4.77,2.500,0.00,50.0
443.00,76.84,-2786.49,4.77,2.500,0.00,50.0
444.00,77.05,-2783.99,4.77,2.500,0.00,50.0
445.00,77.26,-2781.50,4.77,2.500,0.00,50.0
446.00,77.46,-2779.01,4.77,2.500,0.00,50.0
447.00,77.67,-2776.52,4.77,2.500,0.00,50.0
448.00,77.88,-2774.03,4.77,2.500,0.00,50.0
449.00,78.09,-2771.54,4.77,2.500,0.00,50.0
450.00,78.30,-2769.04,4.77,2.500,0.00,50.0
451.00,78.50,-2766.55,4.77,2.500,0.00,50.0
452.00,78.71,-2764.06,4.77,2.500,0.00,50.0
453.00,78.92,-2761.57,4.77,2.500,0.00,50.0
454.00,79.13,-2759.08,4.77,2.500,5.00,50.0
455.00,79.34,-2756.59,4.77,2.500,5.00,50.0
456.00,79.54,-2754.10,4.78,2.500,5.00,50.0
457.00,79.75,-2751.60,4.78,2.500,5.00,50.0
458.00,79.96,-2749.11,4.79,2.500,5.00,50.0
459.00,80.17,-2746.62,4.79,2.500,5.00,50.0
460.00,80.38,-2744.13,4.80,2.500,5.00,50.0
461.00,80.59,-2741.64,4.80,2.500,5.00,50.0
462.00,80.80,-2739.15,4.81,2.500,5.00,50.0
463.00,81.01,-2736.65,4.82,2.500,5.00,50.0
464.00,81.22,-2734.16,4.83,2.500,5.00,50.0
465.00,81.43,-2731.67,4.84,2.500,5.00,50.0
466.00,81.64,-2729.18,4.85,2.500,5.00,50.0
467.00,81.85,-2726.69,4.86,2.500,5.00,50.0
468.00,82.06,-2724.20,4.87,2.500,5.00,50.0
469.00,82.27,-2721.71,4.88,2.500,5.00,50.0
470.00,82.48,-2719.22,4.90,2.500,10.00,50.0
471.00,82.70,-2716.72,4.91,2.500,10.00,50.0
