time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
10308.00,10236.91,15094.74,32.77,2.500,0.00,50.0,0.00
10309.00,10238.27,15096.84,32.77,2.500,0.00,50.0,0.00
10310.00,10239.62,15098.94,32.77,2.500,0.00,50.0,0.00
10311.00,10240.97,15101.04,32.77,2.500,0.00,50.0,0.00
10312.00,10242.33,15103.15,32.77,2.500,0.00,50.0,0.00
10313.00,10243.68,15105.25,32.77,2.500,0.00,50.0,0.00
10314.00,10245.03,15107.35,32.77,2.500,0.00,50.0,0.00
10315.00,10246.39,15109.45,32.77,2.500,0.00,50.0,0.00
10316.00,10247.74,15111.55,32.77,2.500,0.00,50.0,0.00
10317.00,10249.09,15113.66,32.77,2.500,0.00,50.0,0.00
10318.00,10250.45,15115.76,32.77,2.500,0.00,50.0,0.00
10319.00,10251.80,15117.86,32.77,2.500,0.00,50.0,0.00
10320.00,10253.15,15119.96,32.77,2.500,0.00,50.0,0.00
10321.00,10254.51,15122.07,32.77,2.500,0.00,50.0,0.00
10322.00,10255.86,15124.17,32.77,2.500,0.00,50.0,0.00
10323.00,10257.21,15126.27,32.77,2.500,0.00,50.0,0.00
10324.00,10258.57,15128.37,32.77,2.500,0.00,50.0,0.00
10325.00,10259.92,15130.47,32.77,2.500,0.00,50.0,0.00
10326.00,10261.27,15132.58,32.77,2.500,0.00,50.0,0.00
10327.00,10262.63,15134.68,32.77,2.500,0.00,50.0,0.00
10328.00,10263.98,15136.78,32.77,2.500,0.00,50.0,0.00
10329.00,10265.33,15138.88,32.77,2.500,0.00,50.0,0.00
10330.00,10266.69,15140.99,32.77,2.500,0.00,50.0,0.00
10331.00,10268.04,15143.09,32.77,2.500,0.00,50.0,0.00
10332.00,10269.39,15145.19,32.77,2.500,0.00,50.0,0.00
10333.00,10270.75,15147.29,32.77,2.500,0.00,50.0,0.00
10334.00,10272.10,15149.39,32.77,2.500,0.00,50.0,0.00
10335.00,10273.45,15151.50,32.77,2.500,0.00,50.0,0.00
10336.00,10274.81,15153.60,32.77,2.500,0.00,50.0,0.00
10337.00,10276.16,15155.70,32.77,2.500,0.00,50.0,0.00
10338.00,10277.51,15157.80,32.77,2.500,0.00,50.0,0.00
10339.00,10278.87,15159.91,32.77,2.500,0.00,50.0,0.00
10340.00,10280.22,15162.01,32.77,2.500,0.00,50.0,0.00
10341.00,10281.57,15164.11,32.77,2.500,0.00,50.0,0.00
10342.00,10282.93,15166.21,32.77,2.500,0.00,50.0,0.00
10343.00,10284.28,15168.31,32.77,2.500,0.00,50.0,0.00
10344.00,10285.63,15170.42,32.77,2.500,0.00,50.0,0.00
10345.00,10286.99,15172.52,32.77,2.500,0.00,50.0,0.00
10346.00,10288.34,15174.62,32.77,2.500,0.00,50.0,0.00
10347.00,10289.69,15176.72,32.77,2.500,0.00,50.0,0.00
10348.00,10291.05,15178.82,32.77,2.500,0.00,50.0,0.00
10349.00,10292.40,15180.93,32.77,2.500,0.00,50.0,0.00
10350.00,10293.75,15183.03,32.77,2.500,0.00,50.0,0.00
10351.00,10295.11,15185.13,32.77,2.500,0.00,50.0,0.00
10352.00,10296.46,15187.23,32.77,2.500,0.00,50.0,0.00
10353.00,10297.81,15189.34,32.77,2.500,0.00,50.0,0.00
10354.00,10299.17,15191.44,32.77,2.500,0.00,50.0,0.00
10355.00,10300.52,15193.54,32.77,2.500,0.00,50.0,0.00
10356.00,10301.87,15195.64,32.77,2.500,0.00,50.0,0.00
10357.00,10303.23,15197.74,32.77,2.500,0.00,50.0,0.00
10358.00,10304.58,15199.85,32.77,2.500,0.00,50.0,0.00
10359.00,10305.93,15201.95,32.77,2.500,0.00,50.0,0.00
10360.00,10307.29,15204.05,32.77,2.500,0.00,50.0,0.00
10361.00,10308.64,15206.15,32.77,2.500,0.00,50.0,0.00
10362.00,10309.99,15208.25,32.77,2.500,0.00,50.0,0.00
10363.00,10311.34,15210.36,32.77,2.500,0.00,50.0,0.00
10364.00,10312.70,15212.46,32.77,2.500,0.00,50.0,0.00
10365.00,10314.05,15214.56,32.77,2.500,0.00,50.0,0.00
10366.00,10315.40,15216.66,32.77,2.500,0.00,50.0,0.00
10367.00,10316.76,15218.77,32.77,2.500,0.00,50.0,0.00
10368.00,10318.11,15220.87,32.77,2.500,0.00,50.0,0.00
10369.00,10319.46,15222.97,32.77,2.500,0.00,50.0,0.00
10370.00,10320.82,15225.07,32.77,2.500,0.00,50.0,0.00
10371.00,10322.17,15227.17,32.77,2.500,0.00,50.0,0.00
10372.00,10323.52,15229.28,32.77,2.500,0.00,50.0,0.00
10373.00,10324.88,15231.38,32.77,2.500,0.00,50.0,0.00
10374.00,10326.23,15233.48,32.77,2.500,0.00,50.0,0.00
10375.00,10327.58,15235.58,32.77,2.500,0.00,50.0,0.00
10376.00,10328.94,15237.68,32.77,2.500,0.00,50.0,0.00
10377.00,10330.29,15239.79,32.77,2.500,0.00,50.0,0.00
10378.00,10331.64,15241.89,32.77,2.500,0.00,50.0,0.00
10379.00,10333.00,15243.99,32.77,2.500,0.00,50.0,0.00
