time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
7.00,0.00,-3972.84,0.00,4.627,0.00,50.0,0.00
8.00,0.00,-3968.26,0.00,4.584,0.00,50.0,0.00
9.00,0.00,-3963.72,0.00,4.543,0.00,50.0,0.00
10.00,0.00,-3959.21,0.00,4.502,0.00,50.0,0.00
11.00,0.00,-3954.75,0.00,4.462,0.00,50.0,0.00
12.00,0.00,-3950.33,0.00,4.423,0.00,50.0,0.00
13.00,0.00,-3945.95,0.00,4.384,0.00,50.0,0.00
14.00,0.00,-3941.60,0.00,4.346,0.00,50.0,0.00
15.00,0.00,-3937.29,0.00,4.309,0.00,50.0,0.00
16.00,0.00,-3933.02,0.00,4.273,0.00,50.0,0.00
17.00,0.00,-3928.78,0.00,4.238,0.00,50.0,0.00
18.00,0.00,-3924.58,0.00,4.203,0.00,50.0,0.00
19.00,0.00,-3920.41,0.00,4.169,0.00,50.0,0.00
20.00,0.00,-3916.27,0.00,4.136,0.00,50.0,0.00
21.00,0.00,-3912.17,0.00,4.103,0.00,50.0,0.00
22.00,0.00,-3908.10,0.00,4.071,0.00,50.0,0.00
23.00,0.00,-3904.06,0.00,4.039,0.00,50.0,0.00
24.00,0.00,-3900.05,0.00,4.009,0.00,50.0,0.00
25.00,0.00,-3896.07,0.00,3.978,0.00,50.0,0.00
26.00,0.00,-3892.12,0.00,3.949,0.00,50.0,0.00
27.00,0.00,-3888.20,0.00,3.920,0.00,50.0,0.00
28.00,0.00,-3884.31,0.00,3.892,0.00,50.0,0.00
29.00,0.00,-3880.45,0.00,3.864,0.00,50.0,0.00
30.00,0.00,-3876.61,0.00,3.836,0.00,50.0,0.00
31.00,0.00,-3872.80,0.00,3.810,0.00,50.0,0.00
32.00,0.00,-3869.02,0.00,3.784,0.00,50.0,0.00
33.00,0.00,-3865.26,0.00,3.758,0.00,50.0,0.00
34.00,0.00,-3861.53,0.00,3.733,0.00,50.0,0.00
35.00,0.00,-3857.82,0.00,3.708,0.00,50.0,0.00
36.00,0.00,-3854.13,0.00,3.684,0.00,50.0,0.00
37.00,0.00,-3850.47,0.00,3.660,0.00,50.0,0.00
38.00,0.00,-3846.84,0.00,3.637,0.00,50.0,0.00
39.00,0.00,-3843.22,0.00,3.614,5.00,50.0,0.06
40.00,0.00,-3839.63,0.00,3.592,5.00,50.0,0.11
41.00,0.00,-3836.06,0.01,3.570,5.00,50.0,0.17
42.00,0.00,-3832.51,0.01,3.549,5.00,50.0,0.22
43.00,0.00,-3828.98,0.01,3.528,5.00,50.0,0.27
44.00,0.00,-3825.48,0.02,3.507,5.00,50.0,0.32
45.00,0.00,-3821.99,0.02,3.487,5.00,50.0,0.36
46.00,0.00,-3818.52,0.03,3.467,5.00,50.0,0.41
47.00,0.01,-3815.08,0.04,3.448,5.00,50.0,0.45
48.00,0.01,-3811.65,0.05,3.429,5.00,50.0,0.49
49.00,0.01,-3808.24,0.06,3.410,10.00,50.0,0.59
50.00,0.02,-3804.84,0.07,3.392,10.00,50.0,0.69
51.00,0.02,-3801.47,0.08,3.374,10.00,50.0,0.78
52.00,0.02,-3798.11,0.10,3.357,10.00,50.0,0.87
53.00,0.03,-3794.77,0.11,3.340,10.00,50.0,0.95
54.00,0.04,-3791.45,0.13,3.323,10.00,50.0,1.03
55.00,0.04,-3788.14,0.15,3.306,10.00,50.0,1.11
56.00,0.05,-3784.85,0.17,3.290,10.00,50.0,1.19
57.00,0.06,-3781.58,0.19,3.275,10.00,50.0,1.26
58.00,0.07,-3778.32,0.21,3.259,10.00,50.0,1.34
59.00,0.08,-3775.08,0.24,3.244,15.00,50.0,1.46
60.00,0.10,-3771.85,0.26,3.229,15.00,50.0,1.59
61.00,0.11,-3768.63,0.29,3.214,15.00,50.0,1.71
62.00,0.13,-3765.43,0.32,3.200,15.00,50.0,1.82
63.00,0.15,-3762.25,0.35,3.186,15.00,50.0,1.93
64.00,0.17,-3759.07,0.39,3.172,15.00,50.0,2.04
65.00,0.19,-3755.91,0.42,3.159,15.00,50.0,2.14
66.00,0.21,-3752.77,0.46,3.146,15.00,50.0,2.24
67.00,0.24,-3749.64,0.50,3.133,15.00,50.0,2.34
68.00,0.26,-3746.52,0.54,3.120,20.00,50.0,2.49
69.00,0.29,-3743.41,0.58,3.108,20.00,50.0,2.63
70.00,0.32,-3740.31,0.63,3.096,20.00,50.0,2.77
71.00,0.36,-3737.23,0.68,3.084,20.00,50.0,2.91
72.00,0.39,-3734.16,0.73,3.072,20.00,50.0,3.04
73.00,0.43,-3731.10,0.78,3.061,20.00,50.0,3.17
74.00,0.47,-3728.05,0.84,3.049,20.00,50.0,3.29
75.00,0.52,-3725.01,0.89,3.038,20.00,50.0,3.41
76.00,0.57,-3721.98,0.95,3.028,20.00,50.0,3.53
77.00,0.62,-3718.97,1.01,3.017,20.00,50.0,3.64
78.00,0.67,-3715.96,1.08,3.007,20.00,50.0,3.74
79.00,0.73,-3712.96,1.14,2.997,20.00,50.0,3.85
80.00,0.78,-3709.98,1.21,2.987,20.00,50.0,3.95
81.00,0.85,-3707.00,1.27,2.977,20.00,50.0,4.05
82.00,0.91,-3704.03,1.34,2.967,20.00,50.0,4.14
83.00,0.98,-3701.08,1.41,2.958,20.00,50.0,4.23
84.00,1.06,-3698.13,1.48,2.949,20.00,50.0,4.32
85.00,1.13,-3695.19,1.56,2.940,20.00,50.0,4.40
86.00,1.21,-3692.26,1.63,2.931,20.00,50.0,4.48
87.00,1.29,-3689.34,1.71,2.923,20.00,50.0,4.56
88.00,1.38,-3686.43,1.79,2.914,20.00,50.0,4.64
89.00,1.47,-3683.52,1.86,2.906,20.00,50.0,4.71
90.00,1.57,-3680.63,1.94,2.898,20.00,50.0,4.78
91.00,1.66,-3677.74,2.03,2.890,20.00,50.0,4.85
92.00,1.77,-3674.86,2.11,2.882,20.00,50.0,4.92
93.00,1.87,-3671.98,2.19,2.874,20.00,50.0,4.99
