time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
7.00,-5990.48,28.06,45.00,4.552,0.00,40.0,0.00
8.00,-5987.30,31.25,45.00,4.501,0.00,40.0,0.00
9.00,-5984.15,34.39,45.00,4.451,0.00,40.0,0.00
10.00,-5981.04,37.51,45.00,4.402,0.00,40.0,0.00
11.00,-5977.96,40.58,45.00,4.354,0.00,40.0,0.00
12.00,-5974.91,43.63,45.00,4.307,0.00,40.0,0.00
13.00,-5971.90,46.64,45.00,4.261,0.00,40.0,0.00
14.00,-5968.92,49.62,45.00,4.216,0.00,40.0,0.00
15.00,-5965.97,52.57,45.00,4.171,0.00,40.0,0.00
16.00,-5963.04,55.50,45.00,4.138,0.00,50.0,0.00
17.00,-5960.14,58.40,45.00,4.105,0.00,50.0,0.00
18.00,-5957.26,61.28,45.00,4.073,0.00,50.0,0.00
19.00,-5954.40,64.14,45.00,4.042,0.00,50.0,0.00
20.00,-5951.57,66.98,45.00,4.011,0.00,50.0,0.00
21.00,-5948.75,69.79,45.00,3.981,0.00,50.0,0.00
22.00,-5945.96,72.58,45.00,3.951,0.00,50.0,0.00
23.00,-5943.18,75.36,45.00,3.922,0.00,50.0,0.00
24.00,-5940.43,78.11,45.00,3.894,0.00,50.0,0.00
25.00,-5937.70,80.84,45.00,3.866,0.00,50.0,0.00
26.00,-5934.98,83.56,45.00,3.838,0.00,50.0,0.00
27.00,-5932.29,86.25,45.00,3.812,0.00,50.0,0.00
28.00,-5929.61,88.93,45.00,3.785,0.00,50.0,0.00
29.00,-5926.95,91.59,45.00,3.760,0.00,50.0,0.00
30.00,-5924.31,94.23,45.00,3.734,0.00,50.0,0.00
31.00,-5921.69,96.85,45.00,3.710,0.00,50.0,0.00
32.00,-5919.08,99.46,45.00,3.686,0.00,50.0,0.00
33.00,-5916.49,102.05,45.00,3.662,0.00,50.0,0.00
34.00,-5913.92,104.62,45.00,3.639,0.00,50.0,0.00
35.00,-5911.36,107.18,45.00,3.616,0.00,50.0,0.00
36.00,-5908.82,109.72,45.00,3.594,0.00,50.0,0.00
