time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
49.00,2.65,-3813.18,0.32,3.410,10.00,50.0
50.00,2.67,-3809.79,0.35,3.392,10.00,50.0
51.00,2.69,-3806.41,0.38,3.374,10.00,50.0
52.00,2.71,-3803.06,0.40,3.357,10.00,50.0
53.00,2.74,-3799.72,0.43,3.340,10.00,50.0
54.00,2.76,-3796.39,0.46,3.323,10.00,50.0
55.00,2.79,-3793.09,0.49,3.306,10.00,50.0
56.00,2.82,-3789.80,0.52,3.290,10.00,50.0
57.00,2.85,-3786.52,0.55,3.275,10.00,50.0
58.00,2.88,-3783.26,0.59,3.259,10.00,50.0
59.00,2.91,-3780.02,0.62,3.244,5.00,50.0
60.00,2.95,-3776.79,0.65,3.229,5.00,50.0
61.00,2.98,-3773.58,0.69,3.214,5.00,50.0
62.00,3.02,-3770.38,0.72,3.200,5.00,50.0
63.00,3.06,-3767.19,0.75,3.186,5.00,50.0
64.00,3.10,-3764.02,0.78,3.172,5.00,50.0
65.00,3.15,-3760.86,0.81,3.159,5.00,50.0
66.00,3.19,-3757.72,0.85,3.146,5.00,50.0
67.00,3.24,-3754.58,0.88,3.133,5.00,50.0
68.00,3.29,-3751.46,0.91,3.120,5.00,50.0
69.00,3.34,-3748.36,0.94,3.108,5.00,50.0
70.00,3.39,-3745.26,0.97,3.096,5.00,50.0
71.00,3.44,-3742.18,1.00,3.084,5.00,50.0
72.00,3.49,-3739.11,1.04,3.072,5.00,50.0
73.00,3.55,-3736.05,1.07,3.061,5.00,50.0
74.00,3.60,-3733.00,1.10,3.049,5.00,50.0
75.00,3.66,-3729.96,1.13,3.038,5.00,50.0
76.00,3.72,-3726.93,1.16,3.028,0.00,50.0
77.00,3.78,-3723.92,1.19,3.017,0.00,50.0
78.00,3.85,-3720.91,1.22,3.007,0.00,50.0
79.00,3.91,-3717.91,1.24,2.997,0.00,50.0
80.00,3.97,-3714.93,1.27,2.987,0.00,50.0
81.00,4.04,-3711.95,1.29,2.977,0.00,50.0
82.00,4.11,-3708.98,1.32,2.967,0.00,50.0
83.00,4.17,-3706.03,1.34,2.958,0.00,50.0
84.00,4.24,-3703.08,1.37,2.949,0.00,50.0
85.00,4.31,-3700.14,1.39,2.940,0.00,50.0
86.00,4.38,-3697.21,1.41,2.931,0.00,50.0
87.00,4.46,-3694.29,1.43,2.923,0.00,50.0
88.00,4.53,-3691.37,1.45,2.914,0.00,50.0
89.00,4.60,-3688.47,1.47,2.906,0.00,50.0
90.00,4.68,-3685.57,1.49,2.898,0.00,50.0
91.00,4.75,-3682.68,1.51,2.890,0.00,50.0
92.00,4.83,-3679.80,1.52,2.882,0.00,50.0
93.00,4.90,-3676.93,1.54,2.874,0.00,50.0
94.00,4.98,-3674.06,1.56,2.867,0.00,50.0
95.00,5.06,-3671.21,1.57,2.859,0.00,50.0
96.00,5.14,-3668.36,1.59,2.852,0.00,50.0
97.00,5.22,-3665.51,1.60,2.845,0.00,50.0
98.00,5.30,-3662.67,1.62,2.838,0.00,50.0
99.00,5.38,-3659.84,1.63,2.832,0.00,50.0
100.00,5.46,-3657.02,1.64,2.825,0.00,50.0
101.00,5.54,-3654.20,1.66,2.818,0.00,50.0
102.00,5.62,-3651.39,1.67,2.812,0.00,50.0
103.00,5.70,-3648.59,1.68,2.806,0.00,50.0
104.00,5.78,-3645.79,1.69,2.800,0.00,50.0
105.00,5.86,-3643.00,1.70,2.794,0.00,50.0
106.00,5.95,-3640.21,1.71,2.788,0.00,50.0
107.00,6.03,-3637.43,1.72,2.782,0.00,50.0
108.00,6.11,-3634.65,1.73,2.776,0.00,50.0
109.00,6.20,-3631.88,1.74,2.771,0.00,50.0
110.00,6.28,-3629.12,1.75,2.765,0.00,50.0
111.00,6.37,-3626.36,1.76,2.760,0.00,50.0
112.00,6.45,-3623.61,1.77,2.755,0.00,50.0
113.00,6.54,-3620.86,1.78,2.750,0.00,50.0
114.00,6.62,-3618.11,1.79,2.745,0.00,50.0
115.00,6.71,-3615.38,1.80,2.740,0.00,50.0
116.00,6.79,-3612.64,1.80,2.735,0.00,50.0
117.00,6.88,-3609.91,1.81,2.730,0.00,50.0
118.00,6.96,-3607.19,1.82,2.726,0.00,50.0
119.00,7.05,-3604.47,1.83,2.721,0.00,50.0
120.00,7.14,-3601.75,1.83,2.717,0.00,50.0
121.00,7.22,-3599.04,1.84,2.713,0.00,50.0
122.00,7.31,-3596.34,1.85,2.708,0.00,50.0
123.00,7.40,-3593.63,1.85,2.704,0.00,50.0
124.00,7.49,-3590.93,1.86,2.700,0.00,50.0
125.00,7.57,-3588.24,1.86,2.696,0.00,50.0
126.00,7.66,-3585.55,1.87,2.692,0.00,50.0
127.00,7.75,-3582.86,1.87,2.688,0.00,50.0
128.00,7.84,-3580.18,1.88,2.685,0.00,50.0
129.00,7.92,-3577.50,1.88,2.681,0.00,50.0
130.00,8.01,-3574.82,1.89,2.677,0.00,50.0
131.00,8.10,-3572.15,1.89,2.674,0.00,50.0
132.00,8.19,-3569.48,1.90,2.670,0.00,50.0
133.00,8.28,-3566.82,1.90,2.667,0.00,50.0
134.00,8.37,-3564.15,1.91,2.663,0.00,50.0
135.00,8.45,-3561.50,1.91,2.660,0.00,50.0
136.00,8.54,-3558.84,1.91,2.657,0.00,50.0
137.00,8.63,-3556.19,1.92,2.654,0.00,50.0
138.00,8.72,-3553.54,1.92,2.651,0.00,50.0
139.00,8.81,-3550.89,1.93,2.648,0.00,50.0
140.00,8.90,-3548.25,1.93,2.645,0.00,50.0
141.00,8.99,-3545.61,1.93,2.642,0.00,50.0
142.00,9.08,-3542.97,1.94,2.639,0.00,50.0
143.00,9.16,-3540.34,1.94,2.636,0.00,50.0
144.00,9.25,-3537.70,1.94,2.634,0.00,50.0
145.00,9.34,-3535.07,1.94,2.631,0.00,50.0
146.00,9.43,-3532.45,1.95,2.628,0.00,50.0
147.00,9.52,-3529.82,1.95,2.626,0.00,50.0
148.00,9.61,-3527.20,1.95,2.623,0.00,50.0
149.00,9.70,-3524.58,1.96,2.621,0.00,50.0
150.00,9.79,-3521.97,1.96,2.618,0.00,50.0
151.00,9.88,-3519.35,1.96,2.616,0.00,50.0
152.00,9.97,-3516.74,1.96,2.614,0.00,50.0
153.00,10.06,-3514.13,1.96,2.611,0.00,50.0
154.00,10.15,-3511.52,1.97,2.609,0.00,50.0
155.00,10.24,-3508.92,1.97,2.607,0.00,50.0
156.00,10.33,-3506.31,1.97,2.605,0.00,50.0
157.00,10.42,-3503.71,1.97,2.603,0.00,50.0
158.00,10.50,-3501.11,1.97,2.601,0.00,50.0
159.00,10.59,-3498.52,1.98,2.599,0.00,50.0
160.00,10.68,-3495.92,1.98,2.597,0.00,50.0
161.00,10.77,-3493.33,1.98,2.595,0.00,50.0
162.00,10.86,-3490.74,1.98,2.593,0.00,50.0
163.00,10.95,-3488.15,1.98,2.591,0.00,50.0
164.00,11.04,-3485.56,1.98,2.589,0.00,50.0
165.00,11.13,-3482.97,1.99,2.587,0.00,50.0
166.00,11.22,-3480.39,1.99,2.586,0.00,50.0
167.00,11.31,-3477.81,1.99,2.584,0.00,50.0
168.00,11.40,-3475.23,1.99,2.582,0.00,50.0
169.00,11.49,-3472.65,1.99,2.581,0.00,50.0
170.00,11.58,-3470.07,1.99,2.579,0.00,50.0
171.00,11.67,-3467.49,1.99,2.577,0.00,50.0
172.00,11.76,-3464.92,2.00,2.576,0.00,50.0
173.00,11.85,-3462.35,2.00,2.574,0.00,50.0
174.00,11.94,-3459.78,2.00,2.573,0.00,50.0
175.00,12.03,-3457.21,2.00,2.571,0.00,50.0
176.00,12.12,-3454.64,2.00,2.570,0.00,50.0
177.00,12.21,-3452.07,2.00,2.569,0.00,50.0
178.00,12.30,-3449.50,2.00,2.567,0.00,50.0
179.00,12.39,-3446.94,2.00,2.566,0.00,50.0
180.00,12.48,-3444.38,2.00,2.565,0.00,50.0
181.00,12.57,-3441.82,2.00,2.563,0.00,50.0
182.00,12.66,-3439.26,2.00,2.562,0.00,50.0
183.00,12.74,-3436.70,2.01,2.561,0.00,50.0
184.00,12.83,-3434.14,2.01,2.560,0.00,50.0
185.00,12.92,-3431.58,2.01,2.558,0.00,50.0
186.00,13.01,-3429.03,2.01,2.557,0.00,50.0
187.00,13.10,-3426.47,2.01,2.556,0.00,50.0
188.00,13.19,-3423.92,2.01,2.555,0.00,50.0
189.00,13.28,-3421.37,2.01,2.554,0.00,50.0
190.00,13.37,-3418.81,2.01,2.553,0.00,50.0
191.00,13.46,-3416.26,2.01,2.552,0.00,50.0
192.00,13.55,-3413.72,2.01,2.551,0.00,50.0
193.00,13.64,-3411.17,2.01,2.550,0.00,50.0
194.00,13.73,-3408.62,2.01,2.549,0.00,50.0
195.00,13.82,-3406.07,2.01,2.548,0.00,50.0
196.00,13.91,-3403.53,2.01,2.547,0.00,50.0
197.00,14.00,-3400.98,2.01,2.546,0.00,50.0
198.00,14.09,-3398.44,2.01,2.545,0.00,50.0
199.00,14.18,-3395.90,2.02,2.544,0.00,50.0
200.00,14.27,-3393.36,2.02,2.543,0.00,50.0
201.00,14.36,-3390.82,2.02,2.542,0.00,50.0
202.00,14.45,-3388.28,2.02,2.541,0.00,50.0
203.00,14.53,-3385.74,2.02,2.541,0.00,50.0
204.00,14.62,-3383.20,2.02,2.540,0.00,50.0
205.00,14.71,-3380.66,2.02,2.539,0.00,50.0
206.00,14.80,-3378.13,2.02,2.538,0.00,50.0
207.00,14.89,-3375.59,2.02,2.537,0.00,50.0
208.00,14.98,-3373.06,2.02,2.537,0.00,50.0
209.00,15.07,-3370.52,2.02,2.536,0.00,50.0
210.00,15.16,-3367.99,2.02,2.535,0.00,50.0
211.00,15.25,-3365.45,2.02,2.535,0.00,50.0
212.00,15.34,-3362.92,2.02,2.534,0.00,50.0
213.00,15.43,-3360.39,2.02,2.533,0.00,50.0
214.00,15.52,-3357.86,2.02,2.532,0.00,50.0
215.00,15.61,-3355.33,2.02,2.532,0.00,50.0
216.00,15.70,-3352.80,2.02,2.531,0.00,50.0
217.00,15.78,-3350.27,2.02,2.531,0.00,50.0
218.00,15.87,-3347.74,2.02,2.530,0.00,50.0
219.00,15.96,-3345.21,2.02,2.529,0.00,50.0
220.00,16.05,-3342.69,2.02,2.529,0.00,50.0
221.00,16.14,-3340.16,2.02,2.528,0.00,50.0
222.00,16.23,-3337.63,2.02,2.528,0.00,50.0
223.00,16.32,-3335.11,2.02,2.527,0.00,50.0
224.00,16.41,-3332.58,2.02,2.527,0.00,50.0
225.00,16.50,-3330.06,2.02,2.526,0.00,50.0
226.00,16.59,-3327.54,2.02,2.525,0.00,50.0
227.00,16.68,-3325.01,2.02,2.525,0.00,50.0
228.00,16.77,-3322.49,2.02,2.524,0.00,50.0
229.00,16.85,-3319.97,2.02,2.524,0.00,50.0
230.00,16.94,-3317.45,2.02,2.524,0.00,50.0
231.00,17.03,-3314.92,2.02,2.523,0.00,50.0
232.00,17.12,-3312.40,2.02,2.523,0.00,50.0
233.00,17.21,-3309.88,2.02,2.522,0.00,50.0
234.00,17.30,-3307.36,2.02,2.522,0.00,50.0
235.00,17.39,-3304.84,2.02,2.521,0.00,50.0
236.00,17.48,-3302.32,2.02,2.521,0.00,50.0
237.00,17.57,-3299.80,2.02,2.520,0.00,50.0
238.00,17.66,-3297.29,2.02,2.520,0.00,50.0
239.00,17.75,-3294.77,2.03,2.520,0.00,50.0
240.00,17.83,-3292.25,2.03,2.519,0.00,50.0
241.00,17.92,-3289.73,2.03,2.519,0.00,50.0
242.00,18.01,-3287.22,2.03,2.518,0.00,50.0
243.00,18.10,-3284.70,2.03,2.518,0.00,50.0
244.00,18.19,-3282.18,2.03,2.518,0.00,50.0
245.00,18.28,-3279.67,2.03,2.517,0.00,50.0
246.00,18.37,-3277.15,2.03,2.517,0.00,50.0
247.00,18.46,-3274.64,2.03,2.517,0.00,50.0
248.00,18.55,-3272.12,2.03,2.516,0.00,50.0
249.00,18.64,-3269.61,2.03,2.516,0.00,50.0
250.00,18.72,-3267.09,2.03,2.516,0.00,50.0
251.00,18.81,-3264.58,2.03,2.515,0.00,50.0
252.00,18.90,-3262.07,2.03,2.515,0.00,50.0
253.00,18.99,-3259.55,2.03,2.515,0.00,50.0
254.00,19.08,-3257.04,2.03,2.514,0.00,50.0
255.00,19.17,-3254.53,2.03,2.514,0.00,50.0
256.00,19.26,-3252.02,2.03,2.514,0.00,50.0
257.00,19.35,-3249.50,2.03,2.514,0.00,50.0
258.00,19.44,-3246.99,2.03,2.513,0.00,50.0
259.00,19.52,-3244.48,2.03,2.513,0.00,50.0
260.00,19.61,-3241.97,2.03,2.513,0.00,50.0
261.00,19.70,-3239.46,2.03,2.513,0.00,50.0
262.00,19.79,-3236.95,2.03,2.512,0.00,50.0
263.00,19.88,-3234.44,2.03,2.512,0.00,50.0
264.00,19.97,-3231.93,2.03,2.512,0.00,50.0
265.00,20.06,-3229.42,2.03,2.512,0.00,50.0
266.00,20.15,-3226.91,2.03,2.511,0.00,50.0
267.00,20.24,-3224.40,2.03,2.511,0.00,50.0
268.00,20.32,-3221.89,2.03,2.511,0.00,50.0
269.00,20.41,-3219.38,2.03,2.511,0.00,50.0
270.00,20.50,-3216.87,2.03,2.510,0.00,50.0
271.00,20.59,-3214.36,2.03,2.510,0.00,50.0
272.00,20.68,-3211.85,2.03,2.510,0.00,50.0
273.00,20.77,-3209.34,2.03,2.510,0.00,50.0
274.00,20.86,-3206.84,2.03,2.510,0.00,50.0
275.00,20.95,-3204.33,2.03,2.509,0.00,50.0
276.00,21.03,-3201.82,2.03,2.509,0.00,50.0
277.00,21.12,-3199.31,2.03,2.509,0.00,50.0
278.00,21.21,-3196.81,2.03,2.509,0.00,50.0
279.00,21.30,-3194.30,2.03,2.509,0.00,50.0
280.00,21.39,-3191.79,2.03,2.509,0.00,50.0
281.00,21.48,-3189.28,2.03,2.508,0.00,50.0
282.00,21.57,-3186.78,2.03,2.508,0.00,50.0
283.00,21.66,-3184.27,2.03,2.508,0.00,50.0
284.00,21.74,-3181.77,2.03,2.508,0.00,50.0
285.00,21.83,-3179.26,2.03,2.508,0.00,50.0
286.00,21.92,-3176.75,2.03,2.508,0.00,50.0
287.00,22.01,-3174.25,2.03,2.507,0.00,50.0
288.00,22.10,-3171.74,2.03,2.507,0.00,50.0
289.00,22.19,-3169.24,2.03,2.507,0.00,50.0
290.00,22.28,-3166.73,2.03,2.507,0.00,50.0
291.00,22.37,-3164.23,2.03,2.507,0.00,50.0
292.00,22.45,-3161.72,2.03,2.507,0.00,50.0
293.00,22.54,-3159.22,2.03,2.507,0.00,50.0
294.00,22.63,-3156.71,2.03,2.506,0.00,50.0
295.00,22.72,-3154.21,2.03,2.506,0.00,50.0
296.00,22.81,-3151.70,2.03,2.506,0.00,50.0
297.00,22.90,-3149.20,2.03,2.506,0.00,50.0
298.00,22.99,-3146.69,2.03,2.506,0.00,50.0
299.00,23.08,-3144.19,2.03,2.506,0.00,50.0
300.00,23.16,-3141.68,2.03,2.506,0.00,50.0
301.00,23.25,-3139.18,2.03,2.506,0.00,50.0
302.00,23.34,-3136.68,2.03,2.505,0.00,50.0
303.00,23.43,-3134.17,2.03,2.505,0.00,50.0
304.00,23.52,-3131.67,2.03,2.505,0.00,50.0
305.00,23.61,-3129.16,2.03,2.505,0.00,50.0
306.00,23.70,-3126.66,2.03,2.505,0.00,50.0
307.00,23.78,-3124.16,2.03,2.505,0.00,50.0
308.00,23.87,-3121.65,2.03,2.505,0.00,50.0
309.00,23.96,-3119.15,2.03,2.505,0.00,50.0
310.00,24.05,-3116.65,2.03,2.505,0.00,50.0
311.00,24.14,-3114.14,2.03,2.505,0.00,50.0
312.00,24.23,-3111.64,2.03,2.504,0.00,50.0
313.00,24.32,-3109.14,2.03,2.504,0.00,50.0
314.00,24.41,-3106.64,2.03,2.504,0.00,50.0
315.00,24.49,-3104.13,2.03,2.504,0.00,50.0
316.00,24.58,-3101.63,2.03,2.504,0.00,50.0
317.00,24.67,-3099.13,2.03,2.504,0.00,50.0
318.00,24.76,-3096.63,2.03,2.504,0.00,50.0
319.00,24.85,-3094.12,2.03,2.504,0.00,50.0
320.00,24.94,-3091.62,2.03,2.504,0.00,50.0
321.00,25.03,-3089.12,2.03,2.504,0.00,50.0
322.00,25.11,-3086.62,2.03,2.504,0.00,50.0
323.00,25.20,-3084.12,2.03,2.504,0.00,50.0
324.00,25.29,-3081.61,2.03,2.504,0.00,50.0
325.00,25.38,-3079.11,2.03,2.503,0.00,50.0
326.00,25.47,-3076.61,2.03,2.503,0.00,50.0
327.00,25.56,-3074.11,2.03,2.503,0.00,50.0
328.00,25.65,-3071.61,2.03,2.503,0.00,50.0
329.00,25.73,-3069.10,2.03,2.503,0.00,50.0
330.00,25.82,-3066.60,2.03,2.503,0.00,50.0
331.00,25.91,-3064.10,2.03,2.503,0.00,50.0
332.00,26.00,-3061.60,2.03,2.503,0.00,50.0
333.00,26.09,-3059.10,2.03,2.503,0.00,50.0
334.00,26.18,-3056.60,2.03,2.503,0.00,50.0
335.00,26.27,-3054.10,2.03,2.503,0.00,50.0
336.00,26.35,-3051.60,2.03,2.503,0.00,50.0
337.00,26.44,-3049.09,2.03,2.503,0.00,50.0
338.00,26.53,-3046.59,2.03,2.503,0.00,50.0
339.00,26.62,-3044.09,2.03,2.503,0.00,50.0
340.00,26.71,-3041.59,2.03,2.503,0.00,50.0
341.00,26.80,-3039.09,2.03,2.502,0.00,50.0
342.00,26.89,-3036.59,2.03,2.502,0.00,50.0
343.00,26.97,-3034.09,2.03,2.502,0.00,50.0
344.00,27.06,-3031.59,2.03,2.502,0.00,50.0
345.00,27.15,-3029.09,2.03,2.502,0.00,50.0
346.00,27.24,-3026.59,2.03,2.502,0.00,50.0
347.00,27.33,-3024.09,2.03,2.502,0.00,50.0
348.00,27.42,-3021.58,2.03,2.502,0.00,50.0
349.00,27.51,-3019.08,2.03,2.502,0.00,50.0
350.00,27.59,-3016.58,2.03,2.502,0.00,50.0
351.00,27.68,-3014.08,2.03,2.502,0.00,50.0
352.00,27.77,-3011.58,2.03,2.502,0.00,50.0
353.00,27.86,-3009.08,2.03,2.502,0.00,50.0
354.00,27.95,-3006.58,2.03,2.502,0.00,50.0
355.00,28.04,-3004.08,2.03,2.502,0.00,50.0
356.00,28.13,-3001.58,2.03,2.502,0.00,50.0
357.00,28.21,-2999.08,2.03,2.502,0.00,50.0
358.00,28.30,-2996.58,2.03,2.502,0.00,50.0
359.00,28.39,-2994.08,2.03,2.502,0.00,50.0
360.00,28.48,-2991.58,2.03,2.502,0.00,50.0
361.00,28.57,-2989.08,2.03,2.502,0.00,50.0
362.00,28.66,-2986.58,2.03,2.502,0.00,50.0
363.00,28.75,-2984.08,2.03,2.502,0.00,50.0
364.00,28.83,-2981.58,2.03,2.502,0.00,50.0
365.00,28.92,-2979.08,2.03,2.502,0.00,50.0
366.00,29.01,-2976.58,2.03,2.502,0.00,50.0
367.00,29.10,-2974.08,2.03,2.501,0.00,50.0
368.00,29.19,-2971.58,2.03,2.501,0.00,50.0
369.00,29.28,-2969.08,2.03,2.501,0.00,50.0
370.00,29.37,-2966.58,2.03,2.501,0.00,50.0
371.00,29.45,-2964.08,2.03,2.501,0.00,50.0
372.00,29.54,-2961.58,2.03,2.501,0.00,50.0
373.00,29.63,-2959.08,2.03,2.501,0.00,50.0
374.00,29.72,-2956.58,2.03,2.501,0.00,50.0
375.00,29.81,-2954.08,2.03,2.501,0.00,50.0
376.00,29.90,-2951.58,2.03,2.501,0.00,50.0
377.00,29.99,-2949.08,2.03,2.501,0.00,50.0
378.00,30.07,-2946.58,2.03,2.501,0.00,50.0
379.00,30.16,-2944.08,2.03,2.501,0.00,50.0
380.00,30.25,-2941.58,2.03,2.501,0.00,50.0
381.00,30.34,-2939.08,2.03,2.501,0.00,50.0
382.00,30.43,-2936.59,2.03,2.501,0.00,50.0
383.00,30.52,-2934.09,2.03,2.501,0.00,50.0
384.00,30.60,-2931.59,2.03,2.501,0.00,50.0
385.00,30.69,-2929.09,2.03,2.501,0.00,50.0
386.00,30.78,-2926.59,2.03,2.501,0.00,50.0
387.00,30.87,-2924.09,2.03,2.501,0.00,50.0
388.00,30.96,-2921.59,2.03,2.501,0.00,50.0
389.00,31.05,-2919.09,2.03,2.501,0.00,50.0
390.00,31.14,-2916.59,2.03,2.501,0.00,50.0
391.00,31.22,-2914.09,2.03,2.501,0.00,50.0
392.00,31.31,-2911.59,2.03,2.501,0.00,50.0
393.00,31.40,-2909.09,2.03,2.501,0.00,50.0
394.00,31.49,-2906.59,2.03,2.501,0.00,50.0
395.00,31.58,-2904.09,2.03,2.501,0.00,50.0
396.00,31.67,-2901.59,2.03,2.501,0.00,50.0
397.00,31.76,-2899.10,2.03,2.501,0.00,50.0
398.00,31.84,-2896.60,2.03,2.501,0.00,50.0
399.00,31.93,-2894.10,2.03,2.501,0.00,50.0
400.00,32.02,-2891.60,2.03,2.501,0.00,50.0
401.00,32.11,-2889.10,2.03,2.501,0.00,50.0
402.00,32.20,-2886.60,2.03,2.501,0.00,50.0
403.00,32.29,-2884.10,2.03,2.501,0.00,50.0
404.00,32.38,-2881.60,2.03,2.501,0.00,50.0
405.00,32.46,-2879.10,2.03,2.501,0.00,50.0
406.00,32.55,-2876.60,2.03,2.501,0.00,50.0
407.00,32.64,-2874.10,2.03,2.501,0.00,50.0
408.00,32.73,-2871.60,2.03,2.501,0.00,50.0
409.00,32.82,-2869.11,2.03,2.501,0.00,50.0
410.00,32.91,-2866.61,2.03,2.501,0.00,50.0
411.00,33.00,-2864.11,2.03,2.501,0.00,50.0
412.00,33.08,-2861.61,2.03,2.501,0.00,50.0
413.00,33.17,-2859.11,2.03,2.501,0.00,50.0
414.00,33.26,-2856.61,2.03,2.501,0.00,50.0
415.00,33.35,-2854.11,2.03,2.501,0.00,50.0
416.00,33.44,-2851.61,2.03,2.501,0.00,50.0
417.00,33.53,-2849.11,2.03,2.501,0.00,50.0
418.00,33.61,-2846.61,2.03,2.501,0.00,50.0
419.00,33.70,-2844.12,2.03,2.501,0.00,50.0
420.00,33.79,-2841.62,2.03,2.501,0.00,50.0
421.00,33.88,-2839.12,2.03,2.500,0.00,50.0
422.00,33.97,-2836.62,2.03,2.500,0.00,50.0
423.00,34.06,-2834.12,2.03,2.500,0.00,50.0
424.00,34.15,-2831.62,2.03,2.500,0.00,50.0
425.00,34.23,-2829.12,2.03,2.500,0.00,50.0
426.00,34.32,-2826.62,2.03,2.500,0.00,50.0
427.00,34.41,-2824.12,2.03,2.500,0.00,50.0
428.00,34.50,-2821.63,2.03,2.500,0.00,50.0
429.00,34.59,-2819.13,2.03,2.500,0.00,50.0
430.00,34.68,-2816.63,2.03,2.500,0.00,50.0
431.00,34.77,-2814.13,2.03,2.500,0.00,50.0
432.00,34.85,-2811.63,2.03,2.500,0.00,50.0
433.00,34.94,-2809.13,2.03,2.500,0.00,50.0
434.00,35.03,-2806.63,2.03,2.500,0.00,50.0
435.00,35.12,-2804.13,2.03,2.500,0.00,50.0
436.00,35.21,-2801.63,2.03,2.500,0.00,50.0
437.00,35.30,-2799.14,2.03,2.500,0.00,50.0
438.00,35.38,-2796.64,2.03,2.500,0.00,50.0
439.00,35.47,-2794.14,2.03,2.500,0.00,50.0
440.00,35.56,-2791.64,2.03,2.500,0.00,50.0
441.00,35.65,-2789.14,2.03,2.500,0.00,50.0
442.00,35.74,-2786.64,2.03,2.500,0.00,50.0
443.00,35.83,-2784.14,2.03,2.500,0.00,50.0
444.00,35.92,-2781.64,2.03,2.500,0.00,50.0
445.00,36.00,-2779.15,2.03,2.500,0.00,50.0
446.00,36.09,-2776.65,2.03,2.500,0.00,50.0
447.00,36.18,-2774.15,2.03,2.500,0.00,50.0
448.00,36.27,-2771.65,2.03,2.500,0.00,50.0
449.00,36.36,-2769.15,2.03,2.500,0.00,50.0
450.00,36.45,-2766.65,2.03,2.500,0.00,50.0
451.00,36.54,-2764.15,2.03,2.500,0.00,50.0
452.00,36.62,-2761.65,2.03,2.500,0.00,50.0
453.00,36.71,-2759.16,2.03,2.500,0.00,50.0
454.00,36.80,-2756.66,2.03,2.500,0.00,50.0
455.00,36.89,-2754.16,2.03,2.500,0.00,50.0
456.00,36.98,-2751.66,2.03,2.500,0.00,50.0
457.00,37.07,-2749.16,2.03,2.500,0.00,50.0
458.00,37.15,-2746.66,2.03,2.500,0.00,50.0
459.00,37.24,-2744.16,2.03,2.500,0.00,50.0
460.00,37.33,-2741.67,2.03,2.500,0.00,50.0
461.00,37.42,-2739.17,2.03,2.500,0.00,50.0
462.00,37.51,-2736.67,2.03,2.500,0.00,50.0
463.00,37.60,-2734.17,2.03,2.500,0.00,50.0
464.00,37.69,-2731.67,2.03,2.500,0.00,50.0
465.00,37.77,-2729.17,2.03,2.500,0.00,50.0
466.00,37.86,-2726.67,2.03,2.500,0.00,50.0
467.00,37.95,-2724.17,2.03,2.500,0.00,50.0
