time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
48.00,2.47,-3816.59,0.00,3.429,0.00,50.0
49.00,2.47,-3813.18,0.00,3.410,0.00,50.0
50.00,2.47,-3809.79,0.00,3.392,0.00,50.0
51.00,2.47,-3806.41,0.00,3.374,0.00,50.0
52.00,2.47,-3803.06,0.00,3.357,0.00,50.0
53.00,2.47,-3799.72,0.00,3.340,0.00,50.0
54.00,2.47,-3796.39,0.00,3.323,0.00,50.0
55.00,2.47,-3793.09,0.00,3.306,0.00,50.0
56.00,2.47,-3789.80,0.00,3.290,0.00,50.0
57.00,2.47,-3786.52,0.00,3.275,0.00,50.0
58.00,2.47,-3783.26,0.00,3.259,0.00,50.0
59.00,2.47,-3780.02,0.00,3.244,0.00,50.0
60.00,2.47,-3776.79,0.00,3.229,0.00,50.0
61.00,2.47,-3773.58,0.00,3.214,0.00,50.0
62.00,2.47,-3770.38,0.00,3.200,0.00,50.0
63.00,2.47,-3767.19,0.00,3.186,0.00,50.0
64.00,2.47,-3764.02,0.00,3.172,0.00,50.0
65.00,2.47,-3760.86,0.00,3.159,0.00,50.0
66.00,2.47,-3757.71,0.00,3.146,0.00,50.0
67.00,2.47,-3754.58,0.00,3.133,0.00,50.0
68.00,2.47,-3751.46,0.00,3.120,0.00,50.0
69.00,2.47,-3748.35,0.00,3.108,0.00,50.0
70.00,2.47,-3745.26,0.00,3.096,0.00,50.0
71.00,2.47,-3742.17,0.00,3.084,0.00,50.0
72.00,2.47,-3739.10,0.00,3.072,0.00,50.0
73.00,2.47,-3736.04,0.00,3.061,0.00,50.0
74.00,2.47,-3732.99,0.00,3.049,0.00,50.0
75.00,2.47,-3729.95,0.00,3.038,0.00,50.0
76.00,2.47,-3726.92,0.00,3.028,0.00,50.0
77.00,2.47,-3723.91,0.00,3.017,0.00,50.0
78.00,2.47,-3720.90,0.00,3.007,0.00,50.0
79.00,2.47,-3717.90,0.00,2.997,0.00,50.0
80.00,2.47,-3714.92,0.00,2.987,0.00,50.0
81.00,2.47,-3711.94,0.00,2.977,0.00,50.0
82.00,2.47,-3708.97,0.00,2.967,0.00,50.0
83.00,2.47,-3706.01,0.00,2.958,0.00,50.0
84.00,2.47,-3703.07,0.00,2.949,0.00,50.0
85.00,2.47,-3700.13,0.00,2.940,0.00,50.0
86.00,2.47,-3697.19,0.00,2.931,0.00,50.0
87.00,2.47,-3694.27,0.00,2.923,0.00,50.0
88.00,2.47,-3691.36,0.00,2.914,0.00,50.0
89.00,2.47,-3688.45,0.00,2.906,0.00,50.0
90.00,2.47,-3685.55,0.00,2.898,0.00,50.0
91.00,2.47,-3682.66,0.00,2.890,0.00,50.0
92.00,2.47,-3679.78,0.00,2.882,0.00,50.0
93.00,2.47,-3676.91,0.00,2.874,0.00,50.0
94.00,2.47,-3674.04,0.00,2.867,0.00,50.0
95.00,2.47,-3671.18,0.00,2.859,0.00,50.0
96.00,2.47,-3668.33,0.00,2.852,0.00,50.0
97.00,2.47,-3665.48,0.00,2.845,0.00,50.0
98.00,2.47,-3662.65,0.00,2.838,0.00,50.0
99.00,2.47,-3659.82,0.00,2.832,0.00,50.0
100.00,2.47,-3656.99,0.00,2.825,0.00,50.0
101.00,2.47,-3654.17,0.00,2.818,0.00,50.0
102.00,2.47,-3651.36,0.00,2.812,5.00,50.0
103.00,2.47,-3648.55,0.00,2.806,5.00,50.0
104.00,2.47,-3645.75,0.01,2.800,5.00,50.0
105.00,2.47,-3642.96,0.01,2.794,5.00,50.0
106.00,2.47,-3640.17,0.01,2.788,5.00,50.0
107.00,2.47,-3637.39,0.02,2.782,5.00,50.0
108.00,2.47,-3634.61,0.02,2.776,5.00,50.0
109.00,2.48,-3631.84,0.03,2.771,5.00,50.0
110.00,2.48,-3629.08,0.04,2.765,5.00,50.0
111.00,2.48,-3626.32,0.05,2.760,5.00,50.0
112.00,2.48,-3623.56,0.06,2.755,5.00,50.0
113.00,2.48,-3620.81,0.07,2.750,5.00,50.0
114.00,2.49,-3618.07,0.08,2.745,5.00,50.0
115.00,2.49,-3615.33,0.09,2.740,5.00,50.0
116.00,2.50,-3612.59,0.10,2.735,5.00,50.0
117.00,2.50,-3609.86,0.11,2.730,5.00,50.0
118.00,2.51,-3607.14,0.12,2.726,5.00,50.0
119.00,2.51,-3604.42,0.14,2.721,5.00,50.0
120.00,2.52,-3601.70,0.15,2.717,5.00,50.0
121.00,2.52,-3598.99,0.16,2.713,5.00,50.0
122.00,2.53,-3596.28,0.18,2.708,5.00,50.0
123.00,2.54,-3593.57,0.19,2.704,5.00,50.0
124.00,2.55,-3590.87,0.21,2.700,5.00,50.0
125.00,2.56,-3588.18,0.22,2.696,5.00,50.0
126.00,2.57,-3585.48,0.24,2.692,5.00,50.0
127.00,2.58,-3582.80,0.26,2.688,5.00,50.0
128.00,2.59,-3580.11,0.27,2.685,5.00,50.0
129.00,2.61,-3577.43,0.29,2.681,5.00,50.0
130.00,2.62,-3574.75,0.31,2.677,5.00,50.0
131.00,2.63,-3572.08,0.33,2.674,5.00,50.0
132.00,2.65,-3569.41,0.35,2.670,5.00,50.0
133.00,2.67,-3566.74,0.37,2.667,5.00,50.0
134.00,2.68,-3564.08,0.38,2.663,5.00,50.0
135.00,2.70,-3561.42,0.40,2.660,5.00,50.0
136.00,2.72,-3558.76,0.42,2.657,5.00,50.0
137.00,2.74,-3556.11,0.44,2.654,5.00,50.0
138.00,2.76,-3553.46,0.46,2.651,5.00,50.0
139.00,2.78,-3550.81,0.49,2.648,5.00,50.0
140.00,2.80,-3548.17,0.51,2.645,5.00,50.0
141.00,2.83,-3545.52,0.53,2.642,5.00,50.0
142.00,2.85,-3542.89,0.55,2.639,0.00,50.0
143.00,2.88,-3540.25,0.57,2.636,0.00,50.0
144.00,2.90,-3537.62,0.59,2.634,0.00,50.0
145.00,2.93,-3534.98,0.61,2.631,0.00,50.0
146.00,2.96,-3532.36,0.62,2.628,0.00,50.0
147.00,2.99,-3529.73,0.64,2.626,0.00,50.0
148.00,3.02,-3527.11,0.66,2.623,0.00,50.0
149.00,3.05,-3524.49,0.67,2.621,0.00,50.0
150.00,3.08,-3521.87,0.69,2.618,0.00,50.0
151.00,3.11,-3519.25,0.70,2.616,0.00,50.0
152.00,3.14,-3516.64,0.72,2.614,0.00,50.0
153.00,3.17,-3514.03,0.73,2.611,0.00,50.0
154.00,3.21,-3511.42,0.75,2.609,0.00,50.0
155.00,3.24,-3508.81,0.76,2.607,0.00,50.0
156.00,3.27,-3506.21,0.77,2.605,0.00,50.0
157.00,3.31,-3503.61,0.79,2.603,0.00,50.0
158.00,3.35,-3501.01,0.80,2.601,0.00,50.0
159.00,3.38,-3498.41,0.81,2.599,0.00,50.0
160.00,3.42,-3495.81,0.82,2.597,0.00,50.0
161.00,3.46,-3493.22,0.83,2.595,0.00,50.0
162.00,3.49,-3490.62,0.84,2.593,0.00,50.0
163.00,3.53,-3488.03,0.85,2.591,0.00,50.0
164.00,3.57,-3485.44,0.86,2.589,0.00,50.0
165.00,3.61,-3482.86,0.87,2.587,0.00,50.0
166.00,3.65,-3480.27,0.88,2.586,0.00,50.0
167.00,3.69,-3477.69,0.89,2.584,0.00,50.0
168.00,3.73,-3475.11,0.90,2.582,0.00,50.0
169.00,3.77,-3472.53,0.90,2.581,0.00,50.0
170.00,3.81,-3469.95,0.91,2.579,0.00,50.0
171.00,3.85,-3467.37,0.92,2.577,0.00,50.0
172.00,3.89,-3464.79,0.93,2.576,0.00,50.0
173.00,3.93,-3462.22,0.93,2.574,0.00,50.0
174.00,3.97,-3459.65,0.94,2.573,0.00,50.0
175.00,4.02,-3457.08,0.95,2.571,0.00,50.0
176.00,4.06,-3454.51,0.96,2.570,0.00,50.0
177.00,4.10,-3451.94,0.96,2.569,0.00,50.0
178.00,4.15,-3449.37,0.97,2.567,0.00,50.0
179.00,4.19,-3446.81,0.97,2.566,0.00,50.0
180.00,4.23,-3444.24,0.98,2.565,0.00,50.0
181.00,4.28,-3441.68,0.98,2.563,0.00,50.0
182.00,4.32,-3439.12,0.99,2.562,0.00,50.0
183.00,4.36,-3436.56,0.99,2.561,0.00,50.0
184.00,4.41,-3434.00,1.00,2.560,0.00,50.0
185.00,4.45,-3431.44,1.00,2.558,0.00,50.0
186.00,4.50,-3428.88,1.01,2.557,0.00,50.0
187.00,4.54,-3426.33,1.01,2.556,0.00,50.0
188.00,4.59,-3423.77,1.02,2.555,0.00,50.0
189.00,4.63,-3421.22,1.02,2.554,0.00,50.0
190.00,4.68,-3418.67,1.03,2.553,0.00,50.0
191.00,4.72,-3416.12,1.03,2.552,0.00,50.0
192.00,4.77,-3413.57,1.03,2.551,0.00,50.0
193.00,4.82,-3411.02,1.04,2.550,0.00,50.0
194.00,4.86,-3408.47,1.04,2.549,0.00,50.0
195.00,4.91,-3405.92,1.04,2.548,0.00,50.0
196.00,4.96,-3403.38,1.05,2.547,0.00,50.0
197.00,5.00,-3400.83,1.05,2.546,0.00,50.0
198.00,5.05,-3398.29,1.05,2.545,0.00,50.0
199.00,5.10,-3395.74,1.06,2.544,0.00,50.0
200.00,5.14,-3393.20,1.06,2.543,0.00,50.0
201.00,5.19,-3390.66,1.06,2.542,0.00,50.0
202.00,5.24,-3388.12,1.07,2.541,0.00,50.0
203.00,5.28,-3385.58,1.07,2.541,0.00,50.0
204.00,5.33,-3383.04,1.07,2.540,0.00,50.0
205.00,5.38,-3380.50,1.07,2.539,0.00,50.0
206.00,5.43,-3377.96,1.07,2.538,0.00,50.0
207.00,5.47,-3375.42,1.08,2.537,0.00,50.0
208.00,5.52,-3372.89,1.08,2.537,0.00,50.0
209.00,5.57,-3370.35,1.08,2.536,0.00,50.0
210.00,5.62,-3367.82,1.08,2.535,0.00,50.0
211.00,5.66,-3365.28,1.09,2.535,0.00,50.0
212.00,5.71,-3362.75,1.09,2.534,0.00,50.0
213.00,5.76,-3360.22,1.09,2.533,0.00,50.0
214.00,5.81,-3357.69,1.09,2.532,0.00,50.0
215.00,5.86,-3355.15,1.09,2.532,0.00,50.0
216.00,5.91,-3352.62,1.09,2.531,0.00,50.0
217.00,5.95,-3350.09,1.10,2.531,0.00,50.0
218.00,6.00,-3347.56,1.10,2.530,0.00,50.0
219.00,6.05,-3345.04,1.10,2.529,0.00,50.0
220.00,6.10,-3342.51,1.10,2.529,0.00,50.0
221.00,6.15,-3339.98,1.10,2.528,0.00,50.0
222.00,6.20,-3337.45,1.10,2.528,0.00,50.0
223.00,6.24,-3334.93,1.10,2.527,0.00,50.0
224.00,6.29,-3332.40,1.11,2.527,0.00,50.0
225.00,6.34,-3329.87,1.11,2.526,0.00,50.0
226.00,6.39,-3327.35,1.11,2.525,0.00,50.0
227.00,6.44,-3324.82,1.11,2.525,0.00,50.0
228.00,6.49,-3322.30,1.11,2.524,0.00,50.0
229.00,6.54,-3319.78,1.11,2.524,0.00,50.0
230.00,6.59,-3317.25,1.11,2.524,0.00,50.0
231.00,6.64,-3314.73,1.11,2.523,0.00,50.0
232.00,6.68,-3312.21,1.11,2.523,0.00,50.0
233.00,6.73,-3309.69,1.12,2.522,0.00,50.0
234.00,6.78,-3307.17,1.12,2.522,0.00,50.0
235.00,6.83,-3304.65,1.12,2.521,0.00,50.0
236.00,6.88,-3302.13,1.12,2.521,0.00,50.0
237.00,6.93,-3299.61,1.12,2.520,0.00,50.0
238.00,6.98,-3297.09,1.12,2.520,0.00,50.0
239.00,7.03,-3294.57,1.12,2.520,0.00,50.0
240.00,7.08,-3292.05,1.12,2.519,0.00,50.0
241.00,7.13,-3289.53,1.12,2.519,0.00,50.0
242.00,7.18,-3287.01,1.12,2.518,0.00,50.0
243.00,7.23,-3284.49,1.12,2.518,0.00,50.0
244.00,7.28,-3281.98,1.12,2.518,0.00,50.0
245.00,7.32,-3279.46,1.12,2.517,0.00,50.0
246.00,7.37,-3276.94,1.13,2.517,0.00,50.0
247.00,7.42,-3274.43,1.13,2.517,0.00,50.0
248.00,7.47,-3271.91,1.13,2.516,0.00,50.0
249.00,7.52,-3269.40,1.13,2.516,0.00,50.0
250.00,7.57,-3266.88,1.13,2.516,0.00,50.0
251.00,7.62,-3264.37,1.13,2.515,0.00,50.0
252.00,7.67,-3261.85,1.13,2.515,0.00,50.0
253.00,7.72,-3259.34,1.13,2.515,0.00,50.0
254.00,7.77,-3256.82,1.13,2.514,0.00,50.0
255.00,7.82,-3254.31,1.13,2.514,0.00,50.0
256.00,7.87,-3251.80,1.13,2.514,0.00,50.0
257.00,7.92,-3249.28,1.13,2.514,0.00,50.0
258.00,7.97,-3246.77,1.13,2.513,0.00,50.0
259.00,8.02,-3244.26,1.13,2.513,0.00,50.0
260.00,8.07,-3241.74,1.13,2.513,0.00,50.0
261.00,8.12,-3239.23,1.13,2.513,0.00,50.0
262.00,8.17,-3236.72,1.13,2.512,0.00,50.0
263.00,8.22,-3234.21,1.13,2.512,0.00,50.0
264.00,8.27,-3231.70,1.13,2.512,0.00,50.0
265.00,8.32,-3229.19,1.13,2.512,0.00,50.0
266.00,8.37,-3226.68,1.13,2.511,0.00,50.0
267.00,8.42,-3224.17,1.13,2.511,0.00,50.0
268.00,8.47,-3221.66,1.13,2.511,0.00,50.0
269.00,8.51,-3219.14,1.13,2.511,0.00,50.0
270.00,8.56,-3216.63,1.14,2.510,0.00,50.0
271.00,8.61,-3214.13,1.14,2.510,0.00,50.0
272.00,8.66,-3211.62,1.14,2.510,0.00,50.0
273.00,8.71,-3209.11,1.14,2.510,0.00,50.0
274.00,8.76,-3206.60,1.14,2.510,0.00,50.0
275.00,8.81,-3204.09,1.14,2.509,0.00,50.0
276.00,8.86,-3201.58,1.14,2.509,0.00,50.0
277.00,8.91,-3199.07,1.14,2.509,0.00,50.0
278.00,8.96,-3196.56,1.14,2.509,0.00,50.0
279.00,9.01,-3194.05,1.14,2.509,0.00,50.0
280.00,9.06,-3191.55,1.14,2.509,0.00,50.0
281.00,9.11,-3189.04,1.14,2.508,0.00,50.0
282.00,9.16,-3186.53,1.14,2.508,0.00,50.0
283.00,9.21,-3184.02,1.14,2.508,0.00,50.0
284.00,9.26,-3181.52,1.14,2.508,0.00,50.0
285.00,9.31,-3179.01,1.14,2.508,0.00,50.0
286.00,9.36,-3176.50,1.14,2.508,0.00,50.0
287.00,9.41,-3173.99,1.14,2.507,0.00,50.0
288.00,9.46,-3171.49,1.14,2.507,0.00,50.0
289.00,9.51,-3168.98,1.14,2.507,0.00,50.0
290.00,9.56,-3166.47,1.14,2.507,0.00,50.0
291.00,9.61,-3163.97,1.14,2.507,0.00,50.0
292.00,9.66,-3161.46,1.14,2.507,0.00,50.0
293.00,9.71,-3158.96,1.14,2.507,0.00,50.0
294.00,9.76,-3156.45,1.14,2.506,0.00,50.0
295.00,9.81,-3153.94,1.14,2.506,0.00,50.0
296.00,9.86,-3151.44,1.14,2.506,0.00,50.0
297.00,9.91,-3148.93,1.14,2.506,0.00,50.0
298.00,9.96,-3146.43,1.14,2.506,0.00,50.0
299.00,10.01,-3143.92,1.14,2.506,0.00,50.0
300.00,10.06,-3141.42,1.14,2.506,0.00,50.0
301.00,10.11,-3138.91,1.14,2.506,0.00,50.0
302.00,10.16,-3136.41,1.14,2.505,0.00,50.0
303.00,10.21,-3133.90,1.14,2.505,0.00,50.0
304.00,10.26,-3131.40,1.14,2.505,0.00,50.0
305.00,10.31,-3128.89,1.14,2.505,0.00,50.0
306.00,10.36,-3126.39,1.14,2.505,0.00,50.0
307.00,10.41,-3123.88,1.14,2.505,0.00,50.0
308.00,10.46,-3121.38,1.14,2.505,0.00,50.0
309.00,10.51,-3118.87,1.14,2.505,0.00,50.0
310.00,10.56,-3116.37,1.14,2.505,0.00,50.0
311.00,10.61,-3113.87,1.14,2.505,0.00,50.0
312.00,10.66,-3111.36,1.14,2.504,0.00,50.0
313.00,10.71,-3108.86,1.14,2.504,0.00,50.0
314.00,10.76,-3106.35,1.14,2.504,0.00,50.0
315.00,10.81,-3103.85,1.14,2.504,0.00,50.0
316.00,10.86,-3101.35,1.14,2.504,0.00,50.0
317.00,10.91,-3098.84,1.14,2.504,0.00,50.0
318.00,10.96,-3096.34,1.14,2.504,0.00,50.0
319.00,11.01,-3093.84,1.14,2.504,0.00,50.0
320.00,11.06,-3091.33,1.14,2.504,0.00,50.0
321.00,11.11,-3088.83,1.14,2.504,0.00,50.0
322.00,11.16,-3086.33,1.14,2.504,0.00,50.0
323.00,11.21,-3083.82,1.14,2.504,0.00,50.0
324.00,11.26,-3081.32,1.14,2.504,0.00,50.0
325.00,11.31,-3078.82,1.14,2.503,0.00,50.0
326.00,11.36,-3076.31,1.14,2.503,0.00,50.0
327.00,11.41,-3073.81,1.14,2.503,0.00,50.0
328.00,11.45,-3071.31,1.14,2.503,0.00,50.0
329.00,11.50,-3068.81,1.14,2.503,0.00,50.0
330.00,11.55,-3066.30,1.14,2.503,0.00,50.0
331.00,11.60,-3063.80,1.14,2.503,0.00,50.0
332.00,11.65,-3061.30,1.14,2.503,0.00,50.0
333.00,11.70,-3058.80,1.14,2.503,0.00,50.0
334.00,11.75,-3056.29,1.14,2.503,0.00,50.0
335.00,11.80,-3053.79,1.14,2.503,0.00,50.0
336.00,11.85,-3051.29,1.14,2.503,0.00,50.0
337.00,11.90,-3048.79,1.14,2.503,0.00,50.0
338.00,11.95,-3046.29,1.14,2.503,0.00,50.0
339.00,12.00,-3043.78,1.14,2.503,0.00,50.0
340.00,12.05,-3041.28,1.14,2.503,0.00,50.0
341.00,12.10,-3038.78,1.14,2.502,0.00,50.0
342.00,12.15,-3036.28,1.14,2.502,0.00,50.0
343.00,12.20,-3033.78,1.14,2.502,0.00,50.0
344.00,12.25,-3031.27,1.14,2.502,0.00,50.0
345.00,12.30,-3028.77,1.14,2.502,0.00,50.0
346.00,12.35,-3026.27,1.14,2.502,0.00,50.0
347.00,12.40,-3023.77,1.14,2.502,0.00,50.0
348.00,12.45,-3021.27,1.14,2.502,0.00,50.0
349.00,12.50,-3018.76,1.14,2.502,0.00,50.0
350.00,12.55,-3016.26,1.14,2.502,0.00,50.0
351.00,12.60,-3013.76,1.14,2.502,0.00,50.0
352.00,12.65,-3011.26,1.14,2.502,0.00,50.0
353.00,12.70,-3008.76,1.14,2.502,0.00,50.0
354.00,12.75,-3006.26,1.14,2.502,0.00,50.0
355.00,12.80,-3003.76,1.14,2.502,0.00,50.0
356.00,12.85,-3001.25,1.14,2.502,0.00,50.0
357.00,12.90,-2998.75,1.14,2.502,0.00,50.0
358.00,12.95,-2996.25,1.14,2.502,0.00,50.0
359.00,13.00,-2993.75,1.14,2.502,0.00,50.0
360.00,13.05,-2991.25,1.14,2.502,0.00,50.0
361.00,13.10,-2988.75,1.14,2.502,0.00,50.0
362.00,13.15,-2986.25,1.14,2.502,0.00,50.0
363.00,13.20,-2983.75,1.14,2.502,0.00,50.0
364.00,13.25,-2981.25,1.14,2.502,0.00,50.0
365.00,13.30,-2978.74,1.14,2.502,0.00,50.0
366.00,13.35,-2976.24,1.14,2.502,0.00,50.0
367.00,13.40,-2973.74,1.14,2.501,0.00,50.0
368.00,13.45,-2971.24,1.14,2.501,0.00,50.0
369.00,13.50,-2968.74,1.14,2.501,0.00,50.0
370.00,13.55,-2966.24,1.14,2.501,0.00,50.0
371.00,13.60,-2963.74,1.14,2.501,0.00,50.0
372.00,13.65,-2961.24,1.14,2.501,0.00,50.0
373.00,13.70,-2958.74,1.14,2.501,0.00,50.0
374.00,13.75,-2956.24,1.14,2.501,0.00,50.0
375.00,13.80,-2953.74,1.14,2.501,0.00,50.0
376.00,13.85,-2951.23,1.14,2.501,0.00,50.0
377.00,13.90,-2948.73,1.14,2.501,0.00,50.0
378.00,13.95,-2946.23,1.14,2.501,0.00,50.0
379.00,14.00,-2943.73,1.14,2.501,0.00,50.0
380.00,14.05,-2941.23,1.14,2.501,0.00,50.0
381.00,14.10,-2938.73,1.14,2.501,0.00,50.0
382.00,14.15,-2936.23,1.14,2.501,0.00,50.0
383.00,14.20,-2933.73,1.14,2.501,0.00,50.0
384.00,14.25,-2931.23,1.14,2.501,0.00,50.0
385.00,14.30,-2928.73,1.14,2.501,0.00,50.0
386.00,14.35,-2926.23,1.14,2.501,0.00,50.0
387.00,14.40,-2923.73,1.14,2.501,0.00,50.0
388.00,14.45,-2921.23,1.14,2.501,0.00,50.0
389.00,14.50,-2918.73,1.14,2.501,0.00,50.0
390.00,14.55,-2916.23,1.14,2.501,0.00,50.0
391.00,14.60,-2913.73,1.14,2.501,0.00,50.0
392.00,14.65,-2911.23,1.14,2.501,0.00,50.0
393.00,14.70,-2908.73,1.14,2.501,0.00,50.0
394.00,14.75,-2906.22,1.14,2.501,0.00,50.0
395.00,14.80,-2903.72,1.14,2.501,0.00,50.0
396.00,14.85,-2901.22,1.14,2.501,0.00,50.0
397.00,14.90,-2898.72,1.14,2.501,0.00,50.0
398.00,14.95,-2896.22,1.14,2.501,0.00,50.0
399.00,15.00,-2893.72,1.14,2.501,0.00,50.0
400.00,15.05,-2891.22,1.14,2.501,0.00,50.0
401.00,15.10,-2888.72,1.14,2.501,0.00,50.0
402.00,15.15,-2886.22,1.14,2.501,0.00,50.0
403.00,15.20,-2883.72,1.14,2.501,0.00,50.0
404.00,15.25,-2881.22,1.14,2.501,0.00,50.0
405.00,15.30,-2878.72,1.14,2.501,0.00,50.0
406.00,15.35,-2876.22,1.14,2.501,0.00,50.0
407.00,15.40,-2873.72,1.14,2.501,0.00,50.0
408.00,15.45,-2871.22,1.14,2.501,0.00,50.0
409.00,15.50,-2868.72,1.14,2.501,0.00,50.0
410.00,15.55,-2866.22,1.14,2.501,0.00,50.0
411.00,15.59,-2863.72,1.14,2.501,0.00,50.0
412.00,15.64,-2861.22,1.14,2.501,0.00,50.0
413.00,15.69,-2858.72,1.14,2.501,0.00,50.0
414.00,15.74,-2856.22,1.14,2.501,0.00,50.0
415.00,15.79,-2853.72,1.14,2.501,0.00,50.0
416.00,15.84,-2851.22,1.14,2.501,0.00,50.0
417.00,15.89,-2848.72,1.14,2.501,0.00,50.0
418.00,15.94,-2846.22,1.14,2.501,0.00,50.0
419.00,15.99,-2843.72,1.14,2.501,0.00,50.0
420.00,16.04,-2841.22,1.14,2.501,0.00,50.0
421.00,16.09,-2838.72,1.14,2.500,0.00,50.0
422.00,16.14,-2836.22,1.14,2.500,0.00,50.0
423.00,16.19,-2833.72,1.14,2.500,0.00,50.0
424.00,16.24,-2831.22,1.14,2.500,0.00,50.0
425.00,16.29,-2828.72,1.14,2.500,0.00,50.0
426.00,16.34,-2826.22,1.14,2.500,0.00,50.0
427.00,16.39,-2823.72,1.14,2.500,0.00,50.0
428.00,16.44,-2821.22,1.14,2.500,0.00,50.0
429.00,16.49,-2818.72,1.14,2.500,0.00,50.0
430.00,16.54,-2816.22,1.14,2.500,0.00,50.0
431.00,16.59,-2813.72,1.14,2.500,0.00,50.0
432.00,16.64,-2811.22,1.14,2.500,0.00,50.0
433.00,16.69,-2808.72,1.14,2.500,0.00,50.0
434.00,16.74,-2806.22,1.14,2.500,0.00,50.0
435.00,16.79,-2803.72,1.14,2.500,0.00,50.0
436.00,16.84,-2801.22,1.14,2.500,0.00,50.0
437.00,16.89,-2798.72,1.14,2.500,0.00,50.0
438.00,16.94,-2796.22,1.14,2.500,0.00,50.0
439.00,16.99,-2793.72,1.14,2.500,0.00,50.0
440.00,17.04,-2791.22,1.14,2.500,0.00,50.0
441.00,17.09,-2788.72,1.14,2.500,0.00,50.0
442.00,17.14,-2786.22,1.14,2.500,0.00,50.0
443.00,17.19,-2783.72,1.14,2.500,0.00,50.0
444.00,17.24,-2781.22,1.14,2.500,0.00,50.0
445.00,17.29,-2778.72,1.14,2.500,0.00,50.0
446.00,17.34,-2776.22,1.14,2.500,0.00,50.0
447.00,17.39,-2773.72,1.14,2.500,0.00,50.0
448.00,17.44,-2771.22,1.14,2.500,0.00,50.0
449.00,17.49,-2768.72,1.14,2.500,0.00,50.0
450.00,17.54,-2766.22,1.14,2.500,0.00,50.0
451.00,17.59,-2763.72,1.14,2.500,0.00,50.0
452.00,17.64,-2761.22,1.14,2.500,0.00,50.0
453.00,17.69,-2758.73,1.14,2.500,0.00,50.0
454.00,17.74,-2756.23,1.14,2.500,0.00,50.0
455.00,17.79,-2753.73,1.14,2.500,0.00,50.0
456.00,17.84,-2751.23,1.14,2.500,0.00,50.0
457.00,17.89,-2748.73,1.14,2.500,0.00,50.0
458.00,17.94,-2746.23,1.14,2.500,0.00,50.0
459.00,17.99,-2743.73,1.14,2.500,0.00,50.0
460.00,18.04,-2741.23,1.14,2.500,0.00,50.0
461.00,18.09,-2738.73,1.14,2.500,0.00,50.0
462.00,18.14,-2736.23,1.14,2.500,0.00,50.0
463.00,18.19,-2733.73,1.14,2.500,0.00,50.0
464.00,18.24,-2731.23,1.14,2.500,0.00,50.0
465.00,18.29,-2728.73,1.14,2.500,0.00,50.0
466.00,18.34,-2726.23,1.14,2.500,0.00,50.0
467.00,18.39,-2723.73,1.14,2.500,0.00,50.0
468.00,18.44,-2721.23,1.14,2.500,0.00,50.0
469.00,18.49,-2718.73,1.14,2.500,0.00,50.0
470.00,18.54,-2716.23,1.14,2.500,0.00,50.0
471.00,18.59,-2713.73,1.14,2.500,0.00,50.0
472.00,18.64,-2711.23,1.14,2.500,0.00,50.0
