time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
362.00,-2729.00,-564.96,44.00,2.510,0.00,50.0
363.00,-2727.26,-563.16,44.00,2.509,0.00,50.0
364.00,-2725.51,-561.35,44.00,2.509,0.00,50.0
365.00,-2723.77,-559.55,44.00,2.509,0.00,50.0
366.00,-2722.03,-557.74,44.00,2.509,0.00,50.0
367.00,-2720.28,-555.94,44.00,2.509,0.00,50.0
368.00,-2718.54,-554.14,44.00,2.509,0.00,50.0
369.00,-2716.80,-552.33,44.00,2.508,0.00,50.0
370.00,-2715.06,-550.53,44.00,2.508,0.00,50.0
371.00,-2713.31,-548.72,44.00,2.508,0.00,50.0
372.00,-2711.57,-546.92,44.00,2.508,0.00,50.0
373.00,-2709.83,-545.11,44.00,2.508,0.00,50.0
374.00,-2708.09,-543.31,44.00,2.508,0.00,50.0
375.00,-2706.35,-541.51,44.00,2.507,0.00,50.0
376.00,-2704.60,-539.70,44.00,2.507,0.00,50.0
377.00,-2702.86,-537.90,44.00,2.507,0.00,50.0
378.00,-2701.12,-536.10,44.00,2.507,0.00,50.0
379.00,-2699.38,-534.29,44.00,2.507,0.00,50.0
380.00,-2697.64,-532.49,44.00,2.507,0.00,50.0
381.00,-2695.90,-530.69,44.00,2.507,0.00,50.0
382.00,-2694.16,-528.88,44.00,2.506,0.00,50.0
383.00,-2692.42,-527.08,44.00,2.506,0.00,50.0
384.00,-2690.67,-525.28,44.00,2.506,0.00,50.0
385.00,-2688.93,-523.48,44.00,2.506,0.00,50.0
386.00,-2687.19,-521.67,44.00,2.506,0.00,50.0
387.00,-2685.45,-519.87,44.00,2.506,0.00,50.0
388.00,-2683.71,-518.07,44.00,2.506,0.00,50.0
389.00,-2681.97,-516.27,44.00,2.506,0.00,50.0
390.00,-2680.23,-514.46,44.00,2.505,0.00,50.0
391.00,-2678.49,-512.66,44.00,2.505,0.00,50.0
392.00,-2676.75,-510.86,44.00,2.505,0.00,50.0
393.00,-2675.01,-509.06,44.00,2.505,0.00,50.0
394.00,-2673.27,-507.26,44.00,2.505,0.00,50.0
395.00,-2671.53,-505.45,44.00,2.505,0.00,50.0
396.00,-2669.79,-503.65,44.00,2.505,0.00,50.0
397.00,-2668.05,-501.85,44.00,2.505,0.00,50.0
398.00,-2666.31,-500.05,44.00,2.505,0.00,50.0
