time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent
362.00,1010.94,-544.55,333.00,2.524,0.00,50.0
363.00,1009.79,-542.30,333.00,2.524,0.00,50.0
364.00,1008.65,-540.05,333.00,2.524,0.00,50.0
365.00,1007.50,-537.81,333.00,2.523,0.00,50.0
366.00,1006.36,-535.56,333.00,2.523,0.00,50.0
367.00,1005.21,-533.31,333.00,2.522,0.00,50.0
368.00,1004.07,-531.06,333.00,2.522,0.00,50.0
369.00,1002.92,-528.82,333.00,2.521,0.00,50.0
370.00,1001.78,-526.57,333.00,2.521,0.00,50.0
371.00,1000.63,-524.33,333.00,2.520,0.00,50.0
372.00,999.49,-522.08,333.00,2.520,0.00,50.0
373.00,998.35,-519.83,333.00,2.520,0.00,50.0
374.00,997.20,-517.59,333.00,2.519,0.00,50.0
375.00,996.06,-515.35,333.00,2.519,0.00,50.0
376.00,994.92,-513.10,333.00,2.518,0.00,50.0
377.00,993.77,-510.86,333.00,2.518,0.00,50.0
378.00,992.63,-508.62,333.00,2.518,0.00,50.0
379.00,991.49,-506.37,333.00,2.517,0.00,50.0
380.00,990.34,-504.13,333.00,2.517,0.00,50.0
381.00,989.20,-501.89,333.00,2.517,0.00,50.0
382.00,988.06,-499.64,333.00,2.516,0.00,50.0
383.00,986.92,-497.40,333.00,2.516,0.00,50.0
384.00,985.77,-495.16,333.00,2.516,0.00,50.0
385.00,984.63,-492.92,333.00,2.515,0.00,50.0
386.00,983.49,-490.68,333.00,2.515,0.00,50.0
387.00,982.35,-488.44,333.00,2.515,0.00,50.0
388.00,981.21,-486.20,333.00,2.514,0.00,50.0
389.00,980.07,-483.96,333.00,2.514,0.00,50.0
390.00,978.92,-481.72,333.00,2.514,0.00,50.0
391.00,977.78,-479.48,333.00,2.514,0.00,50.0
392.00,976.64,-477.24,333.00,2.513,0.00,50.0
393.00,975.50,-475.00,333.00,2.513,0.00,50.0
394.00,974.36,-472.76,333.00,2.513,0.00,50.0
395.00,973.22,-470.52,333.00,2.513,0.00,50.0
396.00,972.08,-468.28,333.00,2.512,0.00,50.0
397.00,970.94,-466.05,333.00,2.512,0.00,50.0
398.00,969.80,-463.81,333.00,2.512,0.00,50.0
399.00,968.66,-461.57,333.00,2.512,0.00,50.0
400.00,967.52,-459.33,333.00,2.511,0.00,50.0
401.00,966.38,-457.09,333.00,2.511,0.00,50.0
402.00,965.24,-454.86,333.00,2.511,0.00,50.0
403.00,964.10,-452.62,333.00,2.511,0.00,50.0
404.00,962.96,-450.38,333.00,2.510,0.00,50.0
405.00,961.82,-448.15,333.00,2.510,0.00,50.0
406.00,960.68,-445.91,333.00,2.510,0.00,50.0
407.00,959.54,-443.67,333.00,2.510,0.00,50.0
408.00,958.40,-441.44,333.00,2.510,0.00,50.0
409.00,957.26,-439.20,333.00,2.509,0.00,50.0
410.00,956.12,-436.97,333.00,2.509,0.00,50.0
411.00,954.98,-434.73,333.00,2.509,0.00,50.0
412.00,953.84,-432.50,333.00,2.509,0.00,50.0
413.00,952.71,-430.26,333.00,2.509,0.00,50.0
414.00,951.57,-428.02,333.00,2.509,0.00,50.0
415.00,950.43,-425.79,333.00,2.508,0.00,50.0
416.00,949.29,-423.55,333.00,2.508,0.00,50.0
417.00,948.15,-421.32,333.00,2.508,0.00,50.0
418.00,947.01,-419.09,333.00,2.508,0.00,50.0
419.00,945.87,-416.85,333.00,2.508,0.00,50.0
420.00,944.74,-414.62,333.00,2.508,0.00,50.0
421.00,943.60,-412.38,333.00,2.507,0.00,50.0
422.00,942.46,-410.15,333.00,2.507,0.00,50.0
423.00,941.32,-407.91,333.00,2.507,0.00,50.0
424.00,940.18,-405.68,333.00,2.507,0.00,50.0
425.00,939.04,-403.45,333.00,2.507,0.00,50.0
426.00,937.91,-401.21,333.00,2.507,0.00,50.0
427.00,936.77,-398.98,333.00,2.507,0.00,50.0
428.00,935.63,-396.75,333.00,2.506,0.00,50.0
429.00,934.49,-394.51,333.00,2.506,0.00,50.0
430.00,933.35,-392.28,333.00,2.506,0.00,50.0
431.00,932.22,-390.05,333.00,2.506,0.00,50.0
432.00,931.08,-387.82,333.00,2.506,0.00,50.0
433.00,929.94,-385.58,333.00,2.506,0.00,50.0
434.00,928.80,-383.35,333.00,2.506,0.00,50.0
435.00,927.67,-381.12,333.00,2.506,0.00,50.0
436.00,926.53,-378.89,333.00,2.505,0.00,50.0
437.00,925.39,-376.65,333.00,2.505,0.00,50.0
438.00,924.25,-374.42,333.00,2.505,0.00,50.0
439.00,923.12,-372.19,333.00,2.505,0.00,50.0
440.00,921.98,-369.96,333.00,2.505,0.00,50.0
441.00,920.84,-367.72,333.00,2.505,0.00,50.0
442.00,919.71,-365.49,333.00,2.505,0.00,50.0
443.00,918.57,-363.26,333.00,2.505,0.00,50.0
444.00,917.43,-361.03,333.00,2.505,0.00,50.0
445.00,916.29,-358.80,333.00,2.505,0.00,50.0
446.00,915.16,-356.57,333.00,2.504,0.00,50.0
447.00,914.02,-354.33,333.00,2.504,0.00,50.0
448.00,912.88,-352.10,333.00,2.504,0.00,50.0
449.00,911.75,-349.87,333.00,2.504,0.00,50.0
450.00,910.61,-347.64,333.00,2.504,0.00,50.0
451.00,909.47,-345.41,333.00,2.504,0.00,50.0
452.00,908.34,-343.18,333.00,2.504,0.00,50.0
453.00,907.20,-340.95,333.00,2.504,0.00,50.0
454.00,906.06,-338.72,333.00,2.504,0.00,50.0
455.00,904.93,-336.49,333.00,2.504,0.00,50.0
456.00,903.79,-334.26,333.00,2.504,0.00,50.0
457.00,902.65,-332.02,333.00,2.504,0.00,50.0
458.00,901.52,-329.79,333.00,2.504,0.00,50.0
459.00,900.38,-327.56,333.00,2.503,0.00,50.0
460.00,899.24,-325.33,333.00,2.503,0.00,50.0
461.00,898.11,-323.10,333.00,2.503,0.00,50.0
462.00,896.97,-320.87,333.00,2.503,0.00,50.0
463.00,895.83,-318.64,333.00,2.503,0.00,50.0
464.00,894.70,-316.41,333.00,2.503,0.00,50.0
465.00,893.56,-314.18,333.00,2.503,0.00,50.0
466.00,892.42,-311.95,333.00,2.503,0.00,50.0
467.00,891.29,-309.72,333.00,2.503,0.00,50.0
468.00,890.15,-307.49,333.00,2.503,0.00,50.0
469.00,889.02,-305.26,333.00,2.503,0.00,50.0
470.00,887.88,-303.03,333.00,2.503,0.00,50.0
471.00,886.74,-300.80,333.00,2.503,0.00,50.0
472.00,885.61,-298.57,333.00,2.503,0.00,50.0
473.00,884.47,-296.34,333.00,2.503,0.00,50.0
474.00,883.33,-294.11,333.00,2.503,0.00,50.0
