time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
4.00,-6000.25,18.29,45.00,4.712,0.00,40.0,0.00
5.00,-5996.95,21.59,45.00,4.658,0.00,40.0,0.00
6.00,-5993.70,24.84,45.00,4.604,0.00,40.0,0.00
7.00,-5990.48,28.06,45.00,4.552,0.00,40.0,0.00
8.00,-5987.30,31.25,45.00,4.501,0.00,40.0,0.00
9.00,-5984.15,34.39,45.00,4.451,0.00,40.0,0.00
10.00,-5981.03,37.51,45.00,4.412,5.00,50.0,0.06
11.00,-5977.94,40.61,45.00,4.374,5.00,50.0,0.11
12.00,-5974.87,43.67,45.01,4.336,5.00,50.0,0.17
13.00,-5971.83,46.71,45.01,4.300,5.00,50.0,0.22
14.00,-5968.81,49.73,45.01,4.264,5.00,50.0,0.27
15.00,-5965.82,52.72,45.02,4.228,5.00,50.0,0.32
16.00,-5962.86,55.68,45.02,4.194,5.00,50.0,0.36
17.00,-5959.91,58.62,45.03,4.160,5.00,50.0,0.41
18.00,-5956.99,61.54,45.04,4.127,5.00,50.0,0.45
19.00,-5954.10,64.43,45.05,4.094,5.00,50.0,0.49
20.00,-5951.22,67.30,45.06,4.062,5.00,50.0,0.53
21.00,-5948.37,70.15,45.07,4.031,5.00,50.0,0.57
22.00,-5945.54,72.97,45.08,4.001,5.00,50.0,0.61
23.00,-5942.73,75.78,45.09,3.971,5.00,50.0,0.65
24.00,-5939.93,78.56,45.10,3.941,5.00,50.0,0.68
25.00,-5937.16,81.32,45.11,3.912,10.00,50.0,0.77
26.00,-5934.41,84.06,45.13,3.884,10.00,50.0,0.86
27.00,-5931.68,86.78,45.14,3.856,10.00,50.0,0.95
28.00,-5928.96,89.48,45.16,3.829,10.00,50.0,1.03
29.00,-5926.27,92.17,45.18,3.803,10.00,50.0,1.11
30.00,-5923.59,94.83,45.20,3.777,10.00,50.0,1.19
31.00,-5920.93,97.47,45.22,3.751,10.00,50.0,1.26
32.00,-5918.28,100.10,45.24,3.726,10.00,50.0,1.34
33.00,-5915.65,102.70,45.26,3.702,10.00,50.0,1.41
