time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
7.00,-5990.48,28.06,45.00,4.552,0.00,40.0,0.00
8.00,-5987.30,31.25,45.00,4.501,0.00,40.0,0.00
9.00,-5984.15,34.39,45.00,4.451,0.00,40.0,0.00
10.00,-5981.04,37.51,45.00,4.402,0.00,40.0,0.00
11.00,-5977.96,40.58,45.00,4.354,0.00,40.0,0.00
12.00,-5974.91,43.63,45.00,4.307,0.00,40.0,0.00
13.00,-5971.89,46.65,45.00,4.271,5.00,50.0,0.06
14.00,-5968.90,49.64,45.00,4.236,5.00,50.0,0.11
15.00,-5965.93,52.61,45.01,4.201,5.00,50.0,0.17
16.00,-5962.98,55.56,45.01,4.167,5.00,50.0,0.22
17.00,-5960.06,58.48,45.01,4.133,5.00,50.0,0.27
18.00,-5957.16,61.38,45.02,4.101,5.00,50.0,0.32
19.00,-5954.28,64.26,45.02,4.069,5.00,50.0,0.36
20.00,-5951.42,67.11,45.03,4.037,5.00,50.0,0.41
21.00,-5948.59,69.94,45.04,4.007,5.00,50.0,0.45
22.00,-5945.77,72.75,45.05,3.977,5.00,50.0,0.49
23.00,-5942.98,75.54,45.06,3.947,5.00,50.0,0.53
24.00,-5940.21,78.31,45.07,3.918,5.00,50.0,0.57
25.00,-5937.45,81.06,45.08,3.890,5.00,50.0,0.61
26.00,-5934.72,83.78,45.09,3.862,10.00,50.0,0.70
27.00,-5932.00,86.49,45.10,3.835,10.00,50.0,0.80
28.00,-5929.31,89.18,45.12,3.808,10.00,50.0,0.88
29.00,-5926.63,91.85,45.13,3.782,10.00,50.0,0.97
30.00,-5923.96,94.50,45.15,3.756,10.00,50.0,1.05
31.00,-5921.32,97.13,45.17,3.731,10.00,50.0,1.13
32.00,-5918.69,99.74,45.19,3.706,10.00,50.0,1.21
33.00,-5916.08,102.34,45.21,3.682,10.00,50.0,1.28
34.00,-5913.48,104.92,45.23,3.659,10.00,50.0,1.35
35.00,-5910.90,107.48,45.26,3.635,10.00,50.0,1.42
36.00,-5908.33,110.02,45.28,3.613,5.00,50.0,1.43
