time_s,x_m,y_m,course_deg,speed_ms,rudder_deg,rpm_percent,rot_deg_min
6.00,-4274.76,3192.44,45.00,4.662,0.00,50.0,0.00
7.00,-4271.49,3195.71,45.00,4.618,0.00,50.0,0.00
8.00,-4268.26,3198.94,45.00,4.576,0.00,50.0,0.00
9.00,-4265.05,3202.15,45.00,4.535,0.00,50.0,0.00
10.00,-4261.87,3205.33,45.00,4.494,0.00,50.0,0.00
11.00,-4258.72,3208.48,45.00,4.454,0.00,50.0,0.00
12.00,-4255.60,3211.60,45.00,4.415,0.00,50.0,0.00
13.00,-4252.51,3214.69,45.00,4.377,0.00,50.0,0.00
14.00,-4249.44,3217.76,45.00,4.339,5.00,50.0,0.06
15.00,-4246.40,3220.80,45.00,4.302,5.00,50.0,0.11
16.00,-4243.38,3223.82,45.01,4.266,5.00,50.0,0.17
17.00,-4240.39,3226.81,45.01,4.231,5.00,50.0,0.22
18.00,-4237.42,3229.78,45.01,4.196,5.00,50.0,0.27
19.00,-4234.47,3232.72,45.02,4.162,5.00,50.0,0.32
20.00,-4231.55,3235.64,45.02,4.129,5.00,50.0,0.36
21.00,-4228.66,3238.53,45.03,4.097,5.00,50.0,0.41
22.00,-4225.78,3241.41,45.04,4.065,5.00,50.0,0.45
23.00,-4222.93,3244.26,45.05,4.033,5.00,50.0,0.49
24.00,-4220.09,3247.08,45.06,4.003,5.00,50.0,0.53
25.00,-4217.28,3249.89,45.07,3.973,5.00,50.0,0.57
26.00,-4214.49,3252.68,45.08,3.943,5.00,50.0,0.61
27.00,-4211.72,3255.44,45.09,3.914,5.00,50.0,0.65
28.00,-4208.97,3258.18,45.10,3.886,5.00,50.0,0.68
29.00,-4206.23,3260.91,45.11,3.858,10.00,50.0,0.77
30.00,-4203.52,3263.61,45.13,3.831,10.00,50.0,0.86
31.00,-4200.82,3266.30,45.14,3.805,10.00,50.0,0.95
32.00,-4198.15,3268.96,45.16,3.778,10.00,50.0,1.03
33.00,-4195.48,3271.61,45.18,3.753,10.00,50.0,1.11
34.00,-4192.84,3274.23,45.20,3.728,10.00,50.0,1.19
35.00,-4190.21,3276.84,45.22,3.703,10.00,50.0,1.26
36.00,-4187.60,3279.44,45.24,3.679,10.00,50.0,1.34
37.00,-4185.01,3282.01,45.26,3.656,10.00,50.0,1.41
38.00,-4182.42,3284.57,45.29,3.632,10.00,50.0,1.47
39.00,-4179.86,3287.11,45.31,3.610,10.00,50.0,1.54
40.00,-4177.31,3289.63,45.34,3.588,10.00,50.0,1.60
41.00,-4174.77,3292.14,45.37,3.566,10.00,50.0,1.66
42.00,-4172.25,3294.63,45.40,3.545,10.00,50.0,1.72
